,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,199,Meslier,2,1,50,2,3.58,False,1,1,3.8,3.58
1,56,Duffy,36,2,40,2,3.904,False,1,1,5.0,3.904
2,162,Mitchell,31,2,45,2,3.533,False,1,1,0.7,3.533
3,224,Matip,14,2,50,2,3.93,False,1,1,0.9,3.93
4,55,Groß,36,3,60,2,4.289,False,1,1,0.6,4.289
5,96,Mbeumo,94,3,55,2,4.131,False,1,1,1.3,4.131
6,230,Mané,14,3,120,2,5.796,False,1,1,3.8,5.796
7,255,Sterling,43,3,110,2,5.85,True,2,1,2.9,11.7
8,268,Torres,43,3,70,2,4.273,False,1,1,2.1,4.273
9,63,Maupay,36,4,65,2,4.276,False,1,1,3.0,4.276
10,430,Jiménez,39,4,75,2,4.292,False,1,1,3.4,4.292
11,353,Lloris,6,1,55,2,3.575,False,0,0,4.9,0.0
12,44,Cash,7,2,50,2,3.361,False,0,0,1.8,0.0
13,45,Konsa,7,2,50,2,3.482,False,0,0,1.0,0.0
14,263,Jesus,43,4,85,2,3.841,False,0,0,3.2,0.0
