,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0.0,0.0,232223,0,0,-1,1,0,4,0.0,0.0,0,Folarin,0.0,1,False,Transferred to Monaco,2023-08-31T08:55:15.272751Z,44,232223.jpg,0.0,Balogun,0.2,False,,u,1,3,0,10024,0,62474,146,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,640,63,631,64,609,63,644,65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,529,94,545,44,653,68,330,52,0.0,0.0
1,,,58822,0,0,-1,1,0,2,0.5,0.5,0,Cédric,0.0,2,False,,,39,58822.jpg,0.0,Alves Soares,0.4,False,,a,1,3,0,35320,157,42782,796,0.0,0.0,Cédric,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,505,180,486,178,450,161,509,179,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,741,233,366,125,517,177,253,98,0.0,0.0
2,0.0,0.0,153256,0,0,-1,1,0,3,0.0,0.0,0,Mohamed,0.0,3,False,International Duty - Unknown return date,2023-12-30T22:30:09.113694Z,44,153256.jpg,4.0,Elneny,0.1,False,,i,1,3,4,12815,12,19066,210,0.0,0.9,M.Elneny,1,0,1,0,0,0,0,0,0,0,0,0,12,1.8,0.5,2.0,0.4,0,0.00,0.00,0.00,0.00,489,223,459,224,433,215,487,222,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,500,292,531,190,56,32,467,156,0.0,0.0
3,50.0,50.0,438098,0,0,-1,1,0,3,0.2,0.2,0,Fábio,0.0,4,False,Lack of match fitness - 50% chance of playing,2023-12-07T12:00:08.489004Z,54,438098.jpg,2.6,Ferreira Vieira,0.1,False,,d,1,3,21,11479,5,18617,82,0.0,3.9,Fábio Vieira,236,1,3,1,2,0,0,0,0,1,0,0,62,79.4,63.6,77.0,21.9,2,1.20,0.35,1.55,1.48,340,147,282,154,218,122,325,147,5.0,,,,4.0,,0.46,0.0,0.13,0.59,0.56,0.76,127,79,754,326,219,97,443,145,0.76,0.38
4,75.0,100.0,226597,0,0,0,0,2,2,5.1,6.8,17,Gabriel,6.3,5,False,Knock - 75% chance of playing,2024-01-20T15:30:09.437664Z,50,226597.jpg,3.9,dos Santos Magalhães,18.3,False,,d,1,3,75,1587413,52814,2640621,26713,1.3,15.0,Gabriel,1544,2,1,6,17,0,0,0,1,0,0,6,339,368.0,75.9,158.0,60.3,17,2.11,0.35,2.46,15.07,69,23,253,74,136,16,141,32,,,,,,,0.12,0.0,0.02,0.14,0.88,0.99,197,23,22,6,66,13,19,6,0.99,0.35
5,100.0,100.0,219847,0,0,-4,4,0,3,2.2,2.2,3,Kai,1.7,6,False,,2023-12-23T20:00:08.458889Z,71,219847.jpg,2.8,Havertz,1.6,False,,a,1,3,55,94567,1635,398746,3648,0.2,7.7,Havertz,1236,4,1,5,14,0,0,0,5,0,0,0,157,225.2,224.3,282.0,73.2,14,4.21,1.22,5.43,10.43,183,76,95,71,66,40,98,64,,,,,3.0,,0.31,0.0,0.09,0.4,0.76,1.02,30,17,188,91,191,83,149,45,1.02,0.36
6,100.0,75.0,205651,0,0,0,0,1,4,2.8,2.1,5,Gabriel,2.3,8,False,,2024-01-07T23:00:09.962420Z,80,205651.jpg,3.3,Fernando de Jesus,4.3,False,,a,1,3,53,990757,13795,885895,32922,0.3,6.6,G.Jesus,1014,3,3,6,11,0,0,0,4,0,0,8,179,242.4,280.8,520.0,104.3,12,4.87,1.85,6.72,9.38,169,18,66,6,18,10,42,10,,,,,,,0.43,0.0,0.16,0.59,0.83,0.98,14,5,145,26,126,20,85,14,1.07,0.53
7,100.0,100.0,85955,0,0,-2,2,0,3,1.8,1.8,4,Jorge Luiz,1.3,9,False,,2023-12-18T00:00:09.353001Z,53,85955.jpg,1.6,Frello Filho,0.2,False,,a,1,3,19,9196,128,18963,170,0.2,3.6,Jorginho,400,0,1,1,6,0,0,0,1,0,0,0,82,71.8,82.2,10.0,16.4,4,0.10,0.51,0.61,4.73,348,151,242,139,403,203,352,160,,,,,,,0.02,0.0,0.11,0.13,1.06,1.35,132,82,213,103,364,160,342,104,0.9,0.23
8,,,440854,0,0,-2,2,0,2,1.2,1.2,1,Jakub,0.7,10,False,,,43,440854.jpg,1.6,Kiwior,0.1,False,,a,1,3,14,5389,96,9761,144,0.2,3.3,Kiwior,301,0,0,1,6,0,0,0,0,0,0,0,67,53.6,13.3,18.0,8.6,4,0.37,0.08,0.45,1.97,377,142,401,145,370,130,410,146,,,,,,,0.11,0.0,0.02,0.13,0.59,1.79,612,150,270,82,357,125,435,169,1.2,0.3
9,0.0,0.0,479683,0,0,0,0,0,3,0.0,0.0,0,Marcus,0.0,11,False,Season long loan to FC Nantes,2023-08-14T03:57:12.475590Z,45,479683.jpg,0.0,Oliveira Alencar,0.0,False,,u,1,3,0,819,0,11775,23,0.0,0.0,Marquinhos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,691,276,686,276,678,274,696,278,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,425,246,617,233,697,280,539,190,0.0,0.0
10,100.0,100.0,444145,0,0,-3,3,1,3,7.5,7.5,14,Gabriel,7.0,12,False,,2023-12-12T17:30:08.345180Z,77,444145.jpg,3.7,Martinelli Silva,5.8,False,,a,1,3,71,1003501,46582,1839697,11401,0.9,9.2,Martinelli,1306,4,3,5,17,0,0,0,1,0,0,3,254,311.8,460.0,504.0,127.0,17,3.22,2.89,6.11,10.72,109,41,21,15,20,10,24,14,4.0,,3.0,,,,0.22,0.0,0.2,0.42,0.74,1.17,19,12,13,8,82,43,64,23,1.17,0.34
11,100.0,100.0,205533,0,0,-2,2,1,4,2.8,2.8,4,Eddie,2.3,13,False,,2023-11-09T08:30:08.250179Z,53,205533.jpg,3.2,Nketiah,4.2,False,,a,1,3,64,1550952,3190,1567041,16002,0.4,12.1,Nketiah,967,5,4,6,8,0,0,0,3,0,0,5,196,226.8,122.2,352.0,69.1,10,4.16,0.47,4.63,9.23,181,19,181,28,45,20,109,20,,,,,,,0.39,0.0,0.04,0.43,0.86,0.74,144,38,140,24,133,21,87,15,0.93,0.56
12,100.0,100.0,184029,0,0,0,0,1,3,2.8,2.8,3,Martin,2.3,14,False,,2023-11-04T21:00:08.152623Z,85,184029.jpg,4.8,Ødegaard,17.2,False,,a,1,3,86,1858014,42171,2552690,52440,0.3,10.1,Ødegaard,1599,4,4,7,17,0,0,0,1,0,0,12,325,417.2,707.5,394.0,151.8,18,4.05,4.27,8.32,15.23,50,17,7,4,37,22,12,8,3.0,,1.0,,2.0,,0.23,0.0,0.24,0.47,0.86,0.96,9,5,146,65,31,20,21,9,1.01,0.39
