,ID,Points,Minutes,sim
0,5,0,90,1
1,6,2,90,1
2,8,5,90,1
3,9,2,90,1
4,13,6,90,1
5,14,3,90,1
6,19,7,90,1
7,20,0,90,1
8,28,1,90,1
9,29,0,90,1
10,32,1,90,1
11,33,6,90,1
12,34,2,90,1
13,37,7,90,1
14,42,7,90,1
15,43,7,90,1
16,49,4,90,1
17,50,5,90,1
18,52,3,90,1
19,58,2,90,1
20,60,4,90,1
21,66,2,90,1
22,72,12,90,1
23,77,3,90,1
24,78,2,90,1
25,81,5,90,1
26,82,6,90,1
27,83,2,90,1
28,85,2,90,1
29,86,5,90,1
30,89,2,90,1
31,113,0,90,1
32,122,2,90,1
33,126,2,90,1
34,129,1,90,1
35,132,6,90,1
36,133,2,90,1
37,134,5,90,1
38,148,2,90,1
39,150,1,90,1
40,151,4,90,1
41,154,8,90,1
42,160,1,90,1
43,161,2,90,1
44,165,5,90,1
45,168,2,90,1
46,170,7,90,1
47,173,1,90,1
48,174,2,90,1
49,178,1,90,1
50,197,1,90,1
51,203,1,90,1
52,205,2,90,1
53,211,5,90,1
54,212,2,90,1
55,216,2,90,1
56,217,1,90,1
57,219,2,90,1
58,220,1,90,1
59,221,2,90,1
60,228,1,90,1
61,230,1,90,1
62,232,6,90,1
63,234,4,90,1
64,238,1,90,1
65,239,2,90,1
66,241,1,90,1
67,242,7,90,1
68,245,3,90,1
69,246,2,90,1
70,249,2,90,1
71,250,5,90,1
72,254,2,90,1
73,256,2,90,1
74,259,2,90,1
75,260,2,90,1
76,262,2,90,1
77,263,2,90,1
78,265,2,90,1
79,267,5,90,1
80,268,2,90,1
81,275,1,90,1
82,280,7,90,1
83,282,2,90,1
84,283,1,90,1
85,287,5,90,1
86,290,1,90,1
87,291,1,90,1
88,293,5,90,1
89,297,2,90,1
90,302,1,90,1
91,303,7,90,1
92,308,12,90,1
93,309,7,90,1
94,313,3,90,1
95,316,6,90,1
96,321,6,90,1
97,326,12,90,1
98,330,6,90,1
99,362,2,90,1
100,373,2,90,1
101,378,2,90,1
102,382,5,90,1
103,388,2,90,1
104,392,2,90,1
105,393,6,90,1
106,395,2,90,1
107,398,2,90,1
108,401,2,90,1
109,406,2,90,1
110,407,1,90,1
111,409,1,90,1
112,412,2,90,1
113,415,2,90,1
114,416,2,90,1
115,419,1,90,1
116,421,2,90,1
117,427,1,90,1
118,430,4,90,1
119,447,2,90,1
120,450,3,90,1
121,453,2,90,1
122,457,1,90,1
123,465,7,90,1
124,470,2,90,1
125,471,1,90,1
126,473,2,90,1
127,475,7,90,1
128,476,7,90,1
129,481,2,90,1
130,482,1,90,1
131,485,2,90,1
132,488,5,90,1
133,494,3,90,1
134,495,9,90,1
135,496,6,90,1
136,497,6,90,1
137,499,3,90,1
138,501,3,90,1
139,503,8,90,1
140,511,8,90,1
141,515,3,90,1
142,520,6,90,1
143,522,6,90,1
144,524,6,90,1
145,525,3,90,1
146,526,3,90,1
147,528,8,90,1
148,532,6,90,1
149,540,2,90,1
150,542,4,90,1
151,544,12,90,1
152,545,12,90,1
153,551,6,90,1
154,557,11,90,1
155,563,8,90,1
156,565,3,90,1
157,569,6,90,1
158,572,6,90,1
159,573,6,90,1
160,574,3,90,1
161,575,6,90,1
162,576,1,90,1
163,590,6,90,1
164,591,8,90,1
165,593,5,90,1
166,595,4,90,1
167,596,1,90,1
168,597,2,90,1
169,599,7,90,1
170,602,6,90,1
171,604,7,90,1
172,606,1,90,1
173,609,2,90,1
174,610,7,90,1
175,611,1,90,1
176,614,6,90,1
177,617,2,90,1
178,630,3,90,1
179,631,5,90,1
180,635,3,90,1
181,638,2,90,1
182,642,3,90,1
183,660,7,90,1
184,661,2,90,1
185,664,6,90,1
186,668,2,90,1
187,672,2,90,1
188,687,2,90,1
189,688,4,90,1
190,689,3,90,1
191,690,2,90,1
192,696,1,90,1
193,703,2,90,1
194,708,5,90,1
195,709,2,90,1
196,712,2,90,1
197,715,3,90,1
0,5,7,90,2
1,8,2,90,2
2,12,3,90,2
3,14,3,90,2
4,19,3,90,2
5,20,6,90,2
6,21,2,90,2
7,26,3,90,2
8,28,2,90,2
9,29,6,90,2
10,31,6,90,2
11,33,6,90,2
12,42,2,90,2
13,43,7,90,2
14,48,2,90,2
15,49,2,90,2
16,50,2,90,2
17,52,2,90,2
18,55,8,90,2
19,58,2,90,2
20,60,9,90,2
21,63,2,90,2
22,65,2,90,2
23,66,2,90,2
24,72,2,90,2
25,77,2,90,2
26,82,2,90,2
27,85,2,90,2
28,89,2,90,2
29,113,6,90,2
30,122,3,90,2
31,126,2,90,2
32,128,5,90,2
33,129,2,90,2
34,132,9,90,2
35,134,2,90,2
36,138,2,90,2
37,142,2,90,2
38,143,2,90,2
39,148,2,90,2
40,150,2,90,2
41,151,4,90,2
42,160,0,90,2
43,161,2,90,2
44,165,2,90,2
45,168,4,90,2
46,173,0,90,2
47,178,0,90,2
48,182,0,90,2
49,191,3,90,2
50,197,1,90,2
51,199,5,90,2
52,202,2,90,2
53,212,2,90,2
54,216,2,90,2
55,217,1,90,2
56,220,2,90,2
57,221,2,90,2
58,226,2,90,2
59,228,2,90,2
60,229,7,90,2
61,234,2,90,2
62,236,2,90,2
63,238,2,90,2
64,239,5,90,2
65,240,2,90,2
66,244,2,90,2
67,249,12,90,2
68,250,2,90,2
69,259,2,90,2
70,261,2,90,2
71,262,3,90,2
72,263,0,90,2
73,265,0,90,2
74,267,8,90,2
75,271,12,90,2
76,275,7,90,2
77,279,5,90,2
78,280,3,90,2
79,282,3,90,2
80,283,6,90,2
81,287,12,90,2
82,291,6,90,2
83,293,2,90,2
84,300,3,90,2
85,302,6,90,2
86,303,6,90,2
87,304,3,90,2
88,308,5,90,2
89,309,3,90,2
90,311,6,90,2
91,313,6,90,2
92,320,2,90,2
93,326,2,90,2
94,328,2,90,2
95,330,1,90,2
96,360,2,90,2
97,362,3,90,2
98,372,2,90,2
99,373,5,90,2
100,378,3,90,2
101,382,2,90,2
102,385,2,90,2
103,386,2,90,2
104,392,2,90,2
105,393,1,90,2
106,395,2,90,2
107,398,2,90,2
108,401,2,90,2
109,406,7,90,2
110,407,5,90,2
111,409,4,90,2
112,412,2,90,2
113,415,2,90,2
114,419,2,90,2
115,421,5,90,2
116,427,2,90,2
117,430,3,90,2
118,433,6,90,2
119,436,2,90,2
120,442,2,90,2
121,447,9,90,2
122,451,2,90,2
123,453,2,90,2
124,470,2,90,2
125,471,1,90,2
126,473,1,90,2
127,475,2,90,2
128,476,1,90,2
129,482,3,90,2
130,484,1,90,2
131,488,2,90,2
132,495,7,90,2
133,496,4,90,2
134,499,2,90,2
135,501,7,90,2
136,503,5,90,2
137,506,13,90,2
138,508,2,90,2
139,509,2,90,2
140,511,7,90,2
141,513,7,90,2
142,516,7,90,2
143,520,2,90,2
144,522,6,90,2
145,524,6,90,2
146,526,3,90,2
147,528,6,90,2
148,532,6,90,2
149,539,3,90,2
150,540,3,90,2
151,542,3,90,2
152,544,7,90,2
153,545,6,90,2
154,551,6,90,2
155,557,13,90,2
156,559,3,90,2
157,562,2,90,2
158,563,6,90,2
159,565,8,90,2
160,569,6,90,2
161,572,6,90,2
162,576,1,90,2
163,584,3,90,2
164,588,0,90,2
165,590,5,90,2
166,591,11,90,2
167,595,11,90,2
168,596,0,90,2
169,597,2,90,2
170,598,6,90,2
171,602,1,90,2
172,608,2,90,2
173,610,6,90,2
174,611,1,90,2
175,614,1,90,2
176,624,2,90,2
177,630,7,90,2
178,631,2,90,2
179,633,2,90,2
180,642,8,90,2
181,643,2,90,2
182,655,2,90,2
183,660,2,90,2
184,661,5,90,2
185,663,5,90,2
186,664,8,90,2
187,668,3,90,2
188,672,2,90,2
189,687,1,90,2
190,688,6,90,2
191,689,3,90,2
192,696,2,90,2
193,699,2,90,2
194,705,5,90,2
195,709,2,90,2
196,712,5,90,2
197,713,2,90,2
0,6,5,90,3
1,8,2,90,3
2,10,1,90,3
3,12,2,90,3
4,14,2,90,3
5,19,7,90,3
6,20,1,90,3
7,21,2,90,3
8,27,1,90,3
9,28,1,90,3
10,29,1,90,3
11,31,1,90,3
12,33,2,90,3
13,34,13,90,3
14,40,6,90,3
15,41,6,90,3
16,42,6,90,3
17,43,5,90,3
18,45,6,90,3
19,48,6,90,3
20,49,7,90,3
21,50,9,90,3
22,52,2,90,3
23,55,3,90,3
24,60,2,90,3
25,64,2,90,3
26,65,4,90,3
27,66,2,90,3
28,77,1,90,3
29,83,1,90,3
30,85,10,90,3
31,86,5,90,3
32,89,1,90,3
33,113,1,90,3
