,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,200,Schmeichel,13,1,49,6.014,False,1,1,17.0,6.014
1,122,Alonso,8,2,57,6.28,False,1,1,13.5,6.28
2,237,Alexander-Arnold,14,2,84,7.190666666666668,False,1,1,38.8,7.190666666666668
3,256,Cancelo,43,2,72,5.884333333333333,False,1,1,40.8,5.884333333333333
4,22,Saka,3,3,67,6.5440000000000005,False,1,1,29.8,6.5440000000000005
5,141,Havertz,8,3,79,6.332333333333334,False,1,1,9.1,6.332333333333334
6,212,Maddison,13,3,69,6.110333333333334,False,1,1,13.8,6.110333333333334
7,233,Salah,14,3,133,8.899333333333333,True,2,1,58.9,17.798666666666666
8,503,Gordon,11,3,46,5.889666666666666,False,1,1,4.0,5.889666666666666
9,40,Watkins,7,4,75,6.008666666666667,False,1,1,10.4,6.008666666666667
10,180,Richarlison,11,4,75,6.547666666666665,False,1,1,7.7,6.547666666666665
11,170,Pickford,11,1,48,5.770999999999998,False,0,0,4.8,0.0
12,168,Digne,7,2,50,4.727333333333333,False,0,0,5.1,0.0
13,466,Tavares,3,2,43,4.885333333333333,False,0,0,0.8,0.0
14,159,Mateta,31,4,53,4.3116666666666665,False,0,0,2.9,0.0
