,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,597,Sánchez,36,1,45,3.7700000000000005,False,1,1,3.0,3.7700000000000005
1,17,Tierney,3,2,52,3.5975,False,1,1,4.6,3.5975
2,67,Veltman,36,2,43,3.10825,False,1,1,1.1,3.10825
3,300,Shaw,1,2,51,3.2876250000000002,False,1,1,10.4,3.2876250000000002
4,4,Aubameyang,3,3,113,4.705125,False,1,1,7.5,4.705125
5,24,Saka,3,3,53,3.40225,False,1,1,9.7,3.40225
6,254,Salah,14,3,125,5.020875,False,1,1,38.9,5.020875
7,390,Son,6,3,96,4.68575,False,1,1,55.0,4.68575
8,202,Bamford,2,4,68,4.238875000000001,False,1,1,52.0,4.238875000000001
9,388,Kane,6,4,112,5.453125,True,2,1,34.4,10.90625
10,437,Antonio,21,4,66,4.155,False,1,1,12.5,4.155
11,516,Areola,54,1,45,2.99825,False,0,0,4.8,0.0
12,61,Burn,36,2,42,2.88375,False,0,0,0.8,0.0
13,576,Dawson,21,2,45,2.9590000000000005,False,0,0,1.0,0.0
14,263,Jones,14,3,44,1.8952499999999999,False,0,0,0.9,0.0
