,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
0,sertalpbilal,1832.0,1882.63,1913.61,1919.02,-98.54,439897,35421,2209,316,8%
1,FplSimpson,1889.0,1924.6,1964.45,1954.53,-84.33,173817,7832,28,7,11.9%
2,FplStatsdan,1809.0,1852.53,1883.7,1871.36,-85.51,593864,77521,13829,8566,11.4%
3,FF_Trout,1885.0,1920.89,1942.39,1940.85,-74.96,186808,9426,165,32,14.8%
4,dilksybab,1930.0,1995.52,1990.65,1955.47,-75.13,70910,131,1,7,14.7%
5,theFPLkiwi,1775.0,1867.74,1921.72,1901.93,-147.74,863390,53178,1429,1428,1.3%
6,jameso_12,1799.0,1803.38,1876.61,1846.25,-68.91,668109,217713,18589,26520,17.1%
7,api_kakayou,1976.0,1893.04,1886.26,1875.66,66.27,19510,26730,11846,6717,84.7%
8,usafpl,1819.0,1805.53,1839.39,1813.32,-25.67,523951,210666,75537,83789,36.7%
9,CazzaFPL,1977.0,1939.03,1980.21,1946.5,-3.55,18903,3973,4,23,48.7%
10,PlanetosFPL,1888.0,1927.29,1957.56,1935.85,-77.46,177369,6916,37,39,14.1%
11,analytic_fpl,1912.0,1882.63,1894.66,1885.72,-0.72,108711,35421,7175,3736,50.1%
12,rogue_wee,1875.0,1915.52,1923.27,1897.3,-61.88,224695,12023,1163,1919,19.6%
13,mtthwmn,1890.0,1911.3,1940.69,1930.93,-62.95,170228,14374,222,57,19.2%
14,cmusson32,1824.0,1875.34,1893.04,1904.3,-92.18,489333,43347,7774,1221,9.3%
15,FPLstudent2,1900.0,1972.67,1922.59,1947.23,-71.85,140037,663,1360,23,16%
16,peterhandleson,1714.0,1776.44,1804.0,1796.3,-103.54,1455915,355382,191207,137377,6.6%
17,chrishp,1939.0,1932.11,1903.33,1897.15,3.7,57124,5711,4327,1937,52.7%
18,plfantasy,1918.0,1866.77,1838.68,1822.38,51.02,96055,54607,77469,64008,77.8%
19,FPLmeta,1908.0,1909.43,1930.46,1923.59,-38.36,117691,15242,798,137,29.7%
20,FplAuto,1877.0,1924.26,1913.15,1877.56,-52.47,218067,7965,2264,6190,23.5%
21,NourEldin_z3r0,1959.0,1933.78,1881.49,1867.79,40.63,33255,5100,14758,10011,72.6%
22,UkendtPerson45,1905.0,1969.89,1931.78,1917.29,-58.88,126729,805,613,353,20.8%
23,MikkelTokvam,1924.0,1968.57,1922.11,1907.6,-32.86,82244,853,1401,983,32.7%
24,Klaudioz,1896.0,1804.65,1757.07,1744.39,103.2,153383,213924,505444,429386,94.2%
25,FantasianPL,1766.0,1871.51,1842.9,1832.78,-107.47,940869,48270,67598,44091,5.9%
26,rama96ab,1873.0,1918.6,1914.77,1903.94,-64.22,233198,10514,2000,1225,18.9%
27,FPL_LFE,1943.0,1886.52,1834.08,1813.12,74.47,51859,31748,87335,84591,87.2%
28,_jtreble,1930.0,1933.61,1904.29,1877.01,0.76,71566,5161,4171,6379,50.9%
29,DanielSaetre,1924.0,1900.09,1914.73,1896.1,-4.65,82618,21148,2015,2028,48.1%
30,FBinary01,1968.0,1880.77,1869.6,1851.7,76.02,25072,37230,24776,21550,87.6%
31,FPL_Data,1802.0,1856.54,1845.8,1852.6,-74.46,646054,70075,61594,21105,14.9%
32,FPL_ElStatto,1845.0,1788.8,1824.42,1807.78,12.65,366873,289345,112781,99833,57%
33,FplSigurd,1936.0,1982.73,1965.72,1945.78,-53.26,61637,354,27,23,23.2%
34,JoeBopara,1814.0,1868.13,1893.55,1864.9,-86.63,558635,53033,7466,11282,11%
35,dLincolnlawyer,1916.0,1961.52,1922.62,1915.25,-41.4,99517,1298,1359,590,28.7%
36,FPL_Statoholic,1934.0,1838.55,1895.44,1899.89,30.2,64722,106312,6791,1574,66.9%
37,FplAmateur,1948.0,1863.91,1828.51,1816.12,87.54,44473,59377,101864,78117,90.6%
38,wolacola,1958.0,1962.7,1947.08,1947.04,-18.96,34067,1184,88,23,39.8%
39,Hashtag_MEGA,1861.0,1921.79,1946.76,1947.14,-102.88,284356,9113,88,23,6.7%
40,dav_fifa,1897.0,1768.06,1747.91,1733.24,122.76,150146,404480,588414,535050,97.1%
41,MaulanaRiandi,1994.0,1965.44,1902.83,1879.55,54.27,10453,1012,4468,5666,79.3%
42,Rak464,1888.0,1837.29,1878.35,1860.65,3.81,178608,109615,16753,14876,52.7%
43,ArneBarsnes,2004.0,1935.51,1932.95,1918.73,50.15,7154,4607,568,334,77.5%
44,FPL_PapaSmurf,1873.0,1784.67,1793.84,1787.32,59.37,234286,308986,241329,173703,81.8%
45,gezza96,1988.0,1949.27,1893.59,1879.33,56.64,13169,2536,7466,5695,80.5%
46,Raghy78d,2010.0,1968.11,1961.48,1934.25,30.77,5769,866,28,46,67.3%
47,pdhFPL,1866.0,1958.35,1931.34,1945.42,-103.66,262141,1490,627,23,6.6%
48,NeilRankinZA,1849.0,1792.39,1782.73,1793.53,34.59,344413,269983,307383,147686,69.3%
49,EuanThompson,2045.0,2029.17,1987.39,1977.02,22.94,1272,10,1,1,63.3%
50,FPLrookie1,1882.0,1910.85,1885.41,1855.2,-26.12,199471,14567,12546,18642,36.5%
51,FplBudget,1957.0,1851.33,1862.1,1857.34,75.02,35085,79757,35057,16598,87.4%
52,FF_Vader,1933.0,1900.4,1928.83,1898.7,-1.45,66616,20974,873,1824,49.8%
53,alasdairtweets,1992.0,1939.35,1934.7,1911.72,38.73,11363,3922,495,741,71.5%
54,fpl_analytic,1836.0,1794.2,1828.11,1822.82,-4.45,418098,261190,103134,63092,48.2%
55,stephendeyoung,1830.0,1809.89,1793.62,1778.11,11.57,453825,193698,243120,212811,56.6%
56,James_Ingram15,1872.0,1924.79,1932.0,1919.09,-78.23,236912,7775,598,301,13.8%
57,FPL_Kid,1917.0,1876.78,1840.82,1840.68,39.87,97937,41869,72230,33363,72.2%
58,fpl_jan,2054.0,2031.39,1948.04,1917.37,64.99,824,9,80,352,84%
59,FPL_Mezzala,1965.0,1999.35,1952.67,1939.23,-22.86,27514,114,64,32,38.3%
60,morstats,1887.0,1870.59,1811.76,1795.86,37.03,180285,49517,158545,138340,70.4%
61,FplOpinion,1883.0,1871.69,1903.43,1901.0,-34.44,195588,48039,4313,1454,31.9%
62,_NeilFPL,1955.0,1941.93,1926.1,1916.42,2.24,36886,3483,1045,411,51.7%
63,UnderstandingF8,1822.0,1734.22,1735.5,1716.08,68.6,506268,677102,720206,727706,85.5%
64,EejRoberts,1880.0,1931.9,1927.73,1919.42,-71.15,205229,5758,936,286,16.3%
65,FPL_Gents,1903.0,1858.7,1895.62,1874.18,1.5,132911,66736,6773,7265,51.4%
66,FPLHaggis,1884.0,1896.44,1866.32,1848.07,-10.6,192210,23757,28853,25093,44.6%
67,Jumpthewave,1935.0,1938.9,1901.21,1878.61,4.59,63925,4012,4963,5878,53.1%
68,DarraghNoonan,1964.0,1964.18,1925.33,1912.44,5.78,28223,1096,1070,727,53.8%
69,FPL_Chase,1946.0,1929.31,1939.48,1921.48,-9.04,47391,6488,273,240,45.5%
70,jonwalker88,1817.0,1896.1,1934.89,1933.6,-130.05,534771,24022,492,50,2.6%
71,TomDavies_17,1975.0,1941.37,1908.73,1898.94,34.3,20192,3569,3107,1809,69.1%
72,FodWeTrust,1841.0,1843.61,1902.7,1887.39,-62.62,388306,95364,4627,3371,19.3%
73,FplPass,1963.0,1883.39,1809.8,1805.41,106.37,29294,34088,165341,104878,94.8%
74,prparsons,1941.0,1933.44,1902.55,1877.59,12.21,54495,5224,4631,6175,56.8%
75,FplJeb,1818.0,1812.78,1925.54,1902.83,-88.88,530596,183093,1066,1348,10.3%
76,JosesBusDrivers,1785.0,1909.77,1935.33,1939.57,-168.58,778508,15095,474,32,0.4%
77,hidethecactus,1981.0,1903.09,1859.84,1848.24,86.44,16887,19393,38248,24945,90.3%
78,tweetsofagooner,1781.0,1759.84,1818.94,1821.05,-44.8,811458,460107,129563,67095,26.8%
79,FplRafiki,1944.0,1838.49,1815.76,1811.15,97.66,50634,106477,139119,90680,92.9%
80,FPL_Audit,1987.0,1895.34,1906.81,1878.3,68.63,13570,24461,3539,5979,85.5%
81,DaveCZfpl,1794.0,1790.18,1850.89,1845.08,-60.54,708732,283030,50958,28222,20.2%
82,PaulGiurculet,2046.0,1916.95,1840.72,1825.51,161.31,1238,11363,72452,58165,99.6%
83,k_rybaczuk,1824.0,1819.05,1862.73,1823.6,-36.42,490595,164124,33687,61387,30.9%
84,CoalportGlen,2017.0,2005.06,1947.67,1921.21,35.18,4279,60,85,240,69.5%
