,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,257,Ederson,43,1,60,16,4.327,False,1,1,9.2,4.327
1,142,James,8,2,62,16,4.9060000000000015,False,1,1,35.0,4.9060000000000015
2,237,Alexander-Arnold,14,2,81,16,6.086,False,1,1,40.2,6.086
3,249,Walker,43,2,55,16,4.472,False,1,1,7.1,4.472
4,256,Cancelo,43,2,68,16,4.878,False,1,1,39.1,4.878
5,96,Mbeumo,94,3,55,16,5.296,False,1,1,2.9,5.296
6,138,Mount,8,3,75,16,5.16,False,1,1,15.3,5.16
7,233,Salah,14,3,131,16,8.142999999999999,True,2,1,73.1,16.285999999999998
8,240,Jota,14,3,80,16,5.5779999999999985,False,1,1,29.6,5.5779999999999985
9,524,Wissa,94,3,59,16,4.782,False,1,1,0.1,4.782
10,413,Antonio,21,4,79,16,4.691,False,1,1,39.1,4.691
11,389,Bachmann,57,1,42,16,3.3480000000000003,False,0,0,1.5,0.0
12,89,Roerslev,94,2,43,16,3.847,False,0,0,0.0,0.0
13,468,King,57,4,57,16,4.029,False,0,0,6.1,0.0
14,518,Broja,20,4,50,16,2.357,False,0,0,2.3,0.0
