,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0.0,0.0,232223,0,0,-1,1,0,4,0.0,0.0,0,Folarin,0.0,1,False,Transferred to Monaco,2023-08-31T08:55:15.272751Z,44,232223.jpg,0.0,Balogun,0.3,False,,u,1,3,0,10024,0,55072,132,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,566,56,555,59,540,57,569,57,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,533,90,535,54,574,60,289,48,0.0,0.0
1,,,58822,0,0,-1,1,0,2,0.5,-0.5,0,Cédric,0.0,2,False,,,39,58822.jpg,0.0,Alves Soares,0.4,False,,a,1,3,0,16239,150,20666,89,0.0,0.0,Cédric,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,429,154,410,150,382,136,432,153,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,698,218,377,127,436,152,248,96,0.0,0.0
2,100.0,100.0,153256,0,0,-1,1,0,3,0.5,-0.5,0,Mohamed,0.0,3,False,,2023-08-11T13:00:06.079379Z,44,153256.jpg,0.0,Elneny,0.1,False,,a,1,3,0,6097,30,10656,39,0.0,0.0,M.Elneny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,548,206,537,207,520,201,551,209,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,498,274,511,187,556,211,439,142,0.0,0.0
3,100.0,100.0,438098,0,0,-1,1,0,3,1.7,0.7,0,Fábio,1.2,4,False,,2023-09-29T10:30:07.948136Z,54,438098.jpg,3.2,Ferreira Vieira,0.1,False,,a,1,3,16,9591,30,11294,65,0.2,3.0,Fábio Vieira,185,0,3,1,2,0,0,0,0,0,0,0,45,45.6,56.5,58.0,15.9,2,0.41,0.32,0.73,1.41,263,110,157,99,139,83,209,98,4.0,,,,,,0.2,0.0,0.16,0.36,0.69,0.97,134,87,229,103,120,53,375,119,0.97,0.49
4,100.0,100.0,226597,0,0,-3,3,0,2,3.5,2.5,0,Gabriel,3.0,5,False,,2023-09-30T23:00:07.672676Z,47,226597.jpg,2.7,dos Santos Magalhães,12.3,False,,a,1,3,16,303691,2727,2005879,2307,0.6,3.4,Gabriel,384,0,0,2,3,0,0,0,1,0,0,0,82,86.6,8.4,8.0,10.3,4,0.07,0.04,0.11,4.20,166,66,340,121,318,108,280,98,,,,,,,0.02,0.0,0.01,0.03,0.98,0.7,333,39,82,28,161,54,33,10,0.94,0.47
5,,,219847,0,0,-4,4,0,3,2.5,1.5,0,Kai,2.0,6,False,,,71,219847.jpg,2.1,Havertz,1.7,False,,a,1,3,15,28145,163,323872,332,0.3,2.1,Havertz,446,1,0,2,4,0,0,0,3,0,0,0,38,69.8,85.5,86.0,24.1,5,1.58,0.50,2.08,4.82,210,86,96,68,86,51,120,69,,,,,,,0.32,0.0,0.1,0.42,0.97,0.81,29,16,163,68,220,97,134,39,1.01,0.4
6,100.0,100.0,205651,0,0,0,0,0,4,2.5,1.5,0,Gabriel,2.0,8,False,,2023-09-30T23:30:06.990139Z,80,205651.jpg,3.0,Fernando de Jesus,3.5,False,,a,1,3,15,350377,1135,293590,1180,0.2,1.9,G.Jesus,205,1,1,1,2,0,0,0,1,0,0,2,46,58.0,49.7,113.0,22.0,2,1.42,0.25,1.67,2.37,231,25,176,28,60,24,138,22,,,,,3.0,,0.62,0.0,0.11,0.73,1.04,0.88,12,4,165,26,146,21,91,19,0.88,0.44
7,100.0,100.0,85955,0,0,-1,1,0,3,1.0,0.0,0,Jorge Luiz,0.5,9,False,,2023-08-07T15:30:05.168632Z,54,85955.jpg,1.0,Frello Filho,0.2,False,,a,1,3,5,4584,24,12270,57,0.1,0.9,Jorginho,72,0,0,0,2,0,0,0,0,0,0,0,14,17.4,10.2,0.0,2.7,0,0.00,0.06,0.06,1.44,338,147,334,169,701,301,378,174,,,,,,,0.0,0.0,0.08,0.08,1.8,2.5,117,72,323,149,398,189,336,103,0.0,0.0
8,,,440854,0,0,-2,2,0,2,0.5,-0.5,0,Jakub,0.0,10,False,,,43,440854.jpg,1.0,Kiwior,0.1,False,,a,1,3,2,2210,9,5884,24,0.0,0.5,Kiwior,91,0,0,0,2,0,0,0,0,0,0,0,14,16.4,4.9,14.0,3.6,1,0.32,0.03,0.35,0.79,343,130,354,130,273,84,352,125,,,,,,,0.32,0.0,0.03,0.35,0.78,1.98,588,154,492,191,342,120,429,165,0.99,0.0
9,0.0,0.0,479683,0,0,0,0,0,3,0.0,0.0,0,Marcus,0.0,11,False,Season long loan to FC Nantes,2023-08-14T03:57:12.475590Z,45,479683.jpg,0.0,Oliveira Alencar,0.1,False,,u,1,3,0,819,0,10941,12,0.0,0.0,Marquinhos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,627,246,624,247,614,244,631,249,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,432,242,600,229,633,250,497,171,0.0,0.0
10,50.0,50.0,444145,0,0,-3,3,0,3,0.3,-0.1,0,Gabriel,0.2,12,False,Muscle injury - 50% chance of playing,2023-09-17T20:30:06.235303Z,77,444145.jpg,3.2,Martinelli Silva,3.9,False,,d,1,3,16,248671,109,1265169,2621,0.0,2.1,Martinelli,356,0,2,1,4,0,0,0,0,0,0,0,61,59.8,86.0,131.0,27.6,5,0.79,0.54,1.33,2.99,228,93,94,67,46,27,95,54,2.0,,3.0,,4.0,,0.2,0.0,0.14,0.34,0.76,1.01,17,10,374,177,122,55,85,26,1.26,0.25
11,,,205533,0,0,0,0,0,4,2.5,1.5,0,Eddie,2.0,13,False,,,55,205533.jpg,4.0,Nketiah,5.3,False,,a,1,3,28,608508,990,498105,2131,0.4,5.1,Nketiah,493,2,2,4,4,0,0,0,1,0,0,2,83,75.6,72.9,151.0,29.7,6,1.81,0.28,2.09,3.87,194,20,120,14,37,13,80,16,,,,,,,0.33,0.0,0.05,0.38,0.71,0.73,106,31,160,22,70,11,78,15,1.1,0.73
12,,,184029,0,0,0,0,1,3,5.7,4.7,0,Martin,5.2,14,False,,,85,184029.jpg,6.1,Ødegaard,23.0,False,,a,1,3,43,882622,7941,984573,2717,0.6,5.1,Ødegaard,622,3,2,3,5,0,0,0,1,0,0,6,146,198.4,177.0,187.0,56.2,7,2.53,0.89,3.42,5.72,30,10,26,20,26,14,19,15,3.0,,1.0,,2.0,,0.37,0.0,0.13,0.5,0.83,0.72,8,6,18,7,12,7,14,6,1.01,0.43
13,100.0,100.0,167199,0,0,-2,2,0,3,0.5,-0.5,0,Thomas,0.0,15,False,,2023-10-02T20:00:07.692080Z,48,167199.jpg,2.0,Partey,0.2,False,,a,1,3,6,7506,24,31934,24,0.0,1.2,Thomas,235,0,0,1,2,0,0,0,0,0,0,0,55,53.4,58.2,15.0,12.7,3,0.07,0.19,0.26,2.53,244,98,152,97,270,140,258,117,,,,,,,0.03,0.0,0.07,0.1,0.97,0.77,299,198,640,256,233,103,328,99,1.15,0.38
14,0.0,0.0,195735,0,0,-1,1,0,3,0.0,0.0,0,Nicolas,0.0,16,False,Permanent move to Trabzonspor,2023-09-11T14:13:51.462896Z,49,195735.jpg,0.0,Pépé,0.1,False,,u,1,3,0,667,0,5753,16,0.0,0.0,Pepe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,674,280,673,280,668,278,676,281,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,249,165,658,270,676,280,500,174,0.0,0.0
15,,,225321,-1,1,-2,2,0,1,0.5,-0.5,0,Aaron,0.0,17,False,,,48,225321.jpg,2.8,Ramsdale,10.7,False,,a,1,3,11,203247,388,933305,5545,0.0,2.3,Ramsdale,360,0,0,1,4,0,0,0,0,0,5,0,55,51.0,0.0,0.0,5.1,4,0.00,0.01,0.01,3.73,249,22,660,80,654,78,332,22,,,,,,,0.0,1.25,0.0,0.0,0.93,1.0,313,11,644,84,152,16,37,8,1.0,0.25
16,0.0,0.0,115918,0,0,0,0,0,1,0.0,0.0,0,Rúnar Alex,0.0,18,False,Season long loan to Cardiff City,2023-08-20T06:33:02.960208Z,40,115918.jpg,0.0,Rúnarsson,0.1,False,,u,1,3,0,990,0,8468,25,0.0,0.0,Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,461,46,445,30,418,25,465,46,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,616,46,412,45,468,46,395,57,0.0,0.0
