,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0.0,0.0,232223,0,0,-1,1,0,4,0.0,0.0,0,Folarin,0.0,1,False,Transferred to Monaco,2023-08-31T08:55:15.272751Z,44,232223.jpg,0.0,Balogun,0.2,False,,u,1,3,0,10024,0,63481,28,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,692,70,686,72,657,68,694,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,560,105,585,52,703,75,350,55,0.0,0.0
1,,,58822,0,0,-2,2,0,2,2.0,0.5,0,Cédric,0.0,2,False,,,38,58822.jpg,1.0,Alves Soares,0.5,False,,a,1,3,3,60643,1759,58478,1523,0.0,0.8,Cédric,59,0,0,0,0,0,0,0,0,0,0,0,15,2.0,4.3,0.0,0.6,0,0.00,0.02,0.02,0.39,519,185,462,170,476,174,513,181,,,,,,,0.0,0.0,0.03,0.03,0.59,0.0,844,269,383,131,450,154,246,98,0.0,0.0
2,100.0,100.0,153256,0,0,-1,1,0,3,2.0,0.5,0,Mohamed,0.0,3,False,,2023-12-30T22:30:09.113694Z,44,153256.jpg,2.0,Elneny,0.1,False,,a,1,3,6,13508,15,20368,42,0.0,1.4,M.Elneny,25,0,1,0,0,0,0,0,0,0,0,0,16,4.0,2.1,10.0,1.6,0,0.08,0.01,0.09,0.13,507,228,475,231,441,218,505,229,,,,,,,0.29,0.0,0.04,0.33,0.47,0.0,531,314,570,195,299,124,474,158,0.0,0.0
3,100.0,100.0,438098,0,0,-1,1,0,3,2.4,0.7,0,Fábio,0.2,4,False,,2023-12-07T12:00:08.489004Z,54,438098.jpg,2.3,Ferreira Vieira,0.1,False,,a,1,3,23,11729,14,19114,31,0.0,4.3,Fábio Vieira,282,1,3,1,2,0,0,0,0,1,0,0,67,82.2,78.0,79.0,23.8,2,1.20,0.59,1.79,1.83,394,166,313,170,291,147,376,170,,,,,4.0,,0.38,0.0,0.19,0.57,0.58,0.64,121,74,375,176,262,110,448,146,0.64,0.32
4,100.0,100.0,226597,0,0,4,-4,3,2,11.0,5.0,0,Gabriel,4.5,5,True,,2024-03-18T22:00:08.938811Z,54,226597.jpg,4.0,dos Santos Magalhães,28.2,False,,a,1,3,121,3251230,54420,3239437,15284,0.8,22.4,Gabriel,2534,3,1,12,23,1,0,0,4,0,0,6,547,598.0,113.7,361.0,107.5,28,4.08,0.57,4.65,20.59,54,17,266,76,87,3,107,18,,,,,,,0.14,0.0,0.02,0.16,0.73,0.82,117,12,41,10,49,7,10,2,0.99,0.43
5,100.0,100.0,219847,0,0,-1,1,3,3,13.6,6.3,1,Kai,5.8,6,False,,2023-12-23T20:00:08.458889Z,74,219847.jpg,4.3,Havertz,7.1,False,,a,1,3,133,772974,70589,531610,11695,0.8,18.0,Havertz,2106,9,7,12,19,0,0,0,9,0,0,11,369,537.0,462.4,697.0,169.5,24,9.11,2.69,11.80,15.40,78,28,59,48,24,12,38,27,,,,,3.0,,0.39,0.0,0.11,0.5,0.66,0.81,25,15,13,8,33,23,53,16,1.03,0.51
6,100.0,100.0,205651,0,0,-3,3,1,4,6.0,2.5,2,Gabriel,2.0,8,False,,2024-02-05T08:30:09.036230Z,77,205651.jpg,3.3,Fernando de Jesus,2.8,False,,a,1,3,73,1110997,7703,1178640,3340,0.3,9.5,G.Jesus,1349,4,5,10,11,0,0,0,6,0,0,10,230,321.6,364.0,715.0,140.2,16,6.16,3.04,9.20,11.51,209,24,86,8,22,11,61,11,,,,,,,0.41,0.0,0.2,0.61,0.77,0.73,20,7,178,24,124,23,110,19,1.07,0.67
7,100.0,100.0,85955,0,0,-2,2,0,3,8.0,3.5,1,Jorge Luiz,3.0,9,False,,2023-12-18T00:00:09.353001Z,53,85955.jpg,1.9,Frello Filho,0.2,False,,a,1,3,42,11890,180,21424,149,0.6,7.9,Jorginho,894,0,2,4,11,0,0,0,1,0,0,1,175,155.4,186.0,16.0,35.7,10,0.10,1.75,1.85,8.40,336,142,188,115,424,210,321,149,,,,,,,0.01,0.0,0.18,0.19,0.85,1.11,127,77,106,50,339,146,340,105,1.01,0.4
8,,,440854,-1,1,-2,2,1,2,5.0,2.0,0,Jakub,1.5,10,False,,,43,440854.jpg,3.5,Kiwior,1.3,False,,a,1,3,59,246228,1013,121459,12759,0.3,13.7,Kiwior,850,1,3,5,8,0,0,0,1,0,0,1,233,219.0,104.4,90.0,41.5,10,0.74,0.57,1.31,4.97,280,105,282,84,272,83,301,100,,,,,,,0.08,0.0,0.06,0.14,0.53,0.85,642,145,210,63,85,14,176,72,1.06,0.53
9,0.0,0.0,479683,0,0,0,0,0,3,0.0,0.0,0,Marcus,0.0,11,False,Season long loan to FC Nantes,2023-08-14T03:57:12.475590Z,45,479683.jpg,0.0,Oliveira Alencar,0.0,False,,u,1,3,0,819,0,11923,5,0.0,0.0,Marquinhos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,745,296,741,295,724,289,748,297,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,433,252,663,244,749,298,553,192,0.0,0.0
10,100.0,100.0,444145,0,0,-4,4,2,3,4.0,1.5,1,Gabriel,1.0,12,False,,2024-03-05T09:00:08.920090Z,76,444145.jpg,3.8,Martinelli Silva,4.6,False,,a,1,3,111,1268818,6134,2229746,6047,0.1,14.6,Martinelli,1824,6,5,10,20,0,0,0,1,0,0,6,372,448.0,625.6,663.0,173.2,23,5.27,4.73,9.99,12.98,120,52,34,28,30,16,34,23,,,,,,,0.26,0.0,0.23,0.49,0.64,0.99,22,13,275,132,67,38,89,27,1.13,0.49
11,100.0,100.0,205533,0,0,-5,5,1,4,3.6,1.3,1,Eddie,0.8,13,False,,2023-11-09T08:30:08.250179Z,50,205533.jpg,2.6,Nketiah,3.2,False,,a,1,3,71,1583870,656,1697716,2571,0.2,14.2,Nketiah,1065,5,4,6,10,0,0,0,3,0,0,5,206,235.0,136.3,417.0,77.2,10,4.65,0.53,5.18,10.21,266,34,234,33,72,28,186,32,,,,,,,0.39,0.0,0.04,0.43,0.86,0.85,194,44,295,36,201,35,107,18,0.85,0.51
12,75.0,100.0,184029,0,0,1,-1,2,3,9.0,5.5,3,Martin,5.0,14,False,Knock - 75% chance of playing,2024-04-15T08:30:08.797068Z,86,184029.jpg,5.1,Ødegaard,17.6,False,,d,1,3,148,2707121,32983,3375346,54995,0.6,17.2,Ødegaard,2560,7,7,15,20,0,0,0,2,0,0,21,575,718.6,1180.0,621.0,252.1,29,6.03,7.73,13.76,19.65,34,14,4,4,35,20,8,7,3.0,,1.0,,2.0,,0.21,0.0,0.27,0.48,0.69,0.7,8,5,32,19,14,11,18,6,1.02,0.53
13,100.0,100.0,167199,0,0,-2,2,0,3,4.0,1.5,0,Thomas,1.0,15,False,,2023-10-25T12:00:07.465521Z,48,167199.jpg,1.6,Partey,0.1,False,,a,1,3,13,8933,28,37997,32,0.2,2.7,Thomas,366,0,0,2,2,0,0,0,0,0,0,0,82,65.2,65.5,19.0,15.1,4,0.07,0.35,0.42,2.98,423,178,334,180,409,205,414,187,,,,,,,0.02,0.0,0.09,0.11,0.73,0.49,281,182,260,123,388,168,376,114,0.98,0.49
14,0.0,0.0,195735,0,0,-1,1,0,3,0.0,0.0,0,Nicolas,0.0,16,False,Permanent move to Trabzonspor,2023-09-11T14:13:51.462896Z,49,195735.jpg,0.0,Pépé,0.0,False,,u,1,3,0,667,0,6503,5,0.0,0.0,Pepe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,819,348,816,347,810,345,820,348,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,239,151,776,323,820,348,548,190,0.0,0.0
15,,,225321,0,0,-5,5,0,1,2.0,0.5,0,Aaron,0.0,17,False,,,45,225321.jpg,3.3,Ramsdale,5.5,False,,a,1,3,20,284354,356,1520520,2785,0.0,4.4,Ramsdale,540,0,0,2,5,0,0,0,0,0,9,0,90,73.2,0.0,0.0,7.3,6,0.00,0.01,0.01,5.81,409,32,718,89,696,81,462,32,,,,,,,0.0,1.5,0.0,0.0,0.97,0.83,388,21,631,91,114,15,72,14,1.0,0.33
16,0.0,0.0,115918,0,0,0,0,0,1,0.0,0.0,0,Rúnar Alex,0.0,18,False,Contract terminated,2023-08-20T06:33:02.960208Z,40,115918.jpg,0.0,Rúnarsson,0.1,False,,u,1,3,0,990,0,11694,24,0.0,0.0,Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,577,66,565,50,525,37,580,66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,690,40,434,56,590,66,464,65,0.0,0.0
17,100.0,100.0,223340,1,-1,5,-5,4,3,9.6,4.3,2,Bukayo,3.8,19,True,,2024-04-04T08:00:08.265416Z,90,223340.jpg,6.4,Saka,58.2,False,,a,1,3,193,6519498,163353,6495480,16974,0.4,21.4,Saka,2495,14,10,12,25,0,0,0,3,0,0,25,668,928.4,1097.7,1092.0,312.0,30,13.06,9.59,22.64,20.55,7,3,5,5,6,2,1,1,1.0,,,,1.0,,0.47,0.0,0.35,0.82,0.74,0.9,6,4,80,42,5,3,2,1,1.08,0.43
18,100.0,100.0,462424,0,0,9,-9,1,2,12.0,5.5,1,William,5.0,20,True,,2023-10-09T08:30:07.861646Z,59,462424.jpg,4.1,Saliba,40.3,False,,a,1,3,132,4655844,37896,2653416,17892,0.8,22.4,Saliba,2880,2,1,14,26,0,0,0,4,0,0,8,640,585.8,130.5,112.0,82.9,32,1.54,0.80,2.34,22.69,59,19,243,64,236,63,167,43,,,,,,,0.05,0.0,0.02,0.07,0.71,0.81,72,7,29,6,44,6,4,1,1.0,0.44
19,100.0,100.0,209289,0,0,-2,2,0,3,5.6,2.3,1,Emile,1.8,22,False,,2024-02-12T00:00:07.746307Z,53,209289.jpg,2.0,Smith Rowe,0.1,False,,a,1,3,24,6417,47,17856,56,0.3,4.5,Smith Rowe,322,0,2,3,3,0,0,0,0,0,0,0,72,62.4,69.9,118.0,24.7,3,1.61,0.39,2.00,2.10,427,182,325,174,231,123,371,166,,,,,,,0.45,0.0,0.11,0.56,0.59,0.84,143,88,202,95,318,137,423,132,0.84,0.84
20,0.0,0.0,192895,0,0,-1,1,0,2,0.0,0.0,0,Kieran,0.0,24,False,Season long loan to Real Sociedad,2023-08-29T07:46:59.686803Z,44,192895.jpg,0.0,Tierney,0.1,False,,u,1,3,0,2665,0,28838,11,0.0,0.0,Tierney,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,686,267,680,267,651,265,688,267,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,542,97,576,242,697,266,428,168,0.0,0.0
21,100.0,100.0,223723,0,0,0,0,1,2,3.6,1.3,0,Takehiro,0.8,25,False,,2023-12-02T18:30:08.259180Z,45,223723.jpg,2.5,Tomiyasu,0.2,False,,a,1,3,42,83179,383,93549,226,0.2,9.3,Tomiyasu,709,1,1,3,7,0,0,0,0,1,0,3,161,157.4,74.5,66.0,29.5,5,0.53,0.45,0.98,8.54,333,126,318,104,304,96,350,126,,,,,,,0.07,0.0,0.06,0.13,1.08,0.89,387,69,288,98,213,62,316,128,0.63,0.38
22,100.0,100.0,116216,0,0,-5,5,2,3,8.4,3.7,3,Leandro,3.2,26,False,,2023-10-09T08:30:07.911344Z,65,116216.jpg,3.6,Trossard,2.0,False,,a,1,3,100,464010,8874,816307,2734,0.5,15.4,Trossard,1207,8,2,7,9,0,0,0,0,0,0,8,280,408.0,315.3,583.0,130.6,12,6.38,2.04,8.42,9.24,151,70,109,77,40,24,74,55,,,,,,,0.48,0.0,0.15,0.63,0.69,0.67,45,26,98,47,81,44,146,41,0.89,0.52
23,100.0,100.0,198869,1,-1,5,-5,4,2,13.0,6.0,5,Benjamin,5.5,29,True,,2023-11-12T02:00:08.673390Z,60,198869.jpg,4.5,White,19.0,False,,a,1,3,141,2563585,70679,1616531,10525,0.9,23.5,White,2469,2,5,14,23,0,0,0,7,0,0,11,632,593.0,449.1,160.0,120.3,29,0.79,3.03,3.82,19.32,57,18,64,11,187,37,89,12,,,,,,,0.03,0.0,0.11,0.14,0.7,0.84,66,5,20,5,28,3,16,5,1.06,0.51
24,0.0,0.0,84450,0,0,0,0,0,3,0.0,0.0,0,Granit,0.0,30,False,Transferred to Bayer Leverkusen,2023-07-11T08:41:07.159936Z,60,84450.jpg,0.0,Xhaka,0.0,False,,u,1,3,0,0,0,1229,0,0.0,0.0,Xhaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,845,366,845,366,845,366,845,366,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,62,38,833,363,845,366,711,277,0.0,0.0
25,100.0,100.0,206325,0,0,0,0,3,2,10.0,4.5,1,Oleksandr,4.0,31,False,,2024-02-05T08:30:09.070071Z,50,206325.jpg,4.1,Zinchenko,6.0,False,,a,1,3,102,1646657,16263,1776002,5152,0.8,20.4,Zinchenko,1668,1,2,9,15,0,0,0,2,0,0,16,453,385.8,443.7,133.0,96.3,20,0.60,2.59,3.19,12.29,164,58,65,12,218,55,127,25,,,,,,,0.03,0.0,0.14,0.17,0.66,0.81,195,23,61,18,40,5,66,22,1.08,0.49
26,100.0,100.0,154561,1,-1,2,-2,0,1,11.0,5.0,1,David,4.5,113,False,,2024-03-04T01:00:08.802779Z,52,154561.jpg,4.0,Raya Martin,10.1,False,,a,1,3,105,1511322,41925,1017266,11342,0.9,20.2,Raya,2340,0,0,12,21,0,1,0,1,0,37,3,455,343.6,0.0,0.0,34.2,26,0.00,0.03,0.03,16.88,194,21,832,94,830,92,328,21,,,,,,,0.0,1.42,0.0,0.0,0.65,0.81,152,6,40,4,47,3,40,7,1.0,0.46
27,100.0,100.0,204480,0,0,0,0,2,3,6.4,2.7,2,Declan,2.2,540,False,,2024-01-20T15:30:10.454900Z,55,204480.jpg,4.1,Rice,6.1,False,,a,1,3,130,829308,12671,885287,11414,0.4,23.6,Rice,2685,6,5,13,25,0,0,0,3,0,0,13,616,774.6,558.9,307.0,164.3,31,2.38,3.72,6.10,21.45,24,10,49,43,107,69,40,28,2.0,,2.0,,,,0.08,0.0,0.12,0.2,0.72,0.84,101,59,149,64,41,26,64,21,1.04,0.44
28,100.0,100.0,200641,0,0,-2,2,0,3,3.6,1.3,0,Reiss,0.8,578,False,,2023-08-07T15:30:06.067296Z,48,200641.jpg,1.1,Nelson,0.0,False,,a,1,3,16,6909,11,8390,21,0.2,3.3,Nelson,256,0,0,1,1,0,0,0,1,0,0,0,58,42.8,87.7,39.0,16.9,1,0.18,0.43,0.61,2.18,450,197,303,166,359,187,406,183,4.0,,,,,,0.06,0.0,0.15,0.21,0.77,0.35,288,187,290,137,446,204,558,195,0.35,0.35
29,0.0,0.0,445122,0,0,-4,4,0,2,0.0,0.0,0,Jurriën,0.0,585,False,Knee injury - Unknown return date,2023-08-12T18:00:07.121160Z,46,445122.jpg,0.0,Timber,0.4,False,,i,1,3,0,13033,23,481322,82,0.0,0.0,J.Timber,49,0,0,0,0,0,0,0,1,0,0,0,3,3.6,2.4,0.0,0.6,1,0.00,0.01,0.01,0.28,510,184,472,172,792,273,514,182,,,,,,,0.0,0.0,0.02,0.02,0.51,0.0,347,46,735,262,807,273,264,105,1.84,0.0
30,,,463748,0,0,0,0,0,1,2.0,0.5,0,Karl,0.0,646,False,,,40,463748.jpg,0.0,Hein,0.1,False,,a,1,3,0,5550,37,5123,39,0.0,0.0,Hein,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,616,79,604,63,564,50,619,79,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,737,53,475,69,629,79,512,71,0.0,0.0
31,0.0,0.0,516874,0,0,0,0,0,3,0.0,0.0,0,Charles,0.0,735,False,Season-long loan to Swansea City,2024-02-04T18:57:41.109017Z,45,516874.jpg,0.0,Sagoe,0.0,False,,u,1,3,0,641,0,576,1,0.0,0.0,Sagoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,772,318,769,318,754,313,775,319,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,470,283,696,272,775,320,789,322,0.0,0.0
32,,,535262,0,0,0,0,0,2,2.0,0.5,0,Reuell,0.0,736,False,,,40,535262.jpg,0.0,Walters,0.0,False,,a,1,3,0,4431,78,3312,70,0.0,0.0,Walters,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,645,245,633,243,594,236,648,244,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,771,228,504,200,657,243,568,216,0.0,0.0
33,0.0,0.0,535264,0,0,0,0,0,3,0.0,0.0,0,Bradley,0.0,737,False,Permanent transfer to Hertha Berlin,2024-02-02T15:30:45.761395Z,45,535264.jpg,0.0,Ibrahim,0.0,False,,u,1,3,0,549,0,530,2,0.0,0.0,Ibrahim,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,782,325,779,325,765,321,785,326,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,485,293,708,280,784,326,785,319,0.0,0.0
34,,,499169,0,0,0,0,0,3,2.0,0.5,0,Myles,0.0,764,False,,,45,499169.jpg,0.0,Lewis-Skelly,0.0,False,,a,1,3,0,399,12,294,13,0.0,0.0,Lewis-Skelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,760,308,755,307,740,302,763,309,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,452,268,679,258,763,310,792,325,0.0,0.0
35,,,499175,0,0,0,0,0,3,2.0,0.5,0,Ethan,0.0,772,False,,,45,499175.jpg,1.0,Nwaneri,0.0,False,,a,1,3,1,248,6,192,12,0.0,0.2,Nwaneri,13,0,0,0,0,0,0,0,0,0,0,0,3,2.0,12.3,4.0,1.8,0,0.00,0.05,0.05,0.13,520,237,443,218,456,225,502,227,,,,,,,0.0,0.0,0.35,0.35,0.9,0.0,453,269,680,259,489,223,811,340,0.0,0.0
