,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,2,Leno,54,1,45,30,3.67,False,1,1,3.3,3.67
1,329,Varane,1,2,48,30,3.847,False,1,1,2.9,3.847
2,342,Dalot,1,2,47,30,3.832,False,1,1,4.0,3.832
3,733,Pedro Porro,6,2,48,30,4.048,False,1,1,0.6,4.048
4,42,Buendía,7,3,57,30,4.0760000000000005,False,1,1,0.9,4.0760000000000005
5,264,Barnes,13,3,67,30,4.263,False,1,1,2.3,4.263
6,303,Mahrez,43,3,73,30,4.7780000000000005,True,2,1,4.5,9.556000000000001
7,305,Grealish,43,3,69,30,4.726,False,1,1,2.9,4.726
8,609,Antony,1,3,73,30,4.1560000000000015,False,1,1,2.8,4.1560000000000015
9,66,Solanke,91,4,55,30,3.909,False,1,1,2.1,3.909
10,356,Wilson,4,4,69,30,3.859,False,1,1,2.8,3.859
11,238,Meslier,2,1,45,30,3.6519999999999997,False,0,0,1.9,0.0
12,538,Young,7,2,43,30,3.742,False,0,0,0.6,0.0
13,694,Álex Moreno,7,2,44,30,3.8080000000000003,False,0,0,0.6,0.0
14,618,Vinícius,54,4,54,30,3.562,False,0,0,0.2,0.0
