,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,556,Fernández,94,1,45,22,5.728,False,1,1,1.0,5.728
1,106,Mee,90,2,48,22,5.5920000000000005,False,1,1,0.5,5.5920000000000005
2,110,Lowton,90,2,44,22,5.64,False,1,1,1.9,5.64
3,279,Telles,1,2,50,22,6.894,False,1,1,1.0,6.894
4,555,Varane,1,2,55,22,5.875,False,1,1,2.3,5.875
5,584,Cucurella,36,2,51,22,5.45,False,1,1,2.8,5.45
6,64,Trossard,36,3,61,22,6.801,False,1,1,1.4,6.801
7,96,Mbeumo,94,3,53,22,5.598,False,1,1,1.2,5.598
8,210,Tielemans,13,3,64,22,5.664,False,1,1,4.3,5.664
9,362,Lucas Moura,6,3,65,22,5.6610000000000005,False,1,1,4.5,5.6610000000000005
10,109,Wood,90,4,67,22,7.182,True,2,1,1.4,14.364
11,129,Arrizabalaga,8,1,47,22,5.395,False,0,0,0.4,0.0
12,215,Barnes,13,3,65,22,5.407,False,0,0,2.1,0.0
13,228,Firmino,14,4,87,22,4.772,False,0,0,2.4,0.0
14,269,Cavani,1,4,84,22,5.131,False,0,0,1.9,0.0
