rank,prev_rank,name,league,off,def,spi
126,126,Los Angeles FC,Major League Soccer,1.74,1.35,54.71
127,127,VfL Bochum,German Bundesliga,1.66,1.27,54.6
128,128,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.5,1.12,54.59
129,129,Ferencvaros,UEFA Europa League,1.63,1.25,54.53
130,130,Trabzonspor,Turkish Turkcell Super Lig,1.59,1.22,54.49
131,131,SC Dnipro-1,UEFA Europa Conference League,1.67,1.29,54.36
132,132,Yokohama F. Marinos,Japanese J League,1.73,1.36,54.04
133,133,América Mineiro,Brasileiro Série A,1.42,1.06,54.04
134,134,Corinthians,Brasileiro Série A,1.24,0.89,53.97
135,135,Fortaleza,Brasileiro Série A,1.34,1.0,53.96
136,136,Dinamo Moscow,Russian Premier Liga,1.62,1.27,53.86
137,137,CSKA Moscow,Russian Premier Liga,1.45,1.1,53.8
138,138,River Plate,Argentina Primera Division,1.44,1.1,53.77
139,139,Burnley,English League Championship,1.52,1.18,53.74
140,140,Toulouse,French Ligue 1,1.54,1.21,53.51
141,141,Brest,French Ligue 1,1.5,1.18,53.39
142,142,FK Partizan Belgrade,UEFA Europa Conference League,1.48,1.16,53.23
143,143,Dynamo Kiev,UEFA Europa League,1.51,1.19,53.06
144,144,Troyes,French Ligue 1,1.63,1.32,52.93
145,145,Lecce,Italy Serie A,1.37,1.06,52.91
146,146,Nantes,French Ligue 1,1.49,1.18,52.88
147,147,Norwich City,English League Championship,1.51,1.21,52.73
148,148,Olympiacos,Greek Super League,1.32,1.04,52.55
149,149,Middlesbrough,English League Championship,1.37,1.09,52.44
150,150,Clermont Foot,French Ligue 1,1.48,1.19,52.39
151,151,Anderlecht,Belgian Jupiler League,1.51,1.23,52.28
152,152,Antwerp,Belgian Jupiler League,1.49,1.21,52.19
153,153,West Bromwich Albion,English League Championship,1.31,1.05,51.92
154,154,Steaua Bucuresti,UEFA Europa Conference League,1.5,1.24,51.89
155,155,Panathinaikos,Greek Super League,1.26,1.0,51.85
156,156,Kawasaki Frontale,Japanese J League,1.77,1.51,51.84
157,157,FC Midtjylland,Danish SAS-Ligaen,1.53,1.27,51.74
158,158,New York City FC,Major League Soccer,1.6,1.35,51.62
159,159,Montpellier,French Ligue 1,1.53,1.29,51.5
160,160,Besiktas,Turkish Turkcell Super Lig,1.67,1.42,51.41
161,161,Guadalajara,Mexican Primera Division Torneo Apertura,1.34,1.1,51.4
162,162,Watford,English League Championship,1.39,1.15,51.35
163,163,Guimaraes,Portuguese Liga,1.3,1.06,51.33
164,164,Angers,French Ligue 1,1.45,1.21,51.24
165,165,Heerenveen,Dutch Eredivisie,1.45,1.22,50.93
166,166,Portimonense,Portuguese Liga,1.37,1.15,50.93
167,167,Vitesse,Dutch Eredivisie,1.56,1.34,50.78
168,168,Santos Laguna,Mexican Primera Division Torneo Apertura,1.64,1.43,50.68
169,169,Atlético Paranaense,Brasileiro Série A,1.32,1.11,50.65
170,170,Montreal Impact,Major League Soccer,1.56,1.36,50.6
171,171,Adana Demirspor,Turkish Turkcell Super Lig,1.49,1.3,50.4
172,172,Lech Poznan,UEFA Europa Conference League,1.38,1.18,50.35
173,173,Elche,Spanish Primera Division,1.44,1.24,50.3
174,174,Sparta,Dutch Eredivisie,1.49,1.3,50.29
175,175,Rostov,Russian Premier Liga,1.56,1.36,50.28
176,176,NEC,Dutch Eredivisie,1.49,1.3,50.25
177,177,Santos,Brasileiro Série A,1.27,1.07,50.19
178,178,AEK Athens,Greek Super League,1.34,1.15,50.0
179,179,Rosenborg,Norwegian Tippeligaen,1.94,1.77,49.94
180,180,Cremonese,Italy Serie A,1.46,1.28,49.92
181,181,Millwall,English League Championship,1.32,1.13,49.92
182,182,Sampdoria,Italy Serie A,1.36,1.19,49.7
183,183,Botafogo,Brasileiro Série A,1.23,1.07,49.52
184,184,Maccabi Haifa,UEFA Champions League,1.69,1.54,49.35
185,185,Gil Vicente,Portuguese Liga,1.41,1.25,49.3
186,186,FC Sheriff Tiraspol,UEFA Europa League,1.48,1.34,49.26
187,187,Hapoel Be'er,UEFA Europa Conference League,1.49,1.34,49.22
188,188,Konyaspor,Turkish Turkcell Super Lig,1.33,1.18,49.1
189,189,Rapid Vienna,Austrian T-Mobile Bundesliga,1.43,1.3,48.79
190,190,Famalicao,Portuguese Liga,1.3,1.16,48.74
191,191,Spezia,Italy Serie A,1.49,1.37,48.71
192,192,Santa Clara,Portuguese Liga,1.21,1.08,48.65
193,193,FK Qarabag,UEFA Europa League,1.43,1.31,48.59
194,194,Cruz Azul,Mexican Primera Division Torneo Apertura,1.4,1.3,48.21
195,195,Argentinos Juniors,Argentina Primera Division,1.2,1.08,48.2
196,196,Bragantino,Brasileiro Série A,1.4,1.29,48.17
197,197,FC Nordsjaelland,Danish SAS-Ligaen,1.39,1.29,48.13
198,198,Empoli,Italy Serie A,1.45,1.35,48.12
199,199,Vizela,Portuguese Liga,1.31,1.21,48.06
200,200,LASK Linz,Austrian T-Mobile Bundesliga,1.57,1.48,47.92
201,201,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.34,1.25,47.85
202,202,Chaves,Portuguese Liga,1.34,1.26,47.74
203,203,FC Krasnodar,Russian Premier Liga,1.47,1.39,47.74
204,204,Auxerre,French Ligue 1,1.36,1.28,47.54
205,205,St Gallen,Swiss Raiffeisen Super League,1.76,1.73,46.99
206,206,Rio Ave,Portuguese Liga,1.3,1.25,46.83
207,207,PAOK Salonika,Greek Super League,1.22,1.17,46.77
208,208,Sochi,Russian Premier Liga,1.41,1.37,46.68
209,209,Salernitana,Italy Serie A,1.47,1.44,46.64
210,210,RKC,Dutch Eredivisie,1.62,1.6,46.62
211,211,Luton Town,English League Championship,1.23,1.19,46.38
212,212,FC Cincinnati,Major League Soccer,1.64,1.63,46.27
213,213,Emmen,Dutch Eredivisie,1.34,1.32,46.13
214,214,Huracán,Argentina Primera Division,1.11,1.08,46.05
215,215,Swansea City,English League Championship,1.31,1.31,45.83
216,216,Silkeborg,Danish SAS-Ligaen,1.57,1.58,45.75
217,217,Ceará,Brasileiro Série A,1.14,1.12,45.73
218,218,Go Ahead Eagles,Dutch Eredivisie,1.53,1.55,45.68
219,219,Los Angeles Galaxy,Major League Soccer,1.61,1.63,45.65
220,220,Hammarby,Swedish Allsvenskan,1.52,1.55,45.44
221,222,Urawa Red Diamonds,Japanese J League,1.31,1.34,44.92
222,223,Terek Grozny,Russian Premier Liga,1.34,1.38,44.9
223,224,León,Mexican Primera Division Torneo Apertura,1.39,1.44,44.81
224,225,Coventry City,English League Championship,1.17,1.19,44.76
225,226,Stoke City,English League Championship,1.23,1.26,44.74
226,227,Apollon Limassol,UEFA Europa Conference League,1.21,1.24,44.74
227,228,Basel,Swiss Raiffeisen Super League,1.31,1.35,44.72
228,229,Velez Sarsfield,Argentina Primera Division,1.14,1.17,44.69
229,230,Boavista,Portuguese Liga,1.23,1.27,44.64
230,231,Estoril Praia,Portuguese Liga,1.23,1.27,44.63
231,232,Cercle Brugge,Belgian Jupiler League,1.39,1.44,44.59
232,233,Atlanta United FC,Major League Soccer,1.48,1.55,44.44
233,234,Birmingham,English League Championship,1.18,1.23,44.28
234,235,Bordeaux,French Ligue 2,1.18,1.23,44.27
235,236,Talleres de Córdoba,Argentina Primera Division,1.21,1.26,44.2
236,237,Toluca,Mexican Primera Division Torneo Apertura,1.51,1.59,44.18
237,238,Atlas,Mexican Primera Division Torneo Apertura,1.23,1.29,44.16
238,239,Casa Pia,Portuguese Liga,1.17,1.22,44.16
239,240,Pumas Unam,Mexican Primera Division Torneo Apertura,1.29,1.36,44.15
240,242,Nashville SC,Major League Soccer,1.35,1.43,43.99
241,243,KVC Westerlo,Belgian Jupiler League,1.48,1.58,43.95
242,241,Levante,Spanish Segunda Division,1.17,1.24,43.92
243,244,AEK Larnaca,UEFA Europa League,1.17,1.24,43.81
244,221,Parma,Italy Serie B,1.24,1.33,43.58
245,245,Hamburg SV,German 2. Bundesliga,1.45,1.56,43.48
246,246,Racing Club,Argentina Primera Division,1.21,1.3,43.43
247,247,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.31,1.41,43.34
248,248,CA Independiente,Argentina Primera Division,1.09,1.17,43.29
249,249,Viborg,Danish SAS-Ligaen,1.23,1.33,43.24
250,250,Metz,French Ligue 2,1.34,1.46,43.16
251,251,Kayserispor,Turkish Turkcell Super Lig,1.32,1.44,43.05
252,253,New York Red Bulls,Major League Soccer,1.17,1.29,42.85
253,254,Aris Salonika,Greek Super League,1.1,1.2,42.84
254,255,Tigre,Argentina Primera Division,1.26,1.39,42.67
255,256,Queens Park Rangers,English League Championship,1.18,1.3,42.63
256,257,Puebla,Mexican Primera Division Torneo Apertura,1.3,1.44,42.54
257,258,Austin FC,Major League Soccer,1.45,1.61,42.52
258,259,Standard Liege,Belgian Jupiler League,1.32,1.46,42.5
259,260,Atlético Goianiense,Brasileiro Série A,1.22,1.36,42.47
260,261,Antalyaspor,Turkish Turkcell Super Lig,1.41,1.57,42.47
261,262,Preston North End,English League Championship,1.13,1.26,42.33
262,263,San Lorenzo,Argentina Primera Division,0.98,1.09,42.3
263,252,Granada,Spanish Segunda Division,1.01,1.12,42.21
264,264,BK Hacken,Swedish Allsvenskan,1.59,1.78,42.19
265,265,Cuiaba,Brasileiro Série A,1.12,1.25,42.18
266,267,Ludogorets,UEFA Europa League,1.32,1.49,42.04
267,268,Le Havre,French Ligue 2,1.03,1.16,41.97
268,269,IF Elfsborg,Swedish Allsvenskan,1.38,1.57,41.89
269,270,Aberdeen,Scottish Premiership,1.35,1.53,41.83
270,266,Frosinone,Italy Serie B,1.15,1.31,41.8
271,271,FC Arouca,Portuguese Liga,1.1,1.25,41.79
272,277,Las Palmas,Spanish Segunda Division,0.99,1.12,41.75
273,272,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.62,1.85,41.7
274,273,Sochaux,French Ligue 2,1.11,1.27,41.62
275,275,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.5,1.73,41.43
276,276,Bristol City,English League Championship,1.2,1.38,41.35
277,278,St. Truidense,Belgian Jupiler League,1.08,1.25,41.25
278,279,Djurgardens IF,Swedish Allsvenskan,1.25,1.45,41.25
279,280,CFR 1907 Cluj,UEFA Europa Conference League,1.2,1.39,41.24
280,281,Mamelodi Sundowns,South African ABSA Premier League,1.19,1.38,41.21
281,282,Tijuana,Mexican Primera Division Torneo Apertura,1.26,1.48,40.9
282,283,FC Groningen,Dutch Eredivisie,1.36,1.59,40.88
283,284,Fortuna Sittard,Dutch Eredivisie,1.39,1.63,40.8
284,285,Krylia Sovetov,Russian Premier Liga,1.13,1.33,40.8
285,286,Sporting Kansas City,Major League Soccer,1.23,1.44,40.77
286,287,FC Zurich,Swiss Raiffeisen Super League,1.32,1.55,40.76
287,288,Columbus Crew,Major League Soccer,1.24,1.47,40.66
288,289,Orlando City SC,Major League Soccer,1.25,1.48,40.66
289,290,Gazovik Orenburg,Russian Premier Liga,1.4,1.65,40.59
290,291,St Etienne,French Ligue 2,1.37,1.62,40.57
291,292,FC Dallas,Major League Soccer,1.21,1.43,40.46
292,293,Sanfrecce Hiroshima,Japanese J League,1.31,1.56,40.44
293,294,Boca Juniors,Argentina Primera Division,1.03,1.22,40.4
294,295,Necaxa,Mexican Primera Division Torneo Apertura,1.17,1.39,40.38
295,306,Cagliari,Italy Serie B,1.19,1.42,40.37
296,296,OH Leuven,Belgian Jupiler League,1.41,1.68,40.33
297,274,Genoa,Italy Serie B,1.09,1.31,40.23
298,297,Brondby,Danish SAS-Ligaen,1.31,1.57,40.2
299,298,Sporting de Charleroi,Belgian Jupiler League,1.4,1.68,40.0
300,299,Portland Timbers,Major League Soccer,1.48,1.77,39.97
301,300,Alanyaspor,Turkish Turkcell Super Lig,1.37,1.65,39.9
302,301,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.27,1.54,39.89
303,302,Sheffield Wednesday,English League One,1.22,1.48,39.87
304,303,Hearts,Scottish Premiership,1.32,1.6,39.86
305,304,Seattle Sounders FC,Major League Soccer,1.25,1.52,39.74
306,305,Maritimo,Portuguese Liga,1.15,1.4,39.71
307,307,Newell's Old Boys,Argentina Primera Division,0.97,1.2,39.48
308,308,Sunderland,English League Championship,1.11,1.37,39.41
309,309,Blackburn,English League Championship,1.02,1.27,39.38
310,310,Valerenga,Norwegian Tippeligaen,1.39,1.7,39.38
311,311,FC Volendam,Dutch Eredivisie,1.36,1.67,39.27
312,312,Rosario Central,Argentina Primera Division,1.07,1.32,39.25
313,313,FC St. Pauli,German 2. Bundesliga,1.27,1.57,39.24
314,314,FC Tokyo,Japanese J League,1.23,1.52,39.24
315,315,Kashima Antlers,Japanese J League,1.19,1.47,39.23
316,316,Charlotte FC,Major League Soccer,1.29,1.59,39.23
317,318,Vissel Kobe,Japanese J League,1.09,1.36,39.12
318,319,Coritiba,Brasileiro Série A,1.14,1.41,39.08
319,320,SV Darmstadt 98,German 2. Bundesliga,1.25,1.56,38.97
320,321,Kasimpasa,Turkish Turkcell Super Lig,1.28,1.6,38.94
321,322,Fatih Karagümrük,Turkish Turkcell Super Lig,1.41,1.75,38.92
322,323,Real Salt Lake,Major League Soccer,1.19,1.49,38.87
323,324,Cardiff City,English League Championship,0.98,1.24,38.81
324,325,New England Revolution,Major League Soccer,1.34,1.67,38.77
325,326,Omonia Nicosia,UEFA Europa League,1.25,1.57,38.72
326,317,Eibar,Spanish Segunda Division,0.98,1.24,38.63
327,327,Chicago Fire,Major League Soccer,1.28,1.61,38.63
328,328,Minnesota United FC,Major League Soccer,1.34,1.68,38.57
329,329,Goiás,Brasileiro Série A,1.13,1.43,38.44
330,330,Reading,English League Championship,1.06,1.35,38.4
331,331,Querétaro,Mexican Primera Division Torneo Apertura,1.17,1.49,38.36
332,332,Colorado Rapids,Major League Soccer,1.32,1.68,38.3
333,333,Estudiantes,Argentina Primera Division,1.16,1.49,38.16
334,334,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.37,1.74,38.13
335,335,Cambuur Leeuwarden,Dutch Eredivisie,1.28,1.65,37.85
336,336,FC Juárez,Mexican Primera Division Torneo Apertura,0.96,1.26,37.79
337,342,Alavés,Spanish Segunda Division,0.95,1.25,37.78
338,337,Slovan Bratislava,UEFA Europa Conference League,1.09,1.43,37.78
339,338,Lillestrom,Norwegian Tippeligaen,1.2,1.56,37.75
340,339,Ipswich Town,English League One,1.18,1.53,37.73
341,340,Sivasspor,Turkish Turkcell Super Lig,1.15,1.5,37.66
342,341,Odense BK,Danish SAS-Ligaen,1.2,1.56,37.61
343,343,Lokomotiv Moscow,Russian Premier Liga,1.19,1.56,37.48
344,345,Ural Sverdlovsk Oblast,Russian Premier Liga,1.05,1.39,37.41
345,346,Excelsior,Dutch Eredivisie,1.31,1.71,37.38
346,347,FC Lugano,Swiss Raiffeisen Super League,1.31,1.71,37.31
347,348,Malmo FF,Swedish Allsvenskan,1.21,1.6,37.24
348,349,Blackpool,English League Championship,1.15,1.52,37.21
349,350,Pacos Ferreira,Portuguese Liga,1.05,1.4,37.15
350,344,Tenerife,Spanish Segunda Division,0.88,1.18,37.09
351,373,Pisa,Italy Serie B,1.16,1.55,36.99
352,368,Brescia,Italy Serie B,1.05,1.41,36.85
353,351,AGF Aarhus,Danish SAS-Ligaen,1.01,1.37,36.76
354,352,Fortuna Düsseldorf,German 2. Bundesliga,1.16,1.55,36.76
355,353,Wigan,English League Championship,1.02,1.38,36.72
356,354,KV Mechelen,Belgian Jupiler League,1.39,1.85,36.65
357,355,Motherwell,Scottish Premiership,1.11,1.5,36.51
358,356,Union Santa Fe,Argentina Primera Division,1.01,1.39,36.5
359,371,Real Zaragoza,Spanish Segunda Division,0.91,1.25,36.49
360,360,Sporting Gijón,Spanish Segunda Division,0.96,1.32,36.43
361,372,FC Cartagena,Spanish Segunda Division,1.0,1.38,36.36
362,357,Livingston,Scottish Premiership,1.02,1.41,36.27
363,358,Mazatlán FC,Mexican Primera Division Torneo Apertura,1.03,1.42,36.26
364,359,Caen,French Ligue 2,1.02,1.41,36.25
365,361,FC Luzern,Swiss Raiffeisen Super League,1.26,1.71,36.1
366,362,SC Paderborn,German 2. Bundesliga,1.22,1.67,36.08
367,377,Benevento,Italy Serie B,1.0,1.39,35.99
368,363,Randers FC,Danish SAS-Ligaen,1.19,1.64,35.99
369,364,Melbourne City,Australian A-League,1.25,1.71,35.98
370,365,Lanus,Argentina Primera Division,1.01,1.41,35.79
371,366,Avaí,Brasileiro Série A,1.06,1.49,35.76
372,367,Austria Lustenau,Austrian T-Mobile Bundesliga,1.17,1.62,35.71
373,369,Inter Miami CF,Major League Soccer,1.27,1.75,35.67
374,370,Nagoya Grampus Eight,Japanese J League,0.87,1.24,35.66
375,374,Derby County,English League One,1.07,1.5,35.57
376,375,Atlético San Luis,Mexican Primera Division Torneo Apertura,1.03,1.46,35.51
377,376,AC Horsens,Danish SAS-Ligaen,1.13,1.58,35.49
378,379,Hibernian,Scottish Premiership,1.02,1.45,35.4
379,380,FK Nizhny Novgorod,Russian Premier Liga,1.01,1.44,35.35
380,381,Ascoli,Italy Serie B,0.97,1.39,35.35
381,378,Reggina,Italy Serie B,1.03,1.47,35.29
382,383,Paris FC,French Ligue 2,0.94,1.36,35.24
383,384,Vancouver Whitecaps,Major League Soccer,1.15,1.62,35.19
384,385,Toronto FC,Major League Soccer,1.31,1.83,35.17
385,386,Karlsruher SC,German 2. Bundesliga,1.3,1.81,35.14
386,387,Cerezo Osaka,Japanese J League,1.03,1.47,35.12
387,388,San Jose Earthquakes,Major League Soccer,1.3,1.82,35.06
388,389,Holstein Kiel,German 2. Bundesliga,1.27,1.79,35.01
389,390,Sarmiento,Argentina Primera Division,0.99,1.44,34.88
390,394,Real Oviedo,Spanish Segunda Division,0.83,1.23,34.85
391,391,Colon Santa Fe,Argentina Primera Division,1.09,1.57,34.83
392,392,Huddersfield Town,English League Championship,0.95,1.39,34.73
393,393,Sarpsborg,Norwegian Tippeligaen,1.39,1.95,34.72
394,395,Defensa y Justicia,Argentina Primera Division,1.02,1.49,34.58
395,396,Platense,Argentina Primera Division,0.86,1.28,34.58
396,397,Gimnasia La Plata,Argentina Primera Division,0.85,1.28,34.47
397,398,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.35,1.92,34.44
398,411,F.B.C Unione Venezia,Italy Serie B,1.04,1.53,34.31
399,399,Odd BK,Norwegian Tippeligaen,1.22,1.77,34.19
400,400,Patronato,Argentina Primera Division,0.99,1.48,34.15
401,401,Bari,Italy Serie B,1.07,1.58,34.11
402,382,Ternana,Italy Serie B,1.09,1.6,34.08
403,402,Guingamp,French Ligue 2,1.01,1.5,34.06
404,403,Servette,Swiss Raiffeisen Super League,1.1,1.62,34.05
405,406,Leganes,Spanish Segunda Division,0.84,1.28,34.03
406,419,FC Andorra,Spanish Segunda Division,0.88,1.34,34.0
407,404,Dundee Utd,Scottish Premiership,1.01,1.51,33.92
408,405,Ankaragucu,Turkish Turkcell Super Lig,1.09,1.62,33.82
409,407,Ballkani,UEFA Europa Conference League,1.2,1.76,33.76
410,408,Arsenal Sarandi,Argentina Primera Division,0.88,1.35,33.74
411,409,Arminia Bielefeld,German 2. Bundesliga,1.14,1.69,33.69
412,410,1. FC Heidenheim 1846,German 2. Bundesliga,1.12,1.68,33.63
413,412,Central Córdoba Santiago del Estero,Argentina Primera Division,0.99,1.51,33.57
414,413,St Johnstone,Scottish Premiership,0.95,1.45,33.53
415,414,Kalmar FF,Swedish Allsvenskan,0.99,1.51,33.51
416,415,Plymouth Argyle,English League One,1.15,1.72,33.51
