,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,597,Sánchez,36,1,45,29,4.314,False,1,3.8,4.314
1,62,Dunk,36,2,50,29,4.312,False,1,9.2,4.312
2,67,Veltman,36,2,44,29,4.532,False,1,2.0,4.532
3,74,White,36,2,44,29,4.122,False,1,2.6,4.122
4,4,Aubameyang,3,3,115,29,4.044,False,1,11.5,4.044
5,69,Trossard,36,3,57,29,4.159,False,1,2.6,4.159
6,543,Bale,6,3,96,29,4.147,False,1,13.3,4.147
7,557,Lookman,54,3,51,29,4.119,False,1,3.4,4.119
8,388,Kane,6,4,115,29,5.3279999999999985,True,2,43.5,10.655999999999997
9,437,Antonio,21,4,66,29,4.209,False,1,14.3,4.209
10,514,Watkins,7,4,66,29,4.011,False,1,27.5,4.011
