,player_id,event,event_id,web_name,points_md,xmins_md,team,opp_team
0,1,16,151,Raya,4.64,89.1,1,20
1,1,17,164,Raya,3.93,89.1,1,9
2,1,18,171,Raya,3.86,89.1,1,6
3,1,19,181,Raya,4.02,89.1,1,2
4,1,20,192,Raya,3.72,89.1,1,4
5,1,21,201,Raya,3.51,89.1,1,12
6,2,16,151,Arrizabalaga,0.06,1.2,1,20
7,2,17,164,Arrizabalaga,0.05,1.2,1,9
8,2,18,171,Arrizabalaga,0.05,1.2,1,6
9,2,19,181,Arrizabalaga,0.05,1.2,1,2
10,2,20,192,Arrizabalaga,0.05,1.2,1,4
11,2,21,201,Arrizabalaga,0.04,1.2,1,12
12,3,16,151,Hein,0.0,0.0,1,20
13,3,17,164,Hein,0.0,0.0,1,9
14,3,18,171,Hein,0.0,0.0,1,6
15,3,19,181,Hein,0.0,0.0,1,2
16,3,20,192,Hein,0.0,0.0,1,4
17,3,21,201,Hein,0.0,0.0,1,12
18,4,16,151,Setford,0.0,0.0,1,20
19,4,17,164,Setford,0.0,0.0,1,9
20,4,18,171,Setford,0.0,0.0,1,6
21,4,19,181,Setford,0.0,0.0,1,2
22,4,20,192,Setford,0.0,0.0,1,4
23,4,21,201,Setford,0.0,0.0,1,12
24,5,16,151,Gabriel,0.0,0.0,1,20
25,5,17,164,Gabriel,0.56,9.45,1,9
26,5,18,171,Gabriel,1.54,27.15,1,6
27,5,19,181,Gabriel,4.17,71.4,1,2
28,5,20,192,Gabriel,4.74,84.45,1,4
29,5,21,201,Gabriel,4.35,84.45,1,12
30,6,16,151,Saliba,1.64,27.45,1,20
31,6,17,164,Saliba,3.66,71.4,1,9
32,6,18,171,Saliba,4.03,84.45,1,6
33,6,19,181,Saliba,4.24,84.45,1,2
34,6,20,192,Saliba,3.98,84.45,1,4
35,6,21,201,Saliba,3.64,84.45,1,12
36,7,16,151,Calafiori,0.0,0.0,1,20
37,7,17,164,Calafiori,4.17,76.8,1,9
38,7,18,171,Calafiori,4.22,76.8,1,6
39,7,19,181,Calafiori,4.19,74.7,1,2
40,7,20,192,Calafiori,3.88,74.7,1,4
41,7,21,201,Calafiori,3.66,74.7,1,12
42,8,16,151,J.Timber,4.17,67.95,1,20
43,8,17,164,J.Timber,4.1,84.0,1,9
44,8,18,171,J.Timber,4.14,84.0,1,6
45,8,19,181,J.Timber,4.16,82.5,1,2
46,8,20,192,J.Timber,3.82,82.5,1,4
47,8,21,201,J.Timber,3.61,82.5,1,12
48,9,16,151,Kiwior,0.0,0.0,1,20
49,9,17,164,Kiwior,0.0,0.0,1,9
50,9,18,171,Kiwior,0.0,0.0,1,6
51,9,19,181,Kiwior,0.0,0.0,1,2
52,9,20,192,Kiwior,0.0,0.0,1,4
53,9,21,201,Kiwior,0.0,0.0,1,12
54,10,16,151,Lewis-Skelly,4.82,86.1,1,20
55,10,17,164,Lewis-Skelly,0.59,14.85,1,9
56,10,18,171,Lewis-Skelly,0.53,13.5,1,6
57,10,19,181,Lewis-Skelly,0.52,13.5,1,2
58,10,20,192,Lewis-Skelly,0.51,13.5,1,4
59,10,21,201,Lewis-Skelly,0.5,13.5,1,12
60,11,16,151,White,5.2,82.65,1,20
61,11,17,164,White,1.67,31.2,1,9
62,11,18,171,White,1.21,23.1,1,6
63,11,19,181,White,0.7,13.35,1,2
64,11,20,192,White,0.42,8.55,1,4
65,11,21,201,White,0.4,8.55,1,12
66,12,16,158,Zinchenko,0.27,6.3,16,18
67,12,17,165,Zinchenko,1.15,28.35,16,10
68,12,18,178,Zinchenko,0.93,28.35,16,13
69,12,19,188,Zinchenko,1.27,28.35,16,9
70,12,20,191,Zinchenko,1.08,28.35,16,2
71,12,21,210,Zinchenko,1.22,28.35,16,19
72,13,16,151,Clarke,0.0,0.0,1,20
73,13,17,164,Clarke,0.0,0.0,1,9
74,13,18,171,Clarke,0.0,0.0,1,6
75,13,19,181,Clarke,0.0,0.0,1,2
76,13,20,192,Clarke,0.0,0.0,1,4
77,13,21,201,Clarke,0.0,0.0,1,12
78,14,16,151,Kacurri,0.0,0.0,1,20
79,14,17,164,Kacurri,0.0,0.0,1,9
80,14,18,171,Kacurri,0.0,0.0,1,6
81,14,19,181,Kacurri,0.0,0.0,1,2
82,14,20,192,Kacurri,0.0,0.0,1,4
83,14,21,201,Kacurri,0.0,0.0,1,12
84,15,16,151,Nichols,0.0,0.0,1,20
85,15,17,164,Nichols,0.0,0.0,1,9
86,15,18,171,Nichols,0.0,0.0,1,6
87,15,19,181,Nichols,0.0,0.0,1,2
88,15,20,192,Nichols,0.0,0.0,1,4
