,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,548,Mendy,8,1,51,3.8527500000000003,False,1,1,6.9,3.8527500000000003
1,300,Shaw,1,2,49,3.9213750000000003,False,1,1,3.7,3.9213750000000003
2,490,Thiago Silva,8,2,56,3.6083749999999997,False,1,1,5.0,3.6083749999999997
3,556,Dias,43,2,60,3.707625,False,1,1,19.7,3.707625
4,37,Grealish,7,3,78,4.1135,False,1,1,40.0,4.1135
5,302,Fernandes,1,3,114,5.29625,True,2,1,56.4,10.5925
6,306,Rashford,1,3,95,4.66925,False,1,1,10.7,4.66925
7,390,Son,6,3,97,4.6697500000000005,False,1,1,56.5,4.6697500000000005
8,202,Bamford,2,4,66,4.610625,False,1,1,47.1,4.610625
9,282,Jesus,43,4,92,4.73775,False,1,1,3.7,4.73775
10,514,Watkins,7,4,63,4.428125,False,1,1,18.1,4.428125
11,597,Sánchez,36,1,44,3.6695000000000007,False,0,0,1.5,0.0
12,109,Rüdiger,8,2,45,3.0367499999999996,False,0,0,1.3,0.0
13,589,Phillips,14,2,40,3.08075,False,0,0,0.7,0.0
14,557,Lookman,54,3,50,2.9479999999999995,False,0,0,1.1,0.0
