,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,327,De Gea,1,1,49,22,7.1530000000000005,False,1,10.2,7.1530000000000005
1,329,Varane,1,2,48,22,6.8729999999999976,False,1,3.1,6.8729999999999976
2,332,Shaw,1,2,52,22,7.506,False,1,22.4,7.506
3,533,Martínez,1,2,45,22,7.007999999999999,False,1,6.1,7.007999999999999
4,225,Rodrigo,2,3,64,22,6.6080000000000005,False,1,8.4,6.6080000000000005
5,283,Salah,14,3,128,22,6.475,False,1,26.3,6.475
6,333,Fernandes,1,3,99,22,9.343,False,1,7.2,9.343
7,335,Rashford,1,3,72,22,9.604,True,2,48.5,19.208
8,609,Antony,1,3,73,22,6.501,False,1,3.4,6.501
9,297,Darwin,14,4,88,22,5.15,False,1,8.3,5.15
10,318,Haaland,43,4,122,22,5.625,False,1,85.3,5.625
