,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,231,Alisson,14,1,60,22,7.466000000000001,False,1,7.6,7.466000000000001
1,229,van Dijk,14,2,66,22,8.079,False,1,15.2,8.079
2,234,Robertson,14,2,70,22,8.924999999999997,False,1,2.1,8.924999999999997
3,237,Alexander-Arnold,14,2,83,22,11.064,True,2,44.2,22.128
4,212,Maddison,13,3,69,22,7.3679999999999986,False,1,8.4,7.3679999999999986
5,240,Jota,14,3,82,22,10.917,False,1,31.1,10.917
6,277,Fernandes,1,3,116,22,7.285,False,1,14.3,7.285
7,359,Son,6,3,107,22,10.119,False,1,29.6,10.119
8,228,Firmino,14,4,87,22,9.658,False,1,2.4,9.658
9,357,Kane,6,4,122,22,9.562000000000001,False,1,9.2,9.562000000000001
10,579,Ronaldo,1,4,125,22,10.099,False,1,30.4,10.099
