,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0.0,0.0,232223,0,0,-1,1,0,4,0.0,0.0,0,Folarin,0.0,1,False,Transferred to Monaco,2023-08-31T08:55:15.272751Z,44,232223.jpg,0.0,Balogun,0.2,False,,u,1,3,0,10024,0,63399,15,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,688,70,679,70,655,68,690,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,557,102,584,52,699,75,343,53,0.0,0.0
1,,,58822,0,0,-2,2,0,2,0.5,1.0,0,Cédric,0.0,2,False,,,38,58822.jpg,1.0,Alves Soares,0.5,False,,a,1,3,3,56057,597,55205,307,0.0,0.8,Cédric,59,0,0,0,0,0,0,0,0,0,0,0,15,2.0,4.3,0.0,0.6,0,0.00,0.02,0.02,0.39,519,185,459,168,476,174,513,181,,,,,,,0.0,0.0,0.03,0.03,0.59,0.0,837,268,381,131,444,150,246,99,0.0,0.0
2,100.0,100.0,153256,0,0,-1,1,0,3,0.5,1.0,0,Mohamed,0.0,3,False,,2023-12-30T22:30:09.113694Z,44,153256.jpg,2.0,Elneny,0.1,False,,a,1,3,6,13473,4,20269,14,0.0,1.4,M.Elneny,25,0,1,0,0,0,0,0,0,0,0,0,16,4.0,2.1,10.0,1.6,0,0.08,0.01,0.09,0.13,506,228,473,230,437,216,505,229,,,,,,,0.29,0.0,0.04,0.33,0.47,0.0,528,313,569,193,302,126,472,156,0.0,0.0
3,100.0,100.0,438098,0,0,-1,1,0,3,0.7,1.2,1,Fábio,0.2,4,False,,2023-12-07T12:00:08.489004Z,54,438098.jpg,2.3,Ferreira Vieira,0.1,False,,a,1,3,23,11696,5,19061,11,0.0,4.3,Fábio Vieira,282,1,3,1,2,0,0,0,0,1,0,0,67,82.2,77.7,79.0,23.8,2,1.20,0.59,1.79,1.83,392,166,313,170,281,142,375,170,,,,,4.0,,0.38,0.0,0.19,0.57,0.58,0.64,121,74,373,174,262,111,446,146,0.64,0.32
4,100.0,100.0,226597,1,-1,4,-4,3,2,5.3,5.8,6,Gabriel,4.8,5,True,,2024-03-18T22:00:08.938811Z,54,226597.jpg,4.2,dos Santos Magalhães,27.2,False,,a,1,3,121,3102471,15760,3202384,2386,0.9,22.4,Gabriel,2444,3,1,12,21,1,0,0,3,0,0,6,537,576.0,110.3,361.0,104.9,27,4.08,0.56,4.64,19.46,54,16,263,75,84,3,107,16,,,,,,,0.15,0.0,0.02,0.17,0.72,0.77,117,12,24,5,37,6,11,2,0.99,0.44
5,100.0,100.0,219847,0,0,-2,2,3,3,7.7,8.2,14,Kai,7.2,6,False,,2023-12-23T20:00:08.458889Z,73,219847.jpg,4.4,Havertz,4.4,False,,a,1,3,132,501493,22742,508720,2036,1.0,18.1,Havertz,2016,9,7,12,17,0,0,0,8,0,0,11,368,522.6,439.4,633.0,159.4,23,8.92,2.40,11.32,14.27,77,27,62,50,31,17,38,26,,,,,3.0,,0.4,0.0,0.11,0.51,0.64,0.76,26,15,3,2,31,22,88,26,1.03,0.54
6,100.0,100.0,205651,0,0,-3,3,1,4,2.3,2.8,5,Gabriel,1.8,8,False,,2024-02-05T08:30:09.036230Z,77,205651.jpg,3.4,Fernando de Jesus,2.7,False,,a,1,3,71,1096287,940,1168362,979,0.2,9.2,G.Jesus,1271,4,5,9,11,0,0,0,6,0,0,10,222,306.8,346.2,676.0,133.0,15,5.92,2.46,8.38,11.11,211,24,89,8,24,12,68,13,,,,,,,0.42,0.0,0.17,0.59,0.79,0.78,19,7,186,26,107,21,115,20,1.06,0.64
7,100.0,100.0,85955,0,0,-2,2,0,3,3.7,4.2,7,Jorge Luiz,3.2,9,False,,2023-12-18T00:00:09.353001Z,53,85955.jpg,2.0,Frello Filho,0.2,False,,a,1,3,41,11332,65,21146,39,0.6,7.7,Jorginho,883,0,2,4,9,0,0,0,1,0,0,1,172,142.6,180.1,12.0,33.4,10,0.10,1.72,1.82,7.67,336,140,186,117,433,213,325,149,,,,,,,0.01,0.0,0.18,0.19,0.78,0.92,127,77,74,40,316,136,341,104,1.02,0.41
8,,,440854,0,0,-1,1,1,2,2.5,3.0,0,Jakub,2.0,10,False,,,44,440854.jpg,3.5,Kiwior,1.7,False,,a,1,3,59,243515,331,75802,6332,0.5,13.4,Kiwior,850,1,3,5,8,0,0,0,1,0,0,1,233,219.0,104.4,90.0,41.5,10,0.74,0.57,1.31,4.97,273,101,273,80,263,79,289,97,,,,,,,0.08,0.0,0.06,0.14,0.53,0.85,569,113,149,46,86,14,155,64,1.06,0.53
9,0.0,0.0,479683,0,0,0,0,0,3,0.0,0.0,0,Marcus,0.0,11,False,Season long loan to FC Nantes,2023-08-14T03:57:12.475590Z,45,479683.jpg,0.0,Oliveira Alencar,0.0,False,,u,1,3,0,819,0,11911,3,0.0,0.0,Marquinhos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,740,293,733,292,721,288,743,294,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,433,252,657,242,744,296,552,194,0.0,0.0
