,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,60,12,4.237,False,1,9.1,4.237
1,142,James,8,2,59,12,4.966,False,1,22.6,4.966
2,237,Alexander-Arnold,14,2,77,12,5.14,False,1,30.1,5.14
3,256,Cancelo,43,2,65,12,4.547,False,1,29.3,4.547
4,233,Salah,14,3,130,12,6.687,True,2,71.6,13.374
5,251,De Bruyne,43,3,119,12,5.5,False,1,3.0,5.5
6,265,Foden,43,3,83,12,5.377000000000002,False,1,15.2,5.377000000000002
7,359,Son,6,3,103,12,5.57,False,1,20.0,5.57
8,296,Wilson,4,4,74,12,5.269,False,1,2.7,5.269
9,357,Kane,6,4,122,12,5.501,False,1,8.8,5.501
10,579,Ronaldo,1,4,124,12,5.183,False,1,31.7,5.183
