,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,15,Ramsdale,3,1,49,28,4.191,False,1,11.9,4.191
1,16,Gabriel,3,2,52,28,4.728,False,1,14.0,4.728
2,139,Chilwell,8,2,59,28,4.937,False,1,4.8,4.937
3,146,James,8,2,58,28,4.809,False,1,12.0,4.809
4,313,Zinchenko,3,2,52,28,4.4910000000000005,False,1,14.5,4.4910000000000005
5,7,Ødegaard,3,3,69,28,4.902,False,1,33.1,4.902
6,13,Saka,3,3,85,28,6.478,True,2,40.9,12.956
7,19,Martinelli,3,3,66,28,4.7219999999999995,False,1,37.7,4.7219999999999995
8,40,Watkins,7,4,74,28,5.561,False,1,10.1,5.561
9,145,Havertz,8,4,75,28,4.556,False,1,4.3,4.556
10,427,Kane,6,4,117,28,5.564,False,1,38.9,5.564
