,ID,Points,Minutes,sim
0,5,3,90,1
1,6,2,90,1
2,8,2,90,1
3,12,13,90,1
4,14,5,90,1
5,20,2,90,1
6,21,2,90,1
7,25,2,90,1
8,26,7,90,1
9,27,1,90,1
10,29,2,90,1
11,33,6,90,1
12,34,2,90,1
13,41,2,90,1
14,42,2,90,1
15,43,2,90,1
16,46,5,90,1
17,49,2,90,1
18,50,2,90,1
19,58,3,90,1
20,60,2,90,1
21,65,3,90,1
22,66,3,90,1
23,70,6,90,1
24,78,3,90,1
25,82,3,90,1
26,84,6,90,1
27,85,5,90,1
28,86,3,90,1
29,88,6,90,1
30,89,6,90,1
31,90,6,90,1
32,96,6,90,1
33,101,6,90,1
34,105,3,90,1
35,106,3,90,1
36,108,3,90,1
37,110,5,90,1
38,112,6,90,1
39,113,2,90,1
40,114,6,90,1
41,115,3,90,1
42,117,2,90,1
43,122,5,90,1
44,125,5,90,1
45,126,6,90,1
46,129,7,90,1
47,133,5,90,1
48,134,5,90,1
49,135,4,90,1
50,144,5,90,1
51,150,7,90,1
52,152,7,90,1
53,153,1,90,1
54,154,2,90,1
55,161,2,90,1
56,165,5,90,1
57,168,2,90,1
58,172,1,90,1
59,173,1,90,1
60,182,1,90,1
61,194,6,90,1
62,198,12,90,1
63,202,6,90,1
64,205,5,90,1
65,208,3,90,1
66,209,9,90,1
67,210,4,90,1
68,211,7,90,1
69,212,2,90,1
70,216,6,90,1
71,217,12,90,1
72,220,1,90,1
73,222,1,90,1
74,225,4,90,1
75,226,2,90,1
76,229,2,90,1
77,234,1,90,1
78,236,2,90,1
79,238,1,90,1
80,245,2,90,1
81,247,5,90,1
82,250,5,90,1
83,252,8,90,1
84,254,2,90,1
85,259,2,90,1
86,263,2,90,1
87,265,3,90,1
88,267,2,90,1
89,270,2,90,1
90,271,2,90,1
91,275,2,90,1
92,276,2,90,1
93,279,2,90,1
94,280,2,90,1
95,283,2,90,1
96,290,4,90,1
97,291,2,90,1
98,294,5,90,1
99,297,2,90,1
100,300,2,90,1
101,304,2,90,1
102,307,2,90,1
103,308,10,90,1
104,313,2,90,1
105,314,5,90,1
106,320,2,90,1
107,321,1,90,1
108,326,2,90,1
109,329,7,90,1
110,330,1,90,1
111,341,7,90,1
112,342,7,90,1
113,343,2,90,1
114,344,3,90,1
115,345,3,90,1
116,349,15,90,1
117,351,6,90,1
118,352,7,90,1
119,353,18,90,1
120,354,5,90,1
121,355,13,90,1
122,356,2,90,1
123,362,8,90,1
124,365,2,90,1
125,369,7,90,1
126,371,7,90,1
127,372,7,90,1
128,377,2,90,1
129,379,7,90,1
130,382,2,90,1
131,385,1,90,1
132,388,4,90,1
133,391,1,90,1
134,393,1,90,1
135,395,1,90,1
136,396,7,90,1
137,398,4,90,1
138,401,1,90,1
139,402,7,90,1
140,403,2,90,1
141,406,8,90,1
142,407,7,90,1
143,409,7,90,1
144,412,12,90,1
145,415,10,90,1
146,416,8,90,1
147,417,7,90,1
148,421,5,90,1
149,423,5,90,1
150,442,3,90,1
151,447,3,90,1
152,450,13,90,1
153,467,6,90,1
154,468,5,90,1
155,470,3,90,1
156,475,2,90,1
157,476,1,90,1
158,482,1,90,1
159,489,5,90,1
160,492,2,90,1
161,493,2,90,1
162,497,7,90,1
163,501,11,90,1
164,503,2,90,1
165,504,8,90,1
166,506,16,90,1
167,509,8,90,1
168,511,6,90,1
169,513,3,90,1
170,515,7,90,1
171,516,12,90,1
172,520,9,90,1
173,524,2,90,1
174,526,10,90,1
175,528,2,90,1
176,532,2,90,1
177,539,7,90,1
178,540,12,90,1
179,542,7,90,1
180,544,2,90,1
181,545,7,90,1
182,557,3,90,1
183,559,3,90,1
184,563,9,90,1
185,567,8,90,1
186,569,6,90,1
187,573,6,90,1
188,574,8,90,1
189,576,1,90,1
190,584,2,90,1
191,588,2,90,1
192,590,2,90,1
193,591,2,90,1
194,597,2,90,1
195,598,6,90,1
196,599,7,90,1
197,601,7,90,1
198,603,8,90,1
199,604,6,90,1
200,608,2,90,1
201,610,2,90,1
202,613,3,90,1
203,614,2,90,1
204,616,7,90,1
205,617,5,90,1
206,626,2,90,1
207,630,5,90,1
208,633,7,90,1
209,638,2,90,1
210,639,6,90,1
211,642,2,90,1
212,644,3,90,1
213,655,2,90,1
214,660,2,90,1
215,661,2,90,1
216,663,2,90,1
217,664,2,90,1
218,668,2,90,1
219,676,2,90,1
220,679,6,90,1
221,687,12,90,1
222,688,2,90,1
223,689,2,90,1
224,690,5,90,1
225,696,7,90,1
226,709,4,90,1
227,712,3,90,1
228,775,4,90,1
229,791,3,90,1
230,792,1,90,1
231,798,1,90,1
232,805,1,90,1
233,806,1,90,1
234,807,2,90,1
235,808,6,90,1
236,816,6,90,1
237,823,2,90,1
0,5,1,90,2
1,6,4,90,2
2,8,6,90,2
3,15,2,90,2
4,19,8,90,2
5,20,4,90,2
6,21,2,90,2
7,25,4,90,2
8,26,2,90,2
9,27,6,90,2
10,29,1,90,2
11,32,1,90,2
12,36,1,90,2
13,41,1,90,2
14,42,1,90,2
15,43,2,90,2
