rank,prev_rank,name,league,off,def,spi
416,416,Milton Keynes Dons,English League One,0.98,1.54,32.61
417,419,Hannover 96,German 2. Bundesliga,1.01,1.6,32.35
418,417,Vancouver Whitecaps,Major League Soccer,1.09,1.7,32.32
419,420,Mamelodi Sundowns,South African ABSA Premier League,0.93,1.49,32.28
420,421,Sunderland,English League One,1.01,1.6,32.23
421,422,Patronato,Argentina Primera Division,0.91,1.46,32.21
422,423,KV Oostende,Belgian Jupiler League,1.01,1.61,32.04
423,424,Ross County,Scottish Premiership,1.07,1.69,32.04
424,426,Jahn Regensburg,German 2. Bundesliga,1.1,1.73,31.97
425,427,Giresunspor,Turkish Turkcell Super Lig,0.97,1.56,31.95
426,428,SV Ried,Austrian T-Mobile Bundesliga,1.07,1.7,31.94
427,429,Volos NFC,Greek Super League,0.97,1.56,31.92
428,430,1. FC Nürnberg,German 2. Bundesliga,1.12,1.77,31.85
429,431,Cittadella,Italy Serie B,0.71,1.21,31.83
430,408,Valerenga,Norwegian Tippeligaen,1.06,1.7,31.76
431,442,Toronto FC,Major League Soccer,1.23,1.92,31.75
432,432,Jiangsu Suning FC,Chinese Super League,1.06,1.7,31.67
433,433,AGF Aarhus,Danish SAS-Ligaen,0.95,1.55,31.51
434,456,Houston Dynamo,Major League Soccer,1.1,1.75,31.5
435,434,FC Sion,Swiss Raiffeisen Super League,1.16,1.86,31.26
436,435,Sarmiento,Argentina Primera Division,0.87,1.46,31.24
437,436,Shandong Luneng,Chinese Super League,1.17,1.87,31.13
438,440,IFK Goteborg,Swedish Allsvenskan,0.97,1.61,30.98
439,381,FC Tokyo,Japanese J League,0.94,1.57,30.87
440,450,Gamba Osaka,Japanese J League,0.94,1.59,30.68
441,453,Inter Miami CF,Major League Soccer,1.05,1.74,30.58
442,438,Nimes,French Ligue 2,0.97,1.64,30.55
443,439,Motherwell,Scottish Premiership,1.01,1.69,30.55
444,467,Haugesund,Norwegian Tippeligaen,1.2,1.96,30.28
445,441,Spal,Italy Serie B,0.95,1.63,30.18
446,443,Oxford United,English League One,1.17,1.94,29.96
447,444,Como,Italy Serie B,1.04,1.77,29.96
448,445,UD Ibiza,Spanish Segunda Division,0.93,1.62,29.87
449,446,Bastia,French Ligue 2,0.77,1.4,29.71
450,437,Avispa Fukuoka,Japanese J League,0.74,1.36,29.66
451,447,Ipswich Town,English League One,0.77,1.41,29.62
452,448,Caykur Rizespor,Turkish Turkcell Super Lig,1.12,1.9,29.59
453,449,Servette,Swiss Raiffeisen Super League,1.15,1.94,29.59
454,451,Wigan,English League One,1.01,1.75,29.45
455,452,Burgos,Spanish Segunda Division,0.73,1.37,29.39
456,454,Portsmouth,English League One,0.98,1.72,29.35
457,457,HJK Helsinki,UEFA Europa Conference League,0.89,1.61,29.07
458,458,Bolton,English League One,0.97,1.74,28.92
459,459,Peterborough United,English League Championship,1.02,1.81,28.92
460,461,Maccabi Haifa,UEFA Europa Conference League,0.79,1.48,28.84
461,462,Kalmar FF,Swedish Allsvenskan,0.9,1.65,28.79
462,455,Aalesund,Norwegian Tippeligaen,0.96,1.73,28.65
463,463,SV Zulte Waregem,Belgian Jupiler League,1.13,1.97,28.56
464,464,SV Sandhausen,German 2. Bundesliga,0.96,1.75,28.46
465,465,Sydney FC,Australian A-League,1.1,1.95,28.38
466,466,FC Arsenal Tula,Russian Premier Liga,0.94,1.72,28.27
467,493,Tampa Bay Rowdies,United Soccer League,1.01,1.83,28.19
468,468,Asteras Tripolis,Greek Super League,0.76,1.47,28.15
469,469,SD Ponferradina,Spanish Segunda Division,0.94,1.74,28.1
470,479,Shimizu S-Pulse,Japanese J League,0.94,1.75,27.89
471,470,AD Alcorcon,Spanish Segunda Division,0.78,1.51,27.86
472,471,Giannina,Greek Super League,0.74,1.47,27.83
473,472,FC Trenkwalder Admira,Austrian T-Mobile Bundesliga,0.92,1.73,27.8
474,473,Le Havre,French Ligue 2,0.79,1.54,27.74
475,486,Shonan Bellmare,Japanese J League,0.78,1.52,27.71
476,474,Barnsley,English League Championship,0.88,1.68,27.63
477,475,St Mirren,Scottish Premiership,0.72,1.44,27.61
478,476,Melbourne Victory,Australian A-League,0.99,1.84,27.59
479,477,Amorebieta,Spanish Segunda Division,0.81,1.57,27.57
480,485,Jubilo Iwata,Japanese J League,0.93,1.76,27.55
481,478,Grenoble,French Ligue 2,0.67,1.37,27.53
482,460,San Antonio FC,United Soccer League,0.94,1.77,27.47
483,480,Arsenal Sarandi,Argentina Primera Division,0.78,1.54,27.44
484,481,Sporting Gijón,Spanish Segunda Division,0.71,1.44,27.36
485,482,OFI Crete,Greek Super League,0.88,1.69,27.35
486,483,Lugo,Spanish Segunda Division,0.77,1.54,27.28
487,484,Atlético Tucumán,Argentina Primera Division,0.87,1.69,27.11
488,487,Altay,Turkish Turkcell Super Lig,0.83,1.66,26.84
489,488,Wycombe Wanderers,English League One,0.86,1.7,26.78
490,495,Louisville City FC,United Soccer League,0.93,1.8,26.78
491,489,Dynamo Dresden,German 2. Bundesliga,0.88,1.73,26.75
492,490,Eupen,Belgian Jupiler League,0.93,1.82,26.48
493,491,Pau,French Ligue 2,0.86,1.72,26.47
494,492,Cashpoint SC Rheindorf Altach,Austrian T-Mobile Bundesliga,0.84,1.69,26.39
495,494,KFCO Beerschot-Wilrijk,Belgian Jupiler League,1.01,1.95,26.25
496,502,Consadole Sapporo,Japanese J League,0.93,1.86,25.78
497,497,Crotone,Italy Serie B,0.88,1.79,25.74
498,496,Mjallby,Swedish Allsvenskan,0.74,1.59,25.69
499,498,Dundee,Scottish Premiership,0.88,1.81,25.51
500,510,Odd BK,Norwegian Tippeligaen,0.93,1.9,25.26
501,513,Hamarkamaratene,Norwegian Tippeligaen,0.87,1.81,25.2
502,500,Vejle,Danish SAS-Ligaen,0.89,1.85,25.19
503,501,Niort,French Ligue 2,0.7,1.55,25.18
504,504,Sonderjyske,Danish SAS-Ligaen,0.88,1.83,25.12
505,503,Sandefjord,Norwegian Tippeligaen,0.99,2.0,24.99
506,508,Tromso,Norwegian Tippeligaen,0.88,1.84,24.91
507,505,Rotherham United,English League One,0.68,1.55,24.82
508,506,Atromitos,Greek Super League,0.72,1.61,24.71
509,507,Málaga,Spanish Segunda Division,0.68,1.56,24.61
510,499,Kyoto Purple Sanga,Japanese J League,0.71,1.61,24.48
511,509,Aldosivi,Argentina Primera Division,0.79,1.75,24.39
512,511,Real Sociedad II,Spanish Segunda Division,0.79,1.75,24.23
513,514,Valenciennes,French Ligue 2,0.69,1.61,23.9
514,515,Panetolikos,Greek Super League,0.67,1.59,23.85
515,516,FC Ingolstadt 04,German 2. Bundesliga,0.82,1.83,23.77
516,517,Western Sydney FC,Australian A-League,0.98,2.08,23.74
517,518,Western United,Australian A-League,0.91,1.96,23.73
518,519,Vicenza,Italy Serie B,0.7,1.65,23.66
519,520,Adelaide United,Australian A-League,0.9,1.96,23.54
520,521,St Johnstone,Scottish Premiership,0.63,1.55,23.4
521,522,Lausanne Sports,Swiss Raiffeisen Super League,0.99,2.12,23.3
522,524,Tianjin Teda,Chinese Super League,0.84,1.91,23.09
523,538,San Diego Loyal SC,United Soccer League,0.98,2.12,23.06
524,525,Central Coast Mariners,Australian A-League,1.0,2.16,22.97
525,526,Newcastle Jets,Australian A-League,0.93,2.06,22.94
526,527,Reggina,Italy Serie B,0.61,1.56,22.66
527,523,IK Sirius,Swedish Allsvenskan,0.93,2.08,22.6
528,528,Fuenlabrada,Spanish Segunda Division,0.75,1.84,22.03
529,530,Rodez,French Ligue 2,0.56,1.52,22.0
530,512,New Mexico United,United Soccer League,0.8,1.93,21.99
531,531,Plymouth Argyle,English League One,0.65,1.7,21.62
532,532,Shanghai Greenland,Chinese Super League,0.9,2.12,21.53
533,534,Kaizer Chiefs,South African ABSA Premier League,0.57,1.58,21.36
534,533,Kristiansund BK,Norwegian Tippeligaen,0.87,2.08,21.23
535,535,RFC Seraing,Belgian Jupiler League,0.75,1.9,21.04
536,536,Cosenza,Italy Serie B,0.66,1.76,20.98
537,537,Alessandria,Italy Serie B,0.68,1.79,20.97
538,539,Henan Jianye,Chinese Super League,0.81,2.01,20.91
539,540,Goztepe,Turkish Turkcell Super Lig,0.94,2.22,20.88
540,541,Hebei China Fortune FC,Chinese Super League,0.85,2.08,20.88
541,529,Colorado Springs Switchbacks FC,United Soccer League,0.84,2.06,20.87
542,544,El Paso Locomotive FC,United Soccer League,0.77,1.96,20.63
543,543,Orlando Pirates,South African ABSA Premier League,0.55,1.62,20.39
544,542,Pittsburgh Riverhounds,United Soccer League,0.75,1.98,20.13
545,545,Lincoln City,English League One,0.72,1.93,20.11
546,546,Erzgebirge Aue,German 2. Bundesliga,0.81,2.07,20.11
547,547,Alashkert FC,UEFA Europa Conference League,0.55,1.65,19.93
548,548,Dalian Aerbin,Chinese Super League,0.86,2.17,19.9
549,549,Wuhan Zall,Chinese Super League,0.74,1.97,19.86
550,551,Memphis 901 FC,United Soccer League,0.76,2.02,19.78
551,550,SuperSport United,South African ABSA Premier League,0.6,1.76,19.67
552,557,Sacramento Republic FC,United Soccer League,0.62,1.82,19.27
553,552,Brisbane Roar,Australian A-League,0.73,2.01,19.17
554,553,Charlton Athletic,English League One,0.63,1.84,19.15
555,556,Bristol Rovers,English League Two,0.67,1.93,18.87
556,572,Birmingham Legion FC,United Soccer League,0.65,1.89,18.84
557,558,Black Aces,South African ABSA Premier League,0.48,1.6,18.69
558,559,Guangzhou RF,Chinese Super League,1.0,2.51,18.63
559,560,US Quevilly,French Ligue 2,0.54,1.73,18.59
560,554,IFK Värnamo,Swedish Allsvenskan,0.59,1.81,18.51
561,555,Arizona United,United Soccer League,0.92,2.38,18.5
562,561,Macarthur FC,Australian A-League,0.85,2.28,18.34
563,562,Shrewsbury Town,English League One,0.54,1.75,18.31
564,563,Lamia,Greek Super League,0.4,1.5,18.16
565,565,Stellenbosch FC,South African ABSA Premier League,0.42,1.57,17.67
566,578,Oakland Roots,United Soccer League,0.7,2.08,17.65
567,566,Pordenone Calcio,Italy Serie B,0.62,1.94,17.63
568,567,Chongqing Lifan,Chinese Super League,0.65,2.0,17.48
569,569,Yeni Malatyaspor,Turkish Turkcell Super Lig,0.61,1.95,17.18
570,564,Varbergs BoIS FC,Swedish Allsvenskan,0.6,1.94,17.17
571,570,Tianjin Quanujian,Chinese Super League,0.72,2.17,17.13
572,571,Bloem Celtic,South African ABSA Premier League,0.6,1.95,17.0
573,573,AS Nancy Lorraine,French Ligue 2,0.68,2.12,16.89
574,574,Shenzhen FC,Chinese Super League,0.75,2.25,16.73
575,575,Swindon Town,English League Two,0.68,2.12,16.7
576,576,Miami FC,United Soccer League,0.6,1.98,16.62
577,577,Rio Grande Valley FC Toros,United Soccer League,0.6,1.99,16.58
578,579,Cheltenham Town,English League One,0.8,2.37,16.37
579,568,Orange County SC,United Soccer League,0.63,2.07,16.26
580,580,Dunkerque,French Ligue 2,0.47,1.82,15.56
581,581,Wellington Phoenix,Australian A-League,0.73,2.37,15.16
582,585,Helsingborgs IF,Swedish Allsvenskan,0.57,2.09,14.97
583,582,Accrington Stanley,English League One,0.72,2.38,14.79
584,588,Degerfors IF,Swedish Allsvenskan,0.61,2.19,14.56
585,583,Golden Arrows,South African ABSA Premier League,0.46,1.91,14.53
586,584,Burton Albion,English League One,0.54,2.07,14.52
587,586,Mansfield Town,English League Two,0.56,2.12,14.3
588,587,Port Vale,English League Two,0.48,1.96,14.27
589,589,Fleetwood Town,English League One,0.63,2.28,14.0
590,590,Lincoln Red Imps,UEFA Europa Conference League,0.58,2.2,13.96
591,591,Cambridge United,English League One,0.54,2.13,13.95
592,592,Salford City,English League Two,0.48,2.01,13.74
593,593,AmaZulu,South African ABSA Premier League,0.25,1.58,13.11
594,595,Apollon Smyrni,Greek Super League,0.38,1.88,13.0
595,596,Exeter City,English League Two,0.38,1.89,12.83
596,598,GIF Sundsvall,Swedish Allsvenskan,0.6,2.35,12.82
597,600,Northampton Town,English League Two,0.38,1.92,12.65
598,594,Hartford Athletic,United Soccer League,0.5,2.18,12.53
599,601,FK Jerv,Norwegian Tippeligaen,0.46,2.11,12.5
600,599,Detroit City FC,United Soccer League,0.48,2.18,12.26
601,602,Sutton United,English League Two,0.47,2.18,12.05
602,603,Guizhou Renhe,Chinese Super League,0.51,2.26,11.96
603,597,Indy Eleven,United Soccer League,0.48,2.23,11.64
604,604,Leyton Orient,English League Two,0.38,2.03,11.53
605,605,Perth Glory,Australian A-League,0.5,2.32,11.36
606,606,Tranmere Rovers,English League Two,0.34,1.97,11.32
607,607,Forest Green Rovers,English League Two,0.42,2.16,11.2
608,608,Tshakhuma Tsha Madzivhandila,South African ABSA Premier League,0.22,1.69,11.18
609,609,Maritzburg Utd,South African ABSA Premier League,0.25,1.77,11.15
610,613,Tulsa Roughnecks,United Soccer League,0.5,2.34,11.09
611,610,Moroka Swallows,South African ABSA Premier League,0.32,1.97,10.94
612,611,Morecambe,English League One,0.54,2.45,10.9
613,612,Newport County,English League Two,0.4,2.19,10.64
614,614,Sekhukhune United,South African ABSA Premier League,0.2,1.71,10.53
615,617,LA Galaxy II,United Soccer League,0.5,2.43,10.46
616,616,Chippa United,South African ABSA Premier League,0.2,1.74,10.3
617,615,Charleston Battery,United Soccer League,0.5,2.5,9.9
618,619,TS Galaxy,South African ABSA Premier League,0.2,1.8,9.74
619,618,Monterey Bay,United Soccer League,0.43,2.36,9.71
620,620,Colchester United,English League Two,0.34,2.21,9.3
621,621,Doncaster Rovers,English League One,0.35,2.27,9.11
622,622,AFC Wimbledon,English League One,0.36,2.29,9.1
623,624,Las Vegas Lights FC,United Soccer League,0.36,2.31,8.96
624,623,Bradford City,English League Two,0.28,2.12,8.76
625,625,Rochdale,English League Two,0.28,2.19,8.37
626,626,Gillingham,English League One,0.2,1.98,8.31
627,627,Crawley Town,English League Two,0.34,2.38,8.19
628,628,Baroka FC,South African ABSA Premier League,0.2,2.03,8.0
629,629,Crewe Alexandra,English League One,0.27,2.33,7.3
630,630,Harrogate Town,English League Two,0.38,2.62,7.22
631,631,Walsall,English League Two,0.2,2.21,6.87
632,634,Loudoun United FC,United Soccer League,0.33,2.58,6.83
633,632,Barrow,English League Two,0.2,2.21,6.82
634,635,Atlanta United 2,United Soccer League,0.42,2.86,6.56
635,633,Carlisle United,English League Two,0.2,2.29,6.36
636,636,Stevenage,English League Two,0.2,2.38,5.91
637,637,Hartlepool,English League Two,0.2,2.43,5.68
638,638,New York Red Bulls II,United Soccer League,0.2,2.49,5.39
639,639,Oldham Athletic,English League Two,0.24,2.66,5.18
640,640,Scunthorpe,English League Two,0.2,3.21,2.88
