,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,231,Alisson,14,1,60,26,8.89,False,1,7.6,8.89
1,23,Gabriel,3,2,53,26,9.467,False,1,6.8,9.467
2,224,Matip,14,2,49,26,9.221,False,1,3.0,9.221
3,229,van Dijk,14,2,67,26,9.832,False,1,17.2,9.832
4,234,Robertson,14,2,71,26,11.261,False,1,6.5,11.261
5,237,Alexander-Arnold,14,2,85,26,12.981,False,1,47.8,12.981
6,22,Saka,3,3,64,26,10.055,False,1,15.7,10.055
7,230,Mané,14,3,117,26,11.562,False,1,2.3,11.562
8,233,Salah,14,3,130,26,17.165,True,2,50.8,34.33
9,558,Ødegaard,3,3,55,26,8.735,False,1,4.0,8.735
10,6,Lacazette,3,4,83,26,10.101,False,1,4.5,10.101
