rank,prev_rank,name,league,off,def,spi
122,133,Spartak Moscow,Russian Premier Liga,1.63,1.17,56.35
123,128,Angers,French Ligue 1,1.46,1.02,56.26
124,124,Bologna,Italy Serie A,1.59,1.14,56.11
125,115,Club América,Mexican Primera Division Torneo Apertura,1.54,1.11,55.97
126,125,Bragantino,Brasileiro Série A,1.51,1.08,55.9
127,122,Sheffield United,English League Championship,1.51,1.08,55.85
128,129,Sparta Prague,UEFA Europa League,1.62,1.19,55.67
129,120,Nottingham Forest,Barclays Premier League,1.5,1.08,55.56
130,138,Los Angeles FC,Major League Soccer,1.76,1.33,55.53
131,132,Corinthians,Brasileiro Série A,1.25,0.85,55.53
132,134,Guimaraes,Portuguese Liga,1.49,1.08,55.42
133,130,Dynamo Kiev,UEFA Champions League,1.59,1.17,55.39
134,131,Ferencvaros,UEFA Europa League,1.64,1.23,55.23
135,142,CSKA Moscow,Russian Premier Liga,1.54,1.14,54.98
136,126,Yokohama F. Marinos,Japanese J League,1.81,1.4,54.98
137,135,KAA Gent,Belgian Jupiler League,1.51,1.12,54.76
138,136,Troyes,French Ligue 1,1.48,1.1,54.65
139,144,Lorient,French Ligue 1,1.45,1.08,54.35
140,141,West Bromwich Albion,English League Championship,1.43,1.07,54.08
141,145,Atlético Paranaense,Brasileiro Série A,1.42,1.06,54.06
142,143,Santos,Brasileiro Série A,1.33,0.99,53.78
143,140,Brest,French Ligue 1,1.58,1.23,53.78
144,137,Burnley,English League Championship,1.48,1.14,53.69
145,139,Vitesse,Dutch Eredivisie,1.59,1.26,53.48
146,158,Dinamo Moscow,Russian Premier Liga,1.61,1.29,53.16
147,156,Ceará,Brasileiro Série A,1.29,0.98,53.05
148,148,Levante,Spanish Segunda Division,1.55,1.24,52.99
149,155,Toulouse,French Ligue 1,1.47,1.16,52.97
150,150,Sampdoria,Italy Serie A,1.51,1.2,52.95
151,152,Monza,Italy Serie A,1.47,1.16,52.84
152,153,FC Sheriff Tiraspol,UEFA Europa League,1.6,1.29,52.76
153,149,Montpellier,French Ligue 1,1.53,1.24,52.69
154,161,AC Ajaccio,French Ligue 1,1.44,1.16,52.21
155,154,Molde,Norwegian Tippeligaen,1.77,1.49,52.12
156,163,Galatasaray,Turkish Turkcell Super Lig,1.5,1.23,52.0
157,146,Philadelphia Union,Major League Soccer,1.55,1.29,51.78
158,173,Santos Laguna,Mexican Primera Division Torneo Apertura,1.54,1.29,51.71
159,160,FK Partizan Belgrade,UEFA Europa Conference League,1.45,1.2,51.71
160,174,FC Krasnodar,Russian Premier Liga,1.49,1.24,51.58
161,159,Auxerre,French Ligue 1,1.46,1.21,51.5
162,157,Famalicao,Portuguese Liga,1.45,1.21,51.3
163,147,Cruz Azul,Mexican Primera Division Torneo Apertura,1.41,1.17,51.3
164,162,Besiktas,Turkish Turkcell Super Lig,1.51,1.27,51.29
165,165,Gil Vicente,Portuguese Liga,1.42,1.19,51.16
166,151,Clermont Foot,French Ligue 1,1.42,1.19,51.13
167,166,Maccabi Tel-Aviv,UEFA Europa Conference League,1.32,1.09,51.09
168,164,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.61,1.4,50.66
169,176,Fortaleza,Brasileiro Série A,1.22,1.01,50.63
170,169,Lecce,Italy Serie A,1.4,1.2,50.41
171,171,Sochi,Russian Premier Liga,1.44,1.26,50.01
172,197,LASK Linz,Austrian T-Mobile Bundesliga,1.58,1.4,49.9
173,170,Boca Juniors,Argentina Primera Division,1.37,1.2,49.88
174,168,St Etienne,French Ligue 2,1.47,1.29,49.84
175,172,Guadalajara,Mexican Primera Division Torneo Apertura,1.29,1.12,49.67
176,175,Empoli,Italy Serie A,1.55,1.38,49.65
177,183,Antwerp,Belgian Jupiler League,1.39,1.24,49.36
178,180,Atlas,Mexican Primera Division Torneo Apertura,1.37,1.22,49.29
179,177,Cremonese,Italy Serie A,1.37,1.22,49.25
180,190,Kawasaki Frontale,Japanese J League,1.5,1.39,48.35
181,185,Legia Warsaw,UEFA Europa League,1.4,1.29,48.33
182,167,Union Saint Gilloise,Belgian Jupiler League,1.33,1.22,48.24
183,186,Spezia,Italy Serie A,1.45,1.35,48.17
184,181,Heerenveen,Dutch Eredivisie,1.42,1.32,48.09
185,188,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.33,1.24,47.92
186,184,Rapid Vienna,Austrian T-Mobile Bundesliga,1.35,1.27,47.56
187,192,Middlesbrough,English League Championship,1.32,1.25,47.47
188,191,Parma,Italy Serie B,1.36,1.29,47.38
189,189,Hamburg SV,German 2. Bundesliga,1.54,1.48,47.34
190,187,Santa Clara,Portuguese Liga,1.26,1.18,47.26
191,194,Metz,French Ligue 2,1.4,1.34,47.1
192,193,Basel,Swiss Raiffeisen Super League,1.41,1.36,46.97
193,178,PAOK Salonika,Greek Super League,1.28,1.22,46.83
194,195,FC Groningen,Dutch Eredivisie,1.45,1.42,46.64
195,199,Salernitana,Italy Serie A,1.42,1.38,46.63
196,204,Boavista,Portuguese Liga,1.28,1.24,46.47
197,203,New York Red Bulls,Major League Soccer,1.36,1.32,46.45
198,202,Silkeborg,Danish SAS-Ligaen,1.48,1.46,46.41
199,196,NEC,Dutch Eredivisie,1.39,1.37,46.24
200,201,Rosenborg,Norwegian Tippeligaen,1.57,1.57,46.22
201,200,América Mineiro,Brasileiro Série A,1.18,1.15,46.1
202,216,Vizela,Portuguese Liga,1.31,1.3,46.02
203,208,Cagliari,Italy Serie B,1.38,1.38,45.99
204,237,Cerezo Osaka,Japanese J League,1.38,1.37,45.96
205,209,Velez Sarsfield,Argentina Primera Division,1.2,1.19,45.84
206,198,León,Mexican Primera Division Torneo Apertura,1.42,1.43,45.69
207,206,Coventry City,English League Championship,1.3,1.31,45.67
208,,Bordeaux,French Ligue 2,1.36,1.38,45.48
209,217,Maritimo,Portuguese Liga,1.28,1.28,45.45
210,211,Cuiaba,Brasileiro Série A,1.03,1.02,45.34
211,233,Blackburn,English League Championship,1.16,1.17,45.17
212,182,Urawa Red Diamonds,Japanese J League,1.24,1.26,45.17
213,244,Alanyaspor,Turkish Turkcell Super Lig,1.53,1.58,45.09
214,214,Kasimpasa,Turkish Turkcell Super Lig,1.57,1.62,45.09
215,215,Granada,Spanish Segunda Division,1.33,1.36,45.01
216,213,Portimonense,Portuguese Liga,1.21,1.23,44.99
217,218,Austin FC,Major League Soccer,1.53,1.58,44.98
218,222,FC Volendam,Dutch Eredivisie,1.35,1.38,44.95
219,243,Stoke City,English League Championship,1.2,1.24,44.65
220,212,Puebla,Mexican Primera Division Torneo Apertura,1.27,1.31,44.63
221,229,Preston North End,English League Championship,1.23,1.27,44.61
222,234,Estoril Praia,Portuguese Liga,1.23,1.27,44.59
223,207,Los Angeles Galaxy,Major League Soccer,1.53,1.6,44.56
224,235,Sparta,Dutch Eredivisie,1.26,1.31,44.54
225,179,Panathinaikos,Greek Super League,1.15,1.18,44.54
226,228,Rostov,Russian Premier Liga,1.34,1.39,44.54
227,226,Millwall,English League Championship,1.24,1.29,44.52
228,223,Emmen,Dutch Eredivisie,1.31,1.37,44.47
229,230,Konyaspor,Turkish Turkcell Super Lig,1.42,1.49,44.36
230,258,Montreal Impact,Major League Soccer,1.38,1.44,44.35
231,210,St Gallen,Swiss Raiffeisen Super League,1.54,1.62,44.33
232,249,New England Revolution,Major League Soccer,1.45,1.53,44.11
233,236,Atlético Goianiense,Brasileiro Série A,1.19,1.25,43.99
234,232,Chaves,Portuguese Liga,1.27,1.34,43.97
235,254,Colorado Rapids,Major League Soccer,1.49,1.58,43.95
236,220,Rio Ave,Portuguese Liga,1.27,1.35,43.77
237,219,Djurgardens IF,Swedish Allsvenskan,1.33,1.42,43.76
238,238,RKC,Dutch Eredivisie,1.37,1.47,43.74
239,298,Toluca,Mexican Primera Division Torneo Apertura,1.38,1.49,43.4
240,227,Excelsior,Dutch Eredivisie,1.3,1.41,43.26
241,246,Pacos Ferreira,Portuguese Liga,1.16,1.26,43.23
242,268,Talleres de Córdoba,Argentina Primera Division,1.17,1.27,43.17
243,247,Pumas Unam,Mexican Primera Division Torneo Apertura,1.16,1.26,43.12
244,264,Luton Town,English League Championship,1.14,1.24,43.02
245,224,AEK Athens,Greek Super League,1.31,1.43,42.94
246,231,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.32,1.45,42.89
247,261,Seattle Sounders FC,Major League Soccer,1.3,1.43,42.79
248,239,FC Arouca,Portuguese Liga,1.16,1.28,42.79
249,270,Casa Pia,Portuguese Liga,1.18,1.3,42.79
250,205,FC Zurich,Swiss Raiffeisen Super League,1.43,1.58,42.72
251,256,St. Truidense,Belgian Jupiler League,1.15,1.27,42.7
252,255,FK Qarabag,UEFA Europa Conference League,1.33,1.47,42.68
253,225,Lokomotiv Moscow,Russian Premier Liga,1.29,1.43,42.64
254,240,Lillestrom,Norwegian Tippeligaen,1.34,1.48,42.61
255,259,Necaxa,Mexican Primera Division Torneo Apertura,1.14,1.26,42.59
256,241,Botafogo,Brasileiro Série A,1.1,1.21,42.59
257,257,Coritiba,Brasileiro Série A,1.23,1.36,42.58
258,250,Portland Timbers,Major League Soccer,1.53,1.7,42.53
259,260,Genoa,Italy Serie B,1.29,1.43,42.51
260,253,Atlanta United FC,Major League Soccer,1.35,1.51,42.49
261,252,Go Ahead Eagles,Dutch Eredivisie,1.29,1.44,42.47
262,275,Hammarby,Swedish Allsvenskan,1.42,1.58,42.44
263,276,Adana Demirspor,Turkish Turkcell Super Lig,1.34,1.5,42.38
264,221,Sporting de Charleroi,Belgian Jupiler League,1.39,1.55,42.33
265,242,Antalyaspor,Turkish Turkcell Super Lig,1.26,1.41,42.27
266,265,CSKA Sofia,UEFA Europa Conference League,1.08,1.21,42.15
267,266,Anorthosis Famagusta,UEFA Europa Conference League,1.19,1.35,41.98
268,286,Cambuur Leeuwarden,Dutch Eredivisie,1.46,1.65,41.87
269,245,Columbus Crew,Major League Soccer,1.27,1.44,41.85
270,274,Terek Grozny,Russian Premier Liga,1.09,1.23,41.76
271,272,Nashville SC,Major League Soccer,1.31,1.5,41.6
272,278,Hearts,Scottish Premiership,1.26,1.44,41.55
273,279,CFR 1907 Cluj,UEFA Europa Conference League,1.23,1.41,41.43
274,291,Fortuna Sittard,Dutch Eredivisie,1.37,1.57,41.38
275,285,FC Nordsjaelland,Danish SAS-Ligaen,1.27,1.47,41.25
276,281,Minnesota United FC,Major League Soccer,1.46,1.69,41.2
277,283,F.B.C Unione Venezia,Italy Serie B,1.25,1.45,41.15
278,263,Estudiantes,Argentina Primera Division,1.15,1.34,41.14
279,282,Queens Park Rangers,English League Championship,1.18,1.37,41.14
280,306,FC Khimki,Russian Premier Liga,1.17,1.37,41.08
281,273,Racing Club,Argentina Primera Division,1.13,1.32,41.07
282,248,Kashima Antlers,Japanese J League,1.28,1.49,40.97
283,262,Argentinos Juniors,Argentina Primera Division,1.03,1.2,40.94
284,329,Valerenga,Norwegian Tippeligaen,1.38,1.63,40.7
285,277,Real Salt Lake,Major League Soccer,1.24,1.47,40.62
286,295,Union Santa Fe,Argentina Primera Division,1.1,1.3,40.56
287,288,FC Dallas,Major League Soccer,1.27,1.5,40.54
288,305,Huracán,Argentina Primera Division,0.98,1.16,40.36
289,297,Alavés,Spanish Segunda Division,1.21,1.44,40.33
290,271,Krylia Sovetov,Russian Premier Liga,1.18,1.41,40.28
291,311,Chicago Fire,Major League Soccer,1.26,1.51,40.15
292,304,Guingamp,French Ligue 2,1.24,1.49,40.09
293,287,Cardiff City,English League Championship,1.05,1.27,40.01
294,289,Atlético San Luis,Mexican Primera Division Torneo Apertura,1.14,1.38,40.0
295,299,Viking FK,Norwegian Tippeligaen,1.47,1.76,39.96
296,280,Derby County,English League One,1.26,1.53,39.92
297,303,Ludogorets,UEFA Europa League,1.25,1.51,39.87
298,296,Arminia Bielefeld,German 2. Bundesliga,1.29,1.56,39.85
299,302,Goiás,Brasileiro Série A,1.21,1.47,39.84
300,328,Sanfrecce Hiroshima,Japanese J League,1.13,1.37,39.73
301,292,Brondby,Danish SAS-Ligaen,1.22,1.48,39.69
302,301,Sivasspor,Turkish Turkcell Super Lig,1.22,1.49,39.56
303,267,Defensa y Justicia,Argentina Primera Division,1.08,1.33,39.47
304,314,Juventude,Brasileiro Série A,1.02,1.26,39.45
305,309,Benevento,Italy Serie B,1.16,1.43,39.39
306,358,KV Mechelen,Belgian Jupiler League,1.37,1.68,39.38
307,293,Swansea City,English League Championship,1.21,1.49,39.38
308,300,Huddersfield Town,English League Championship,1.06,1.31,39.3
309,310,Slovan Bratislava,UEFA Europa Conference League,1.13,1.4,39.27
310,316,Sheffield Wednesday,English League One,1.3,1.6,39.25
311,312,Paris FC,French Ligue 2,1.1,1.37,39.09
312,324,Mamelodi Sundowns,South African ABSA Premier League,1.17,1.46,39.08
313,290,Cercle Brugge,Belgian Jupiler League,1.18,1.47,39.08
314,355,FC Juárez,Mexican Primera Division Torneo Apertura,0.99,1.23,39.04
315,294,Malmo FF,Swedish Allsvenskan,1.18,1.47,39.0
316,269,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.38,1.7,38.99
317,315,Tigre,Argentina Primera Division,1.17,1.46,38.99
318,308,Bristol City,English League Championship,1.27,1.58,38.91
319,333,SV Darmstadt 98,German 2. Bundesliga,1.34,1.66,38.89
320,251,Aris Salonika,Greek Super League,1.02,1.29,38.84
321,318,Omonia Nicosia,UEFA Europa Conference League,1.24,1.55,38.79
322,319,Eibar,Spanish Segunda Division,1.09,1.38,38.7
323,347,Standard Liege,Belgian Jupiler League,1.17,1.48,38.6
324,284,Tijuana,Mexican Primera Division Torneo Apertura,1.14,1.45,38.59
325,338,CA Independiente,Argentina Primera Division,0.99,1.26,38.54
326,342,Gimnasia La Plata,Argentina Primera Division,0.98,1.26,38.5
327,325,Randers FC,Danish SAS-Ligaen,1.11,1.42,38.43
328,307,Godoy Cruz,Argentina Primera Division,1.09,1.39,38.38
329,321,Dijon FCO,French Ligue 2,1.18,1.5,38.37
330,340,Livingston,Scottish Premiership,1.1,1.4,38.34
331,332,Birmingham,English League Championship,1.14,1.45,38.33
332,323,Caen,French Ligue 2,1.12,1.43,38.32
333,363,FC Cincinnati,Major League Soccer,1.46,1.85,38.09
334,322,Avaí,Brasileiro Série A,1.14,1.47,38.06
335,326,Brescia,Italy Serie B,1.1,1.43,37.91
336,341,Sunderland,English League Championship,1.15,1.49,37.88
337,320,Lanus,Argentina Primera Division,1.15,1.5,37.67
338,375,Aberdeen,Scottish Premiership,1.09,1.43,37.65
339,331,Real Zaragoza,Spanish Segunda Division,1.07,1.4,37.58
340,317,Blackpool,English League Championship,1.1,1.45,37.57
341,313,Sochaux,French Ligue 2,0.99,1.3,37.53
342,337,Real Oviedo,Spanish Segunda Division,1.05,1.39,37.46
343,348,Banfield,Argentina Primera Division,0.96,1.28,37.37
344,336,Hibernian,Scottish Premiership,1.0,1.33,37.31
345,334,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.35,1.76,37.27
346,361,Reading,English League Championship,1.14,1.51,37.26
347,364,San Lorenzo,Argentina Primera Division,1.0,1.33,37.25
348,346,BK Hacken,Swedish Allsvenskan,1.48,1.93,37.12
349,353,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.16,1.54,37.12
350,367,FC Luzern,Swiss Raiffeisen Super League,1.24,1.64,37.04
351,330,Hartberg,Austrian T-Mobile Bundesliga,1.19,1.58,37.01
352,335,Viborg,Danish SAS-Ligaen,1.21,1.61,36.94
353,350,SD Huesca,Spanish Segunda Division,1.06,1.42,36.92
354,345,Hull City,English League Championship,1.02,1.37,36.9
355,327,Orlando City SC,Major League Soccer,1.18,1.58,36.89
356,351,Las Palmas,Spanish Segunda Division,1.04,1.4,36.83
357,360,Mazatlán FC,Mexican Primera Division Torneo Apertura,1.08,1.46,36.77
358,354,AaB,Danish SAS-Ligaen,1.2,1.61,36.76
359,344,OH Leuven,Belgian Jupiler League,1.28,1.72,36.64
360,357,Hatayspor,Turkish Turkcell Super Lig,1.24,1.67,36.61
361,378,Sagan Tosu,Japanese J League,1.12,1.52,36.55
362,359,Flora,UEFA Europa Conference League,1.33,1.78,36.51
363,349,Newell's Old Boys,Argentina Primera Division,0.93,1.29,36.44
364,356,Kayserispor,Turkish Turkcell Super Lig,1.18,1.61,36.29
365,424,Nagoya Grampus Eight,Japanese J League,0.92,1.28,36.17
366,339,Fatih Karagümrük,Turkish Turkcell Super Lig,1.15,1.57,36.08
367,372,KVC Westerlo,Belgian Jupiler League,1.11,1.54,36.05
368,343,San Jose Earthquakes,Major League Soccer,1.38,1.87,36.04
369,380,Inter Miami CF,Major League Soccer,1.25,1.71,36.0
370,371,Frosinone,Italy Serie B,1.16,1.59,35.99
371,365,Fortuna Düsseldorf,German 2. Bundesliga,1.08,1.5,35.97
372,370,IF Elfsborg,Swedish Allsvenskan,1.32,1.79,35.93
373,373,Leganes,Spanish Segunda Division,1.03,1.44,35.73
374,382,Toronto FC,Major League Soccer,1.3,1.78,35.71
375,388,SC Paderborn,German 2. Bundesliga,1.25,1.73,35.64
376,369,Querétaro,Mexican Primera Division Torneo Apertura,1.08,1.52,35.59
377,366,FC St. Pauli,German 2. Bundesliga,1.26,1.75,35.58
378,414,KV Oostende,Belgian Jupiler League,1.11,1.55,35.55
379,392,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.21,1.69,35.52
380,387,Kashiwa Reysol,Japanese J League,1.01,1.44,35.34
381,376,Sporting Gijón,Spanish Segunda Division,0.98,1.4,35.32
382,377,Pisa,Italy Serie B,1.02,1.45,35.27
383,404,Sporting Kansas City,Major League Soccer,1.08,1.53,35.21
384,362,Colon Santa Fe,Argentina Primera Division,0.96,1.39,35.15
385,385,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.17,1.66,35.04
386,399,AGF Aarhus,Danish SAS-Ligaen,1.02,1.47,34.92
387,383,Kairat Almaty,UEFA Europa Conference League,1.12,1.6,34.87
388,352,Vissel Kobe,Japanese J League,1.02,1.47,34.85
389,384,FC Zorya Luhansk,UEFA Europa Conference League,1.03,1.49,34.83
390,394,Wigan,English League Championship,1.04,1.51,34.74
391,390,SV Ried,Austrian T-Mobile Bundesliga,1.06,1.54,34.71
392,381,KV Kortrijk,Belgian Jupiler League,1.05,1.53,34.7
393,389,Amiens,French Ligue 2,0.94,1.38,34.68
394,386,Vancouver Whitecaps,Major League Soccer,1.16,1.67,34.68
395,368,Rosario Central,Argentina Primera Division,1.05,1.53,34.55
396,374,Dundee Utd,Scottish Premiership,0.97,1.42,34.51
397,405,Charlotte FC,Major League Soccer,1.12,1.63,34.4
398,379,SpVgg Greuther Fürth,German 2. Bundesliga,1.13,1.65,34.3
399,395,Ascoli,Italy Serie B,0.96,1.44,34.09
400,397,NS Mura,UEFA Europa Conference League,1.11,1.64,33.99
401,400,Jablonec,UEFA Europa Conference League,1.1,1.63,33.87
402,391,1. FC Nürnberg,German 2. Bundesliga,1.13,1.67,33.83
403,425,Stromsgodset,Norwegian Tippeligaen,1.18,1.74,33.79
404,403,Tenerife,Spanish Segunda Division,0.91,1.4,33.67
405,406,FC Cartagena,Spanish Segunda Division,1.07,1.6,33.63
406,412,Servette,Swiss Raiffeisen Super League,1.09,1.63,33.59
407,421,Nimes,French Ligue 2,1.02,1.54,33.49
408,413,Platense,Argentina Primera Division,0.92,1.41,33.47
409,408,Ross County,Scottish Premiership,1.1,1.66,33.46
410,422,Austria Lustenau,Austrian T-Mobile Bundesliga,1.0,1.52,33.44
411,439,Central Córdoba Santiago del Estero,Argentina Primera Division,0.95,1.47,33.3
412,420,Ipswich Town,English League One,0.95,1.46,33.25
413,409,Kilmarnock,Scottish Premiership,1.03,1.58,33.24
414,429,Sarmiento,Argentina Primera Division,0.96,1.48,33.2
415,415,Mirandes,Spanish Segunda Division,1.02,1.56,33.17
416,398,Fakel Voronezh,Russian Premier Liga,1.09,1.66,33.06
