,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,gw_points
0,157,Pickford,11,1,50,9,3.728,False,1,1,3.728
1,255,Robertson,14,2,71,9,4.357,False,1,1,4.357
2,298,Maguire,1,2,54,9,4.463,False,1,1,4.463
3,313,Wan-Bissaka,1,2,54,9,4.394,False,1,1,4.394
4,37,Grealish,7,3,74,9,4.553,False,1,1,4.553
5,254,Salah,14,3,124,9,6.488,True,2,1,12.976
6,306,Rashford,1,3,96,9,5.925,False,1,1,5.925
7,508,Rodríguez,11,3,79,9,4.6960000000000015,False,1,1,4.6960000000000015
8,68,Maupay,36,4,65,9,4.1560000000000015,False,1,1,4.1560000000000015
9,117,Werner,8,4,94,9,5.274,False,1,1,5.274
10,514,Watkins,7,4,60,9,4.457,False,1,1,4.457
11,363,McCarthy,20,1,45,9,3.509,False,0,0,0.0
12,42,Targett,7,2,45,9,3.042,False,0,0,0.0
13,443,Balbuena,21,2,44,9,2.858,False,0,0,0.0
14,79,Alzate,36,3,45,9,2.201,False,0,0,0.0
