,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,8,Leno,3,1,50,3.7435,False,1,1,9.0,3.7435
1,123,James,8,2,51,3.57425,False,1,1,13.5,3.57425
2,255,Robertson,14,2,72,4.621875,False,1,1,19.9,4.621875
3,391,Dier,6,2,49,3.2396249999999998,False,1,1,1.8,3.2396249999999998
4,37,Grealish,7,3,77,4.1461250000000005,False,1,1,41.9,4.1461250000000005
5,198,Klich,2,3,55,3.3876250000000003,False,1,1,5.9,3.3876250000000003
6,254,Salah,14,3,122,6.594625,True,2,1,29.8,13.18925
7,272,De Bruyne,43,3,117,5.94125,False,1,1,19.9,5.94125
8,202,Bamford,2,4,61,4.057250000000001,False,1,1,35.1,4.057250000000001
9,388,Kane,6,4,109,5.4357500000000005,False,1,1,42.9,5.4357500000000005
10,437,Antonio,21,4,62,3.8572499999999996,False,1,1,2.0,3.8572499999999996
11,213,Meslier,2,1,45,3.590875,False,0,0,4.2,0.0
12,42,Targett,7,2,45,2.7800000000000002,False,0,0,2.8,0.0
13,589,Phillips,14,2,40,2.3916250000000003,False,0,0,0.8,0.0
14,76,Bissouma,36,3,45,2.206375,False,0,0,3.4,0.0
