,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,143,Mendy,8,1,61,34,7.232,False,1,11.5,7.232
1,122,Alonso,8,2,55,34,6.402,False,1,7.8,6.402
2,127,Rüdiger,8,2,62,34,6.5870000000000015,False,1,24.9,6.5870000000000015
3,142,James,8,2,63,34,8.771,False,1,14.3,8.771
4,237,Alexander-Arnold,14,2,84,34,6.515,False,1,38.8,6.515
5,138,Mount,8,3,76,34,8.804,False,1,15.2,8.804
6,141,Havertz,8,3,79,34,8.246,False,1,8.0,8.246
7,233,Salah,14,3,132,34,7.8370000000000015,False,1,57.0,7.8370000000000015
8,277,Fernandes,1,3,116,34,7.499,False,1,16.4,7.499
9,485,Sancho,1,3,89,34,7.194,False,1,3.2,7.194
10,579,Ronaldo,1,4,122,34,9.258,True,2,19.3,18.516
