,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,516,Areola,54,1,46,29,3.709,False,1,1,5.5,3.709
1,62,Dunk,36,2,50,29,4.331,False,1,1,10.0,4.331
2,67,Veltman,36,2,44,29,4.479,False,1,1,2.1,4.479
3,74,White,36,2,44,29,4.167,False,1,1,2.7,4.167
4,4,Aubameyang,3,3,115,29,4.119,False,1,1,12.3,4.119
5,187,Cavaleiro,54,3,53,29,3.912,False,1,1,0.2,3.912
6,543,Bale,6,3,96,29,4.188,False,1,1,14.3,4.188
7,557,Lookman,54,3,51,29,4.074,False,1,1,3.6,4.074
8,388,Kane,6,4,115,29,5.13,True,2,1,44.3,10.26
9,437,Antonio,21,4,67,29,4.2,False,1,1,14.7,4.2
10,514,Watkins,7,4,66,29,4.087,False,1,1,27.7,4.087
11,604,Grant,1,1,40,29,0.0,False,0,0,0.1,0.0
12,345,Basham,49,2,46,29,0.0,False,0,0,0.5,0.0
13,534,Inniss,31,2,40,29,0.0,False,0,0,0.0,0.0
14,295,Matic,1,3,47,29,0.0,False,0,0,0.2,0.0
