,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,113,Sánchez,36,1,47,7,3.813,False,1,1,18.7,3.813
1,16,Gabriel,3,2,51,7,4.473,False,1,1,11.1,4.473
2,146,James,8,2,60,7,4.532,False,1,1,37.3,4.532
3,285,Alexander-Arnold,14,2,75,7,5.3210000000000015,False,1,1,45.8,5.3210000000000015
4,13,Saka,3,3,78,7,5.234,False,1,1,10.8,5.234
5,19,Martinelli,3,3,65,7,4.931,False,1,1,46.6,4.931
6,160,Zaha,31,3,72,7,4.827,False,1,1,14.3,4.827
7,233,Harrison,2,3,62,7,4.567,False,1,1,5.8,4.567
8,283,Salah,14,3,129,7,5.919,False,1,1,47.2,5.919
9,227,Bamford,2,4,73,7,4.899,False,1,1,0.5,4.899
10,318,Haaland,43,4,120,7,5.934,True,2,1,79.1,11.868
11,254,Ward,13,1,40,7,3.435,False,0,0,26.5,0.0
12,463,Coufal,21,2,44,7,3.262,False,0,0,0.7,0.0
13,545,Emerson,21,2,40,7,2.217,False,0,0,1.1,0.0
14,237,Greenwood,2,4,44,7,0.728,False,0,0,14.1,0.0
