,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,54,3.9832,False,1,1,13.8,3.9832
1,16,Gabriel,3,2,52,3.798800000000001,False,1,1,13.5,3.798800000000001
2,112,Cucurella,8,2,51,3.2828000000000004,False,1,1,7.6,3.2828000000000004
3,285,Alexander-Arnold,14,2,72,4.2766,False,1,1,18.4,4.2766
4,13,Saka,3,3,80,4.7783999999999995,False,1,1,17.0,4.7783999999999995
5,19,Martinelli,3,3,68,4.3304,False,1,1,48.5,4.3304
6,111,Trossard,36,3,71,4.275,False,1,1,28.0,4.275
7,283,Salah,14,3,128,5.560199999999999,False,1,1,32.1,5.560199999999999
8,66,Solanke,91,4,58,3.7323999999999997,False,1,1,7.2,3.7323999999999997
9,80,Toney,94,4,74,4.369,False,1,1,18.5,4.369
10,318,Haaland,43,4,122,6.2496,True,2,1,82.7,12.4992
11,254,Ward,13,1,41,3.3912,False,0,0,28.4,0.0
12,533,Martínez,1,2,45,2.9968,False,0,0,7.3,0.0
13,558,Bueno,39,2,39,1.9942,False,0,0,2.4,0.0
14,45,Bailey,7,3,45,3.1554,False,0,0,4.5,0.0
