,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,281,Alisson,14,1,54,32,4.395,False,1,15.2,4.395
1,10,White,3,2,50,32,5.035,False,1,16.8,5.035
2,284,Robertson,14,2,68,32,4.862,False,1,6.7,4.862
3,285,Alexander-Arnold,14,2,74,32,5.9460000000000015,False,1,24.1,5.9460000000000015
4,7,Ødegaard,3,3,67,32,5.244,False,1,30.1,5.244
5,13,Saka,3,3,85,32,6.854,False,1,40.3,6.854
6,19,Martinelli,3,3,69,32,5.852,False,1,46.2,5.852
7,283,Salah,14,3,129,32,8.215,True,2,33.7,16.43
8,680,Gakpo,14,3,77,32,5.539,False,1,6.7,5.539
9,28,Jesus,3,4,82,32,5.165,False,1,32.3,5.165
10,40,Watkins,7,4,77,32,5.066,False,1,24.2,5.066
