,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,gw_points
0,383,Lloris,6,1,55,8,4.005,False,1,1,4.005
1,66,Webster,36,2,44,8,3.802,False,1,1,3.802
2,232,Chilwell,8,2,59,8,4.772,False,1,1,4.772
3,239,Justin,13,2,48,8,3.697,False,1,1,3.697
4,4,Aubameyang,3,3,117,8,5.78,False,1,1,5.78
5,370,Ward-Prowse,20,3,59,8,4.34,False,1,1,4.34
6,390,Son,6,3,96,8,5.547999999999999,False,1,1,5.547999999999999
7,500,Havertz,8,3,84,8,4.402,False,1,1,4.402
8,117,Werner,8,4,93,8,5.468,False,1,1,5.468
9,377,Adams,20,4,58,8,4.467,False,1,1,4.467
10,388,Kane,6,4,109,8,6.416,True,2,1,12.832
11,213,Meslier,2,1,45,8,3.8,False,0,0,0.0
12,16,Holding,3,2,44,8,3.2260000000000004,False,0,0,0.0
13,443,Balbuena,21,2,44,8,3.4160000000000004,False,0,0,0.0
14,76,Bissouma,36,3,45,8,2.704,False,0,0,0.0
