,ID,Points,Minutes,sim
0,2,5,90,1
1,3,4,90,1
2,8,5,90,1
3,10,2,90,1
4,13,5,90,1
5,14,2,90,1
6,15,2,90,1
7,16,2,90,1
8,19,7,90,1
9,25,7,90,1
10,26,3,90,1
11,28,2,90,1
12,29,5,90,1
13,31,1,90,1
14,37,9,90,1
15,39,1,90,1
16,40,6,90,1
17,44,1,90,1
18,45,5,90,1
19,46,2,90,1
20,47,2,90,1
21,57,9,90,1
22,62,2,90,1
23,66,15,90,1
24,67,8,90,1
25,69,3,90,1
26,70,3,90,1
27,75,6,90,1
28,76,6,90,1
29,80,3,90,1
30,81,3,90,1
31,83,2,90,1
32,85,0,90,1
33,86,2,90,1
34,87,2,90,1
35,89,2,90,1
36,94,2,90,1
37,95,2,90,1
38,103,2,90,1
39,104,2,90,1
40,106,1,90,1
41,108,1,90,1
42,109,7,90,1
43,110,2,90,1
44,111,2,90,1
45,112,6,90,1
46,113,3,90,1
47,116,5,90,1
48,118,5,90,1
49,120,2,90,1
50,127,6,90,1
51,130,3,90,1
52,142,3,90,1
53,145,2,90,1
54,147,6,90,1
55,150,5,90,1
56,152,4,90,1
57,156,2,90,1
58,157,2,90,1
59,160,2,90,1
60,165,2,90,1
61,166,2,90,1
62,167,2,90,1
63,170,3,90,1
64,171,2,90,1
65,182,6,90,1
66,186,3,90,1
67,189,3,90,1
68,190,3,90,1
69,191,3,90,1
70,197,6,90,1
71,199,6,90,1
72,200,5,90,1
73,201,2,90,1
74,203,2,90,1
75,209,2,90,1
76,211,2,90,1
77,217,2,90,1
78,222,1,90,1
79,223,2,90,1
80,224,2,90,1
81,225,2,90,1
82,227,10,90,1
83,231,2,90,1
84,233,2,90,1
85,238,1,90,1
86,243,4,90,1
87,245,2,90,1
88,249,2,90,1
89,254,3,90,1
90,258,2,90,1
91,260,2,90,1
92,261,7,90,1
93,262,5,90,1
94,265,2,90,1
95,266,2,90,1
96,268,4,90,1
97,269,2,90,1
98,272,9,90,1
99,275,2,90,1
100,276,2,90,1
101,277,2,90,1
102,280,2,90,1
103,281,2,90,1
104,283,15,90,1
105,285,2,90,1
106,292,3,90,1
107,293,7,90,1
108,297,2,90,1
109,300,2,90,1
110,301,5,90,1
111,302,2,90,1
112,304,3,90,1
113,305,5,90,1
114,306,2,90,1
115,307,3,90,1
116,308,5,90,1
117,311,7,90,1
118,315,2,90,1
119,318,6,90,1
120,326,2,90,1
121,327,1,90,1
122,329,7,90,1
123,330,1,90,1
124,331,2,90,1
125,333,2,90,1
126,340,2,90,1
127,344,5,90,1
128,346,2,90,1
129,357,2,90,1
130,359,2,90,1
131,366,2,90,1
132,367,8,90,1
133,368,2,90,1
134,370,3,90,1
135,371,2,90,1
136,373,2,90,1
137,374,2,90,1
138,376,2,90,1
139,387,2,90,1
140,388,2,90,1
141,394,2,90,1
