,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
21,NourEldin_z3r0,1361.0,1340.19,1321.02,1305.18,26.68,27288,5067,1580,1375,69.2%
22,UkendtPerson45,1251.0,1341.59,1326.7,1313.16,-88.53,537075,4615,844,537,4.8%
23,MikkelTokvam,1332.0,1367.18,1345.16,1325.11,-25.82,72911,987,70,119,31.4%
24,Klaudioz,1284.0,1218.0,1196.29,1182.83,72.82,275007,475409,768337,722797,92.1%
25,FantasianPL,1205.0,1274.73,1278.99,1264.71,-80.86,1087985,99679,37988,32060,6.4%
26,rama96ab,1290.0,1321.83,1285.07,1279.94,-17.36,237677,14014,27007,12761,36.7%
27,FPL_LFE,1313.0,1283.23,1256.02,1233.44,43.66,131484,72560,122797,150775,79.5%
28,_jtreble,1320.0,1326.17,1309.54,1286.42,0.48,107374,11479,5089,8449,50.4%
29,DanielSaetre,1357.0,1320.56,1333.05,1318.97,19.46,31467,14838,284,245,64.2%
30,FBinary01,1385.0,1271.22,1283.16,1270.11,96.83,10032,108949,29510,23669,96.9%
31,FPL_Data,1228.0,1267.22,1281.04,1279.85,-61.66,789792,122185,33828,12806,12.7%
32,FPL_ElStatto,1226.0,1180.38,1213.4,1198.83,14.39,813479,930464,508776,475339,60.7%
33,FplSigurd,1307.0,1373.8,1338.17,1330.16,-52.11,153094,513,165,90,16.8%
34,JoeBopara,1233.0,1263.8,1290.45,1266.95,-54.41,730160,138371,21318,28257,15.8%
35,dLincolnlawyer,1359.0,1366.88,1313.86,1316.08,15.43,29100,1007,3108,367,61.4%
36,FPL_Statoholic,1338.0,1280.16,1334.39,1331.22,7.71,60421,81709,230,71,55.6%
37,FplAmateur,1344.0,1277.89,1261.03,1246.54,69.89,49036,88488,94243,83410,91.1%
38,wolacola,1353.0,1355.68,1342.38,1333.93,-3.52,36457,1896,97,48,46.9%
39,Hashtag_MEGA,1336.0,1344.15,1336.66,1333.58,-14.96,64260,4177,202,54,38.1%
40,dav_fifa,1327.0,1192.96,1192.31,1180.99,125.32,87313,755630,834164,752757,99.1%
41,MaulanaRiandi,1358.0,1347.72,1321.5,1299.82,23.16,29931,3221,1430,2756,66.7%
42,Rak464,1286.0,1270.37,1291.31,1276.88,-7.16,262383,110861,20111,15604,44.7%
43,ArneBarsnes,1365.0,1329.9,1310.95,1304.46,37.54,22811,9476,4517,1473,75.8%
44,FPL_PapaSmurf,1318.0,1264.98,1257.22,1247.75,48.65,114212,131921,114517,79213,82.5%
45,gezza96,1355.0,1326.38,1287.13,1278.53,46.06,34047,11326,24443,14047,80.9%
46,Raghy78d,1436.0,1361.14,1349.18,1323.05,79.28,797,1474,43,142,93.3%
47,pdhFPL,1298.0,1371.89,1346.88,1342.76,-68.03,193396,643,55,17,10.5%
48,NeilRankinZA,1235.0,1213.67,1173.51,1177.18,35.1,703538,514174,1177054,818843,74.4%
49,EuanThompson,1382.0,1398.1,1376.58,1366.8,-10.7,11407,62,1,1,41.5%
50,FPLrookie1,1305.0,1321.81,1300.65,1282.31,-8.66,163188,14014,10789,10738,43.5%
51,FplBudget,1321.0,1255.81,1274.7,1264.61,42.32,103732,173725,47698,32135,78.8%
52,FF_Vader,1321.0,1299.07,1310.21,1289.39,8.27,104167,39088,4883,6606,56%
53,alasdairtweets,1370.0,1319.58,1324.01,1307.63,39.91,18988,15625,1142,1098,77.4%
54,fpl_analytic,1237.0,1203.46,1254.95,1243.37,-11.7,683671,637461,127684,99665,40.8%
55,FPL_Gents,1276.0,1281.43,1294.31,1282.83,-23.59,328723,78834,16195,10439,32.8%
56,stephendeyoung,1236.0,1215.9,1236.79,1213.17,0.57,695063,490806,244570,309307,50.5%
57,James_Ingram15,1307.0,1323.94,1328.0,1317.51,-29.26,153094,12682,559,310,28.9%
58,FPL_Kid,1309.0,1296.26,1280.2,1274.24,12.96,147017,43689,35744,18217,59.4%
59,fpl_jan,1415.0,1382.19,1323.28,1298.49,69.74,2456,295,1175,3225,91.1%
60,plfantasy,1338.0,1275.81,1263.95,1244.1,64.34,61755,96445,81562,94784,89.3%
61,FPL_Mezzala,1341.0,1382.58,1339.46,1325.7,-19.62,55479,291,130,115,35%
62,morstats,1336.0,1310.05,1258.01,1242.15,54.92,64260,23719,110541,104309,85.5%
63,FplOpinion,1303.0,1282.69,1293.92,1294.33,-0.87,171463,74558,16394,4060,49.2%
64,_NeilFPL,1317.0,1334.2,1316.85,1305.17,-14.06,116449,7342,2382,1375,38.9%
65,UnderstandingF8,1288.0,1215.51,1203.05,1184.73,74.53,250763,497221,660147,698678,92.4%
66,EejRoberts,1265.0,1327.62,1319.02,1309.67,-66.45,408161,10430,1971,963,11.1%
67,FPL_Gents,1276.0,1281.43,1294.31,1282.83,-23.59,328723,78834,16195,10439,32.8%
68,FPLHaggis,1309.0,1301.89,1293.71,1279.26,4.78,146841,34849,16486,13247,53.5%
69,Jumpthewave,1305.0,1323.17,1303.65,1287.05,-11.78,163752,13264,8575,8049,40.7%
