,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
62,_NeilFPL,2096.0,2079.0,2047.24,2036.24,22.49,21068,1445,438,154,61.9%
63,UnderstandingF8,1946.0,1860.41,1851.0,1833.88,78.0,418277,490969,557621,517910,87%
64,EejRoberts,2009.0,2062.39,2050.11,2041.43,-61.89,158781,3196,288,94,20%
65,FPL_Gents,2050.0,2000.47,2022.64,1999.72,22.5,70285,29692,2864,3073,61.9%
66,FPLHaggis,2024.0,2040.6,1992.03,1971.6,3.48,120518,7532,14827,13880,52.1%
67,Jumpthewave,2046.0,2054.45,2012.72,1987.91,8.48,76999,4370,5208,6188,55%
68,DarraghNoonan,2102.0,2110.64,2044.88,2030.65,20.99,17665,243,512,269,61%
69,FPL_Chase,2104.0,2082.9,2065.77,2045.89,19.68,16605,1188,31,44,60.7%
70,jonwalker88,1964.0,2032.81,2056.43,2055.31,-104.21,325190,10038,127,10,6.2%
71,TomDavies_17,2108.0,2086.39,2036.18,2023.83,40.06,14682,981,989,470,70.7%
72,FodWeTrust,1983.0,2001.6,2035.13,2017.7,-55.19,245887,28587,1059,881,22.6%
73,FplPass,2049.0,2002.33,1919.79,1915.72,84.23,71397,28024,150321,96065,88.9%
74,prparsons,2068.0,2076.75,2023.38,1997.21,16.53,45433,1629,2607,3660,58.9%
75,FplJeb,1945.0,1951.76,2048.37,2022.92,-83.4,421306,101373,391,522,12.1%
76,JosesBusDrivers,1897.0,2025.26,2043.43,2047.52,-161.73,724488,13220,535,20,0.7%
77,hidethecactus,2103.0,2030.34,1977.75,1966.25,92.44,17449,10804,24052,17333,90.7%
78,tweetsofagooner,1925.0,1899.48,1938.88,1940.99,-21.67,535734,278045,92598,42553,38.8%
79,FplRafiki,2021.0,1940.68,1924.93,1920.33,72.79,128581,127622,131582,83611,85.3%
80,FPL_Audit,2121.0,2037.09,2033.65,2002.16,77.14,9566,8675,1172,2811,86.8%
81,DaveCZfpl,1930.0,1927.2,1967.0,1961.7,-42.15,508516,168605,38459,20000,28.4%
82,PaulGiurculet,2168.0,2053.29,1963.79,1948.15,160.91,1536,4601,41828,32674,99.3%
83,k_rybaczuk,1941.0,1957.03,1987.48,1947.12,-42.77,442492,88580,17713,33568,28.1%
84,CoalportGlen,2139.0,2133.7,2059.51,2033.75,44.55,4891,26,99,183,73%
85,FPLvariance,1996.0,2050.3,2025.88,2015.21,-53.9,199566,5229,2226,1028,23%
