,player_id,event,event_id,web_name,points_md,xmins_md,team,opp_team
0,1,33,319.0,Özil,0.0,0.0,1,7.0
1,1,34,335.0,Özil,0.0,0.0,1,14.0
2,1,35,339.0,Özil,0.0,0.0,1,18.0
3,1,36,354.0,Özil,0.0,0.0,1,5.0
4,1,37,362.0,Özil,0.0,0.0,1,6.0
5,2,33,319.0,Sokratis,0.0,0.0,1,7.0
6,2,34,335.0,Sokratis,0.0,0.0,1,14.0
7,2,35,339.0,Sokratis,0.0,0.0,1,18.0
8,2,36,354.0,Sokratis,0.0,0.0,1,5.0
9,2,37,362.0,Sokratis,0.0,0.0,1,6.0
10,3,33,319.0,David Luiz,0.0,0.0,1,7.0
11,3,34,335.0,David Luiz,1.463,38.0,1,14.0
12,3,35,339.0,David Luiz,3.801,56.0,1,18.0
13,3,36,354.0,David Luiz,0.0,73.0,1,5.0
14,3,37,362.0,David Luiz,2.815,71.0,1,6.0
15,4,33,319.0,Aubameyang,0.0,0.0,1,7.0
16,4,34,335.0,Aubameyang,2.081,28.0,1,14.0
17,4,35,339.0,Aubameyang,5.367000000000001,41.0,1,18.0
18,4,36,354.0,Aubameyang,0.0,35.0,1,5.0
19,4,37,362.0,Aubameyang,4.032,59.0,1,6.0
20,5,33,319.0,Cédric,1.874,46.0,1,7.0
21,5,34,335.0,Cédric,0.28800000000000003,7.0,1,14.0
22,5,35,339.0,Cédric,3.426,47.0,1,18.0
23,5,36,354.0,Cédric,0.0,62.0,1,5.0
24,5,37,362.0,Cédric,1.401,33.0,1,6.0
25,6,33,319.0,Lacazette,0.0,0.0,1,7.0
26,6,34,335.0,Lacazette,1.8130000000000002,25.0,1,14.0
27,6,35,339.0,Lacazette,4.789,38.0,1,18.0
28,6,36,354.0,Lacazette,0.0,58.0,1,5.0
29,6,37,362.0,Lacazette,4.086,64.0,1,6.0
30,7,33,319.0,Mustafi,0.0,0.0,1,7.0
31,7,34,335.0,Mustafi,0.0,0.0,1,14.0
32,7,35,339.0,Mustafi,0.0,0.0,1,18.0
33,7,36,354.0,Mustafi,0.0,0.0,1,5.0
34,7,37,362.0,Mustafi,0.0,0.0,1,6.0
35,8,33,319.0,Leno,3.54,83.0,1,7.0
36,8,34,335.0,Leno,3.429,80.0,1,14.0
37,8,35,339.0,Leno,6.455,78.0,1,18.0
38,8,36,354.0,Leno,0.0,1.0,1,5.0
39,8,37,362.0,Leno,3.136,71.0,1,6.0
40,9,33,319.0,Xhaka,2.335,75.0,1,7.0
41,9,34,335.0,Xhaka,2.318,73.0,1,14.0
42,9,35,339.0,Xhaka,4.322,72.0,1,18.0
43,9,36,354.0,Xhaka,0.0,57.0,1,5.0
44,9,37,362.0,Xhaka,2.226,71.0,1,6.0
45,10,33,319.0,Marí,1.7480000000000002,46.0,1,7.0
46,10,34,335.0,Marí,1.2819999999999998,33.0,1,14.0
47,10,35,339.0,Marí,1.725,25.0,1,18.0
48,10,36,354.0,Marí,0.0,19.0,1,5.0
49,10,37,362.0,Marí,0.845,21.0,1,6.0
50,11,33,319.0,Bellerín,1.531,38.0,1,7.0
51,11,34,335.0,Bellerín,1.4380000000000002,35.0,1,14.0
52,11,35,339.0,Bellerín,2.611,36.0,1,18.0
53,11,36,354.0,Bellerín,0.0,26.0,1,5.0
54,11,37,362.0,Bellerín,1.565,37.0,1,6.0
55,12,33,320.0,Martínez,3.877,88.0,2,18.0
56,12,34,333.0,Martínez,3.283,87.0,2,7.0
57,12,35,340.0,Martínez,6.574,86.0,2,13.0
58,12,36,355.0,Martínez,3.5669999999999997,85.0,2,6.0
59,12,37,367.0,Martínez,3.1,86.0,2,17.0
60,13,33,319.0,Chambers,1.935,47.0,1,7.0
61,13,34,335.0,Chambers,2.167,51.0,1,14.0
62,13,35,339.0,Chambers,3.661,49.0,1,18.0
63,13,36,354.0,Chambers,0.0,33.0,1,5.0
64,13,37,362.0,Chambers,2.09,48.0,1,6.0
65,14,33,319.0,Kolasinac,0.0,0.0,1,7.0
66,14,34,335.0,Kolasinac,0.0,0.0,1,14.0
67,14,35,339.0,Kolasinac,0.0,0.0,1,18.0
68,14,36,354.0,Kolasinac,0.0,0.0,1,5.0
69,14,37,362.0,Kolasinac,0.0,0.0,1,6.0
70,15,33,320.0,Maitland-Niles,2.19,76.0,18,2.0
71,15,34,338.0,Maitland-Niles,2.535,73.0,18,20.0
72,15,35,339.0,Maitland-Niles,1.575,70.0,18,1.0
73,15,36,353.0,Maitland-Niles,1.419,71.0,18,11.0
74,15,37,368.0,Maitland-Niles,2.12,69.0,18,19.0
75,16,33,319.0,Holding,3.0860000000000003,82.0,1,7.0
76,16,34,335.0,Holding,2.9360000000000004,76.0,1,14.0
77,16,35,339.0,Holding,5.202999999999999,76.0,1,18.0
78,16,36,354.0,Holding,0.0,10.0,1,5.0
79,16,37,362.0,Holding,2.106,52.0,1,6.0
80,17,33,319.0,Tierney,0.0,0.0,1,7.0
81,17,34,335.0,Tierney,0.0,0.0,1,14.0
82,17,35,339.0,Tierney,0.0,0.0,1,18.0
83,17,36,354.0,Tierney,0.0,0.0,1,5.0
84,17,37,362.0,Tierney,1.651,38.0,1,6.0
85,18,33,319.0,Pépé,3.779,64.0,1,7.0
86,18,34,335.0,Pépé,4.362,69.0,1,14.0
87,18,35,339.0,Pépé,7.765,69.0,1,18.0
88,18,36,354.0,Pépé,0.0,3.0,1,5.0
89,18,37,362.0,Pépé,1.242,20.0,1,6.0
90,19,33,319.0,Torreira,0.0,0.0,1,7.0
91,19,34,335.0,Torreira,0.0,0.0,1,14.0
92,19,35,339.0,Torreira,0.0,0.0,1,18.0
93,19,36,354.0,Torreira,0.0,0.0,1,5.0
94,19,37,362.0,Torreira,0.0,0.0,1,6.0
95,20,33,324.0,Willock,1.209,37.0,14,11.0
96,20,34,335.0,Willock,1.456,40.0,14,1.0
97,20,35,343.0,Willock,1.298,38.0,14,9.0
98,20,36,356.0,Willock,1.324,41.0,14,12.0
99,20,37,365.0,Willock,1.807,42.0,14,15.0
100,21,33,319.0,Nelson,0.0,0.0,1,7.0
101,21,34,335.0,Nelson,0.0,0.0,1,14.0
102,21,35,339.0,Nelson,0.0,0.0,1,18.0
103,21,36,354.0,Nelson,0.0,0.0,1,5.0
104,21,37,362.0,Nelson,0.0,0.0,1,6.0
105,22,33,319.0,Nketiah,3.6719999999999997,66.0,1,7.0
106,22,34,335.0,Nketiah,1.7169999999999999,27.0,1,14.0
107,22,35,339.0,Nketiah,2.093,18.0,1,18.0
108,22,36,354.0,Nketiah,0.0,8.0,1,5.0
109,22,37,362.0,Nketiah,0.915,15.0,1,6.0
110,23,33,319.0,Smith Rowe,3.025,64.0,1,7.0
111,23,34,335.0,Smith Rowe,3.161,63.0,1,14.0
112,23,35,339.0,Smith Rowe,5.638,62.0,1,18.0
113,23,36,354.0,Smith Rowe,0.0,0.0,1,5.0
114,23,37,362.0,Smith Rowe,1.482,30.0,1,6.0
115,24,33,319.0,Saka,3.3819999999999997,74.0,1,7.0
116,24,34,335.0,Saka,3.5269999999999997,71.0,1,14.0
117,24,35,339.0,Saka,6.223,69.0,1,18.0
118,24,36,354.0,Saka,0.0,4.0,1,5.0
119,24,37,362.0,Saka,2.742,57.0,1,6.0
120,25,33,319.0,Guendouzi,0.0,0.0,1,7.0
121,25,34,335.0,Guendouzi,0.0,0.0,1,14.0
122,25,35,339.0,Guendouzi,0.0,0.0,1,18.0
123,25,36,354.0,Guendouzi,0.0,0.0,1,5.0
124,25,37,362.0,Guendouzi,0.0,0.0,1,6.0
125,26,33,319.0,Martinelli,3.365,66.0,1,7.0
126,26,34,335.0,Martinelli,3.51,64.0,1,14.0
127,26,35,339.0,Martinelli,4.1610000000000005,41.0,1,18.0
128,26,36,354.0,Martinelli,0.0,27.0,1,5.0
129,26,37,362.0,Martinelli,1.989,37.0,1,6.0
130,27,33,319.0,Saliba,0.0,0.0,1,7.0
131,27,34,335.0,Saliba,0.0,0.0,1,14.0
132,27,35,339.0,Saliba,0.0,0.0,1,18.0
133,27,36,354.0,Saliba,0.0,0.0,1,5.0
134,27,37,362.0,Saliba,0.0,0.0,1,6.0
135,28,33,320.0,Heaton,0.043,1.0,2,18.0
136,28,34,333.0,Heaton,0.037000000000000005,1.0,2,7.0
137,28,35,340.0,Heaton,0.075,1.0,2,13.0
138,28,36,355.0,Heaton,0.040999999999999995,1.0,2,6.0
139,28,37,367.0,Heaton,0.071,2.0,2,17.0
140,29,33,320.0,El Mohamady,3.359,75.0,2,18.0
141,29,34,333.0,El Mohamady,0.34299999999999997,11.0,2,7.0
142,29,35,340.0,El Mohamady,0.89,14.0,2,13.0
143,29,36,355.0,El Mohamady,0.5589999999999999,14.0,2,6.0
144,29,37,367.0,El Mohamady,0.40700000000000003,15.0,2,17.0
145,30,33,320.0,Lansbury,0.0,0.0,2,18.0
146,30,34,333.0,Lansbury,0.0,0.0,2,7.0
147,30,35,340.0,Lansbury,0.0,0.0,2,13.0
148,30,36,355.0,Lansbury,0.0,0.0,2,6.0
149,30,37,367.0,Lansbury,0.0,0.0,2,17.0
150,31,33,320.0,Taylor,0.113,3.0,2,18.0
151,31,34,333.0,Taylor,0.163,6.0,2,7.0
152,31,35,340.0,Taylor,0.276,5.0,2,13.0
153,31,36,355.0,Taylor,0.205,6.0,2,6.0
154,31,37,367.0,Taylor,0.142,6.0,2,17.0
155,32,33,320.0,Steer,0.0,0.0,2,18.0
156,32,34,333.0,Steer,0.0,0.0,2,7.0
157,32,35,340.0,Steer,0.0,0.0,2,13.0
158,32,36,355.0,Steer,0.0,0.0,2,6.0
159,32,37,367.0,Steer,0.0,0.0,2,17.0
160,33,33,320.0,Hourihane,0.0,0.0,2,18.0
161,33,34,333.0,Hourihane,0.0,0.0,2,7.0
162,33,35,340.0,Hourihane,0.0,0.0,2,13.0
163,33,36,355.0,Hourihane,0.0,0.0,2,6.0
164,33,37,367.0,Hourihane,0.0,0.0,2,17.0
165,34,33,320.0,Jota,0.0,0.0,2,18.0
166,34,34,333.0,Jota,0.0,0.0,2,7.0
167,34,35,340.0,Jota,0.0,0.0,2,13.0
168,34,36,355.0,Jota,0.0,0.0,2,6.0
169,34,37,367.0,Jota,0.0,0.0,2,17.0
170,35,33,320.0,Nyland,0.0,0.0,2,18.0
171,35,34,333.0,Nyland,0.0,0.0,2,7.0
172,35,35,340.0,Nyland,0.0,0.0,2,13.0
173,35,36,355.0,Nyland,0.0,0.0,2,6.0
174,35,37,367.0,Nyland,0.0,0.0,2,17.0
175,36,33,320.0,Engels,0.042,1.0,2,18.0
176,36,34,333.0,Engels,0.028999999999999998,1.0,2,7.0
177,36,35,340.0,Engels,0.12,2.0,2,13.0
178,36,36,355.0,Engels,0.037000000000000005,1.0,2,6.0
179,36,37,367.0,Engels,0.052000000000000005,2.0,2,17.0
180,37,33,320.0,Grealish,0.0,0.0,2,18.0
181,37,34,333.0,Grealish,0.0,0.0,2,7.0
182,37,35,340.0,Grealish,2.403,24.0,2,13.0
183,37,36,355.0,Grealish,1.8330000000000002,34.0,2,6.0
184,37,37,367.0,Grealish,0.0,0.0,2,17.0
185,38,33,320.0,McGinn,3.182,82.0,2,18.0
186,38,34,333.0,McGinn,2.58,79.0,2,7.0
187,38,35,340.0,McGinn,5.325,80.0,2,13.0
188,38,36,355.0,McGinn,2.752,77.0,2,6.0
189,38,37,367.0,McGinn,2.467,77.0,2,17.0
190,39,33,320.0,Hause,0.52,12.0,2,18.0
191,39,34,333.0,Hause,0.39299999999999996,13.0,2,7.0
192,39,35,340.0,Hause,0.86,14.0,2,13.0
193,39,36,355.0,Hause,0.575,15.0,2,6.0
194,39,37,367.0,Hause,0.42100000000000004,16.0,2,17.0
195,40,33,320.0,Trézéguet,0.0,0.0,2,18.0
196,40,34,333.0,Trézéguet,0.0,0.0,2,7.0
197,40,35,340.0,Trézéguet,0.0,0.0,2,13.0
198,40,36,355.0,Trézéguet,0.0,0.0,2,6.0
199,40,37,367.0,Trézéguet,0.0,0.0,2,17.0
200,41,33,320.0,Mings,3.503,86.0,2,18.0
201,41,34,333.0,Mings,2.262,83.0,2,7.0
202,41,35,340.0,Mings,4.559,82.0,2,13.0
203,41,36,355.0,Mings,2.853,80.0,2,6.0
204,41,37,367.0,Mings,1.857,80.0,2,17.0
205,42,33,320.0,Targett,3.7560000000000002,85.0,2,18.0
206,42,34,333.0,Targett,2.451,83.0,2,7.0
207,42,35,340.0,Targett,4.942,82.0,2,13.0
208,42,36,355.0,Targett,3.054,79.0,2,6.0
209,42,37,367.0,Targett,2.031,80.0,2,17.0
210,43,33,320.0,Bree,0.0,0.0,2,18.0
211,43,34,333.0,Bree,0.0,0.0,2,7.0
212,43,35,340.0,Bree,0.0,0.0,2,13.0
213,43,36,355.0,Bree,0.0,0.0,2,6.0
214,43,37,367.0,Bree,0.0,0.0,2,17.0
215,44,33,320.0,Nakamba,1.046,31.0,2,18.0
216,44,34,333.0,Nakamba,0.982,32.0,2,7.0
217,44,35,340.0,Nakamba,1.986,32.0,2,13.0
218,44,36,355.0,Nakamba,1.07,33.0,2,6.0
219,44,37,367.0,Nakamba,0.96,32.0,2,17.0
220,45,33,320.0,El Ghazi,4.227,66.0,2,18.0
221,45,34,333.0,El Ghazi,3.076,61.0,2,7.0
222,45,35,340.0,El Ghazi,5.85,56.0,2,13.0
223,45,36,355.0,El Ghazi,3.037,53.0,2,6.0
224,45,37,367.0,El Ghazi,2.367,48.0,2,17.0
225,46,33,320.0,Konsa,3.523,86.0,2,18.0
226,46,34,333.0,Konsa,2.283,84.0,2,7.0
227,46,35,340.0,Konsa,4.605,83.0,2,13.0
228,46,36,355.0,Konsa,2.875,81.0,2,6.0
229,46,37,367.0,Konsa,1.901,82.0,2,17.0
230,47,33,320.0,Guilbert,0.0,0.0,2,18.0
231,47,34,333.0,Guilbert,0.0,0.0,2,7.0
232,47,35,340.0,Guilbert,0.0,0.0,2,13.0
233,47,36,355.0,Guilbert,0.0,0.0,2,6.0
234,47,37,367.0,Guilbert,0.0,0.0,2,17.0
235,48,33,320.0,Wesley,0.608,10.0,2,18.0
236,48,34,333.0,Wesley,1.1420000000000001,23.0,2,7.0
237,48,35,340.0,Wesley,1.351,13.0,2,13.0
238,48,36,355.0,Wesley,0.769,14.0,2,6.0
239,48,37,367.0,Wesley,0.743,15.0,2,17.0
240,49,33,320.0,Samatta,0.0,0.0,2,18.0
241,49,34,333.0,Samatta,0.0,0.0,2,7.0
242,49,35,340.0,Samatta,0.0,0.0,2,13.0
243,49,36,355.0,Samatta,0.0,0.0,2,6.0
244,49,37,367.0,Samatta,0.0,0.0,2,17.0
245,50,33,320.0,Davis,0.61,12.0,2,18.0
246,50,34,333.0,Davis,0.525,12.0,2,7.0
247,50,35,340.0,Davis,1.071,12.0,2,13.0
248,50,36,355.0,Davis,0.608,13.0,2,6.0
249,50,37,367.0,Davis,0.599,14.0,2,17.0
250,51,33,320.0,Vassilev,0.0,0.0,2,18.0
251,51,34,333.0,Vassilev,0.0,0.0,2,7.0
252,51,35,340.0,Vassilev,0.0,0.0,2,13.0
253,51,36,355.0,Vassilev,0.0,0.0,2,6.0
254,51,37,367.0,Vassilev,0.0,0.0,2,17.0
255,52,33,320.0,Douglas Luiz,2.556,78.0,2,18.0
256,52,34,333.0,Douglas Luiz,2.1790000000000003,75.0,2,7.0
257,52,35,340.0,Douglas Luiz,4.381,74.0,2,13.0
258,52,36,355.0,Douglas Luiz,2.302,73.0,2,6.0
259,52,37,367.0,Douglas Luiz,2.076,73.0,2,17.0
260,53,33,326.0,Murray,0.0,0.0,3,15.0
261,53,34,329.0,Murray,0.0,0.0,3,10.0
262,53,35,348.0,Murray,0.0,0.0,3,20.0
263,53,36,349.0,Murray,0.0,0.0,3,19.0
264,53,37,359.0,Murray,0.0,0.0,3,12.0
265,54,33,326.0,Lallana,2.8339999999999996,66.0,3,15.0
266,54,34,329.0,Lallana,2.394,60.0,3,10.0
267,54,35,348.0,Lallana,2.254,60.0,3,20.0
268,54,36,349.0,Lallana,2.271,57.0,3,19.0
269,54,37,359.0,Lallana,1.9569999999999999,59.0,3,12.0
270,55,33,328.0,Stephens,0.15,4.0,4,20.0
271,55,34,330.0,Stephens,0.242,6.0,4,19.0
272,55,35,341.0,Stephens,0.191,5.0,4,8.0
273,55,36,350.0,Stephens,0.244,6.0,4,10.0
274,55,37,360.0,Stephens,0.252,7.0,4,11.0
275,56,33,320.0,Button,0.0,0.0,18,2.0
276,56,34,338.0,Button,0.0,0.0,18,20.0
277,56,35,339.0,Button,0.0,0.0,18,1.0
278,56,36,353.0,Button,0.035,1.0,18,11.0
279,56,37,368.0,Button,0.038,1.0,18,19.0
280,57,33,326.0,Groß,3.5180000000000002,68.0,3,15.0
281,57,34,329.0,Groß,3.2760000000000002,67.0,3,10.0
282,57,35,348.0,Groß,2.9419999999999997,67.0,3,20.0
283,57,36,349.0,Groß,3.1260000000000003,65.0,3,19.0
284,57,37,359.0,Groß,2.475,66.0,3,12.0
285,58,33,326.0,Duffy,0.0,0.0,3,15.0
286,58,34,329.0,Duffy,0.0,0.0,3,10.0
287,58,35,348.0,Duffy,0.0,0.0,3,20.0
288,58,36,349.0,Duffy,0.0,0.0,3,19.0
289,58,37,359.0,Duffy,0.0,0.0,3,12.0
290,59,33,326.0,Pröpper,0.58,15.0,3,15.0
291,59,34,329.0,Pröpper,0.54,15.0,3,10.0
292,59,35,348.0,Pröpper,0.491,14.0,3,20.0
293,59,36,349.0,Pröpper,0.54,15.0,3,19.0
294,59,37,359.0,Pröpper,0.45399999999999996,14.0,3,12.0
295,60,33,326.0,Mooy,0.0,0.0,3,15.0
296,60,34,329.0,Mooy,0.0,0.0,3,10.0
297,60,35,348.0,Mooy,0.0,0.0,3,20.0
298,60,36,349.0,Mooy,0.0,0.0,3,19.0
299,60,37,359.0,Mooy,0.0,0.0,3,12.0
300,61,33,326.0,Burn,3.907,78.0,3,15.0
301,61,34,329.0,Burn,2.522,72.0,3,10.0
302,61,35,348.0,Burn,2.676,71.0,3,20.0
303,61,36,349.0,Burn,2.6710000000000003,70.0,3,19.0
304,61,37,359.0,Burn,1.6159999999999999,71.0,3,12.0
305,62,33,326.0,Dunk,4.325,83.0,3,15.0
306,62,34,329.0,Dunk,2.935,82.0,3,10.0
307,62,35,348.0,Dunk,3.1180000000000003,81.0,3,20.0
308,62,36,349.0,Dunk,3.052,78.0,3,19.0
309,62,37,359.0,Dunk,1.765,79.0,3,12.0
310,63,33,326.0,Montoya,0.0,0.0,3,15.0
311,63,34,329.0,Montoya,0.0,0.0,3,10.0
312,63,35,348.0,Montoya,0.0,0.0,3,20.0
313,63,36,349.0,Montoya,0.0,0.0,3,19.0
314,63,37,359.0,Montoya,0.0,0.0,3,12.0
315,64,33,326.0,Andone,0.0,0.0,3,15.0
316,64,34,329.0,Andone,0.225,4.0,3,10.0
317,64,35,348.0,Andone,0.401,8.0,3,20.0
318,64,36,349.0,Andone,0.647,12.0,3,19.0
319,64,37,359.0,Andone,0.525,12.0,3,12.0
320,65,33,326.0,March,0.0,0.0,3,15.0
321,65,34,329.0,March,0.0,0.0,3,10.0
322,65,35,348.0,March,0.0,0.0,3,20.0
323,65,36,349.0,March,0.0,0.0,3,19.0
324,65,37,359.0,March,0.0,0.0,3,12.0
325,66,33,326.0,Webster,3.931,81.0,3,15.0
326,66,34,329.0,Webster,2.628,79.0,3,10.0
327,66,35,348.0,Webster,2.852,78.0,3,20.0
328,66,36,349.0,Webster,2.773,76.0,3,19.0
329,66,37,359.0,Webster,1.699,77.0,3,12.0
330,67,33,326.0,Veltman,4.073,79.0,3,15.0
331,67,34,329.0,Veltman,2.805,78.0,3,10.0
332,67,35,348.0,Veltman,3.025,78.0,3,20.0
333,67,36,349.0,Veltman,2.944,75.0,3,19.0
334,67,37,359.0,Veltman,1.7830000000000001,77.0,3,12.0
335,68,33,326.0,Maupay,3.8989999999999996,67.0,3,15.0
336,68,34,329.0,Maupay,3.793,66.0,3,10.0
337,68,35,348.0,Maupay,3.2969999999999997,66.0,3,20.0
338,68,36,349.0,Maupay,3.563,64.0,3,19.0
339,68,37,359.0,Maupay,2.7569999999999997,65.0,3,12.0
340,69,33,326.0,Trossard,3.719,70.0,3,15.0
341,69,34,329.0,Trossard,3.431,69.0,3,10.0
342,69,35,348.0,Trossard,3.123,69.0,3,20.0
343,69,36,349.0,Trossard,3.281,67.0,3,19.0
344,69,37,359.0,Trossard,2.597,68.0,3,12.0
345,70,33,319.0,Ryan,0.251,6.0,1,7.0
346,70,34,335.0,Ryan,0.295,7.0,1,14.0
347,70,35,339.0,Ryan,0.489,6.0,1,18.0
348,70,36,354.0,Ryan,0.0,4.0,1,5.0
349,70,37,362.0,Ryan,0.34700000000000003,8.0,1,6.0
350,71,33,326.0,Jahanbakhsh,0.561,11.0,3,15.0
351,71,34,329.0,Jahanbakhsh,0.489,10.0,3,10.0
352,71,35,348.0,Jahanbakhsh,0.441,10.0,3,20.0
353,71,36,349.0,Jahanbakhsh,0.526,11.0,3,19.0
354,71,37,359.0,Jahanbakhsh,0.47,12.0,3,12.0
355,72,33,326.0,Izquierdo,0.0,0.0,3,15.0
356,72,34,329.0,Izquierdo,0.0,0.0,3,10.0
357,72,35,348.0,Izquierdo,0.0,0.0,3,20.0
358,72,36,349.0,Izquierdo,0.0,0.0,3,19.0
359,72,37,359.0,Izquierdo,0.0,0.0,3,12.0
360,73,33,326.0,Clarke,0.0,0.0,3,15.0
361,73,34,329.0,Clarke,0.0,0.0,3,10.0
362,73,35,348.0,Clarke,0.0,0.0,3,20.0
363,73,36,349.0,Clarke,0.0,0.0,3,19.0
364,73,37,359.0,Clarke,0.0,0.0,3,12.0
365,74,33,326.0,White,0.0,0.0,3,15.0
366,74,34,329.0,White,2.3569999999999998,74.0,3,10.0
367,74,35,348.0,White,2.62,74.0,3,20.0
368,74,36,349.0,White,2.681,76.0,3,19.0
369,74,37,359.0,White,1.575,74.0,3,12.0
370,75,33,326.0,Bernardo,0.0,0.0,3,15.0
371,75,34,329.0,Bernardo,0.0,0.0,3,10.0
372,75,35,348.0,Bernardo,0.0,0.0,3,20.0
373,75,36,349.0,Bernardo,0.0,0.0,3,19.0
374,75,37,359.0,Bernardo,0.0,0.0,3,12.0
375,76,33,326.0,Bissouma,2.7119999999999997,80.0,3,15.0
376,76,34,329.0,Bissouma,2.32,75.0,3,10.0
377,76,35,348.0,Bissouma,2.265,75.0,3,20.0
378,76,36,349.0,Bissouma,2.315,74.0,3,19.0
379,76,37,359.0,Bissouma,1.964,73.0,3,12.0
380,77,33,326.0,Lamptey,0.0,0.0,3,15.0
381,77,34,329.0,Lamptey,0.0,0.0,3,10.0
382,77,35,348.0,Lamptey,0.0,0.0,3,20.0
383,77,36,349.0,Lamptey,0.0,0.0,3,19.0
384,77,37,359.0,Lamptey,0.0,0.0,3,12.0
385,78,33,326.0,Connolly,0.8690000000000001,16.0,3,15.0
386,78,34,329.0,Connolly,0.6970000000000001,13.0,3,10.0
