,player_id,event,event_id,web_name,points_md,xmins_md,team,opp_team
0,1,3,29,Raya,3.78,89.09,1,6
1,1,4,36,Raya,4.15,89.09,1,20
2,1,5,42,Raya,3.76,89.09,1,5
3,1,6,51,Raya,4.26,89.09,1,13
4,1,7,69,Raya,4.1,89.09,1,18
5,2,3,29,Arrizabalaga,0.05,0.91,1,6
6,2,4,36,Arrizabalaga,0.05,0.91,1,20
7,2,5,42,Arrizabalaga,0.04,0.91,1,5
8,2,6,51,Arrizabalaga,0.05,0.91,1,13
9,2,7,69,Arrizabalaga,0.05,0.91,1,18
10,3,3,29,Meslier,0.0,0.0,1,6
11,3,4,36,Meslier,0.0,0.0,1,20
12,3,5,42,Meslier,0.0,0.0,1,5
13,3,6,51,Meslier,0.0,0.0,1,13
14,3,7,69,Meslier,0.0,0.0,1,18
15,4,3,29,Gabriel,4.52,87.9,1,6
16,4,4,36,Gabriel,5.35,87.9,1,20
17,4,5,42,Gabriel,4.59,87.9,1,5
18,4,6,51,Gabriel,5.45,87.9,1,13
19,4,7,69,Gabriel,5.02,87.9,1,18
20,5,3,29,J.Timber,1.15,20.7,1,6
21,5,4,36,J.Timber,3.82,65.4,1,20
22,5,5,42,J.Timber,3.32,65.4,1,5
23,5,6,51,J.Timber,4.08,65.4,1,13
24,5,7,69,J.Timber,3.72,65.4,1,18
25,6,3,29,Saliba,0.0,0.0,1,6
26,6,4,36,Saliba,0.0,0.0,1,20
27,6,5,42,Saliba,0.0,0.0,1,5
28,6,6,51,Saliba,0.0,0.0,1,13
29,6,7,69,Saliba,0.0,0.0,1,18
30,7,3,29,Lewis-Skelly,0.91,23.28,1,6
31,7,4,36,Lewis-Skelly,0.83,18.63,1,20
32,7,5,42,Lewis-Skelly,0.8,18.63,1,5
33,7,6,51,Lewis-Skelly,0.85,18.63,1,13
34,7,7,69,Lewis-Skelly,0.82,18.63,1,18
35,8,3,29,Calafiori,3.79,70.5,1,6
36,8,4,36,Calafiori,4.06,70.05,1,20
37,8,5,42,Calafiori,3.52,70.05,1,5
38,8,6,51,Calafiori,4.32,70.05,1,13
39,8,7,69,Calafiori,3.94,70.05,1,18
40,9,3,29,Hincapie,1.01,21.45,1,6
41,9,4,36,Hincapie,0.84,18.3,1,20
42,9,5,42,Hincapie,0.79,18.3,1,5
43,9,6,51,Hincapie,0.89,18.3,1,13
44,9,7,69,Hincapie,0.82,18.3,1,18
45,10,3,29,White,3.08,57.15,1,6
46,10,4,36,White,1.42,25.05,1,20
47,10,5,42,White,1.23,25.05,1,5
48,10,6,51,White,1.49,25.05,1,13
49,10,7,69,White,1.36,25.05,1,18
50,11,3,29,Mosquera,1.45,31.05,1,6
51,11,4,36,Mosquera,0.65,10.74,1,20
52,11,5,42,Mosquera,0.62,10.74,1,5
53,11,6,51,Mosquera,0.66,10.74,1,13
54,11,7,69,Mosquera,0.63,10.74,1,18
55,12,3,29,Saka,5.46,78.6,1,6
56,12,4,36,Saka,5.52,78.15,1,20
57,12,5,42,Saka,5.13,78.15,1,5
58,12,6,51,Saka,5.97,78.15,1,13
59,12,7,69,Saka,5.4,78.15,1,18
60,13,3,29,Rice,3.94,80.7,1,6
61,13,4,36,Rice,3.94,79.8,1,20
62,13,5,42,Rice,3.72,79.8,1,5
63,13,6,51,Rice,4.09,79.8,1,13
64,13,7,69,Rice,3.88,79.8,1,18
65,14,3,29,Eze,1.46,23.75,1,6
66,14,4,36,Eze,1.42,22.7,1,20
