,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,213,Meslier,2,1,47,25,7.162000000000001,False,1,5.7,7.162000000000001
1,195,Cooper,2,2,43,25,5.596,False,1,0.4,5.596
2,197,Ayling,2,2,44,25,5.77,False,1,2.4,5.77
3,200,Dallas,2,2,49,25,6.35,False,1,17.6,6.35
4,203,Harrison,2,3,54,25,6.997999999999998,False,1,2.5,6.997999999999998
5,254,Salah,14,3,126,25,6.615,False,1,42.7,6.615
6,302,Fernandes,1,3,115,25,6.962999999999999,False,1,59.8,6.962999999999999
7,306,Rashford,1,3,96,25,6.48,False,1,12.3,6.48
8,570,Raphinha,2,3,53,25,7.657999999999999,False,1,3.4,7.657999999999999
9,202,Bamford,2,4,68,25,9.338,True,2,53.4,18.676
10,366,Ings,20,4,84,25,8.116,False,1,10.3,8.116
