,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,200,Schmeichel,13,1,48,5.5784,False,1,1,13.3,5.5784
1,142,James,8,2,63,5.970000000000001,False,1,1,14.4,5.970000000000001
2,234,Robertson,14,2,73,5.646199999999999,False,1,1,11.0,5.646199999999999
3,237,Alexander-Arnold,14,2,84,6.3153999999999995,False,1,1,38.7,6.3153999999999995
4,22,Saka,3,3,68,5.9058,False,1,1,33.3,5.9058
5,138,Mount,8,3,75,5.752000000000001,False,1,1,13.7,5.752000000000001
6,212,Maddison,13,3,69,6.3266,False,1,1,12.2,6.3266
7,215,Barnes,13,3,66,5.6354,False,1,1,4.1,5.6354
8,233,Salah,14,3,133,7.7128,True,2,1,59.4,15.4256
9,6,Lacazette,3,4,84,5.356199999999999,False,1,1,8.5,5.356199999999999
10,700,Weghorst,90,4,64,4.757,False,1,1,7.2,4.757
11,376,Foster,57,1,41,4.059,False,0,0,19.0,0.0
12,5,Cédric,3,2,42,3.5164,False,0,0,0.4,0.0
13,364,Davies,6,2,44,3.6933999999999996,False,0,0,1.9,0.0
14,577,Gelhardt,2,4,46,1.4378,False,0,0,3.3,0.0
