,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,270,de Gea,1,1,51,33,7.334,False,1,10.6,7.334
1,39,Targett,4,2,47,33,6.601,False,1,2.5,6.601
2,58,Burn,4,2,44,33,6.568,False,1,0.7,6.568
3,305,Schär,4,2,44,33,6.932,False,1,2.5,6.932
4,22,Saka,3,3,68,33,8.306999999999999,False,1,33.3,8.306999999999999
5,212,Maddison,13,3,69,33,8.137,False,1,12.3,8.137
6,277,Fernandes,1,3,116,33,8.725,False,1,15.4,8.725
7,485,Sancho,1,3,89,33,7.685,False,1,3.0,7.685
8,6,Lacazette,3,4,84,33,7.957000000000002,False,1,8.5,7.957000000000002
9,109,Wood,4,4,67,33,8.366,False,1,2.3,8.366
10,579,Ronaldo,1,4,122,33,9.868,True,2,18.6,19.736
