,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,30,Martínez,7,1,55,23,5.9110000000000005,False,1,1,12.6,5.9110000000000005
1,16,Tierney,3,2,50,23,4.692,False,1,1,10.4,4.692
2,23,Gabriel,3,2,53,23,4.607,False,1,1,5.6,4.607
3,237,Alexander-Arnold,14,2,84,23,5.369,False,1,1,45.1,5.369
4,138,Mount,8,3,77,23,5.398,False,1,1,25.7,5.398
5,196,Raphinha,2,3,65,23,6.425,False,1,1,15.3,6.425
6,240,Jota,14,3,84,23,5.1789999999999985,False,1,1,37.2,5.1789999999999985
7,251,De Bruyne,43,3,121,23,5.126,False,1,1,9.6,5.126
8,681,Coutinho,7,3,70,23,6.064,False,1,1,4.5,6.064
9,40,Watkins,7,4,77,23,6.569,True,2,1,13.3,13.138
10,189,Bamford,2,4,77,23,5.158,False,1,1,3.1,5.158
11,659,Austin,6,1,40,23,0.0,False,0,0,0.0,0.0
12,89,Roerslev,94,2,43,23,0.76,False,0,0,0.1,0.0
13,327,Sørensen,45,2,43,23,2.03,False,0,0,0.0,0.0
14,530,Balogun,3,4,47,23,0.0,False,0,0,0.3,0.0
