,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,281,Alisson,14,1,54,33,3.6860000000000004,False,1,1,15.2,3.6860000000000004
1,146,James,8,2,58,33,4.151,False,1,1,12.2,4.151
2,272,W.Fofana,8,2,43,33,3.468,False,1,1,1.0,3.468
3,285,Alexander-Arnold,14,2,75,33,4.1530000000000005,False,1,1,22.6,4.1530000000000005
4,357,Trippier,4,2,62,33,4.263,False,1,1,67.7,4.263
5,694,Álex Moreno,7,2,45,33,3.6289999999999996,False,1,1,2.8,3.6289999999999996
6,42,Buendía,7,3,57,33,4.132,False,1,1,1.1,4.132
7,124,Mitoma,36,3,56,33,4.81,False,1,1,26.0,4.81
8,283,Salah,14,3,129,33,5.773,False,1,1,32.1,5.773
9,40,Watkins,7,4,77,33,5.9110000000000005,True,2,1,23.6,11.822000000000001
10,66,Solanke,91,4,56,33,4.303999999999999,False,1,1,3.5,4.303999999999999
11,376,Pope,4,1,54,33,3.748,False,0,0,21.1,0.0
12,107,March,36,3,52,33,4.5889999999999995,False,0,0,11.2,0.0
13,116,Mac Allister,36,3,55,33,4.499,False,0,0,6.9,0.0
14,318,Haaland,43,4,122,33,5.751,False,0,0,78.0,0.0
