,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,548,Mendy,8,1,51,4.134375,False,1,1,7.5,4.134375
1,17,Tierney,3,2,53,3.68325,False,1,1,6.0,3.68325
2,255,Robertson,14,2,71,4.20275,False,1,1,13.5,4.20275
3,259,Alexander-Arnold,14,2,73,4.36425,False,1,1,13.1,4.36425
4,300,Shaw,1,2,52,4.165500000000001,False,1,1,12.8,4.165500000000001
5,120,Mount,8,3,70,4.207875,False,1,1,13.9,4.207875
6,254,Salah,14,3,124,5.7545,True,2,1,28.8,11.509
7,306,Rashford,1,3,95,4.656874999999999,False,1,1,8.8,4.656874999999999
8,202,Bamford,2,4,67,4.2097500000000005,False,1,1,48.6,4.2097500000000005
9,224,Vardy,13,4,101,4.488250000000001,False,1,1,18.8,4.488250000000001
10,437,Antonio,21,4,67,4.087375,False,1,1,14.7,4.087375
11,597,Sánchez,36,1,45,3.5665000000000004,False,0,0,3.6,0.0
12,61,Burn,36,2,42,2.433875,False,0,0,0.8,0.0
13,23,Smith Rowe,3,3,42,2.19875,False,0,0,2.3,0.0
14,448,Rice,21,3,47,2.7635,False,0,0,2.3,0.0
