,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
50,FPLrookie1,1853.0,1872.9,1857.29,1827.07,-24.09,151639,10177,8016,13018,37.1%
51,FplBudget,1917.0,1811.34,1834.77,1828.36,66.73,30173,72120,25193,12277,85.1%
52,FF_Vader,1889.0,1853.28,1889.0,1859.63,-3.77,65736,20089,1166,2128,47.9%
53,alasdairtweets,1950.0,1897.18,1901.14,1876.65,33.33,10097,3143,606,783,69.1%
54,fpl_analytic,1791.0,1747.34,1794.3,1789.36,-11.83,439060,283069,98872,57584,43.4%
55,stephendeyoung,1783.0,1760.07,1760.5,1743.98,3.13,490619,224612,229062,209441,51.8%
56,James_Ingram15,1831.0,1882.1,1905.21,1891.54,-87.34,229842,6834,285,204,10.4%
57,FPL_Kid,1884.0,1843.56,1816.59,1815.05,34.22,74891,28040,46815,22799,69.4%
58,fpl_jan,2013.0,1988.6,1918.98,1887.97,57.32,662,7,98,304,81.2%
59,FPL_Mezzala,1921.0,1953.38,1921.03,1908.34,-31.13,26493,85,78,50,33.2%
60,morstats,1840.0,1819.9,1774.11,1758.39,31.56,194078,57143,169397,147298,67.9%
61,FplOpinion,1863.0,1849.46,1882.86,1879.42,-33.21,122236,23211,1861,585,32.3%
62,_NeilFPL,1918.0,1897.86,1896.36,1885.98,-0.43,29046,3004,786,394,49.7%
63,UnderstandingF8,1789.0,1692.49,1704.4,1684.4,70.07,453183,650263,650367,652710,86%
64,EejRoberts,1819.0,1870.25,1884.44,1874.25,-82.59,282537,11253,1762,894,11.7%
65,FPL_Gents,1854.0,1814.76,1859.05,1837.28,-8.69,148989,66040,7192,7986,45.2%
66,FPLHaggis,1860.0,1865.96,1840.16,1823.62,-7.86,130736,13068,19576,15639,45.7%
67,Jumpthewave,1892.0,1889.66,1866.17,1844.09,0.75,61130,4281,4714,5748,50.4%
68,DarraghNoonan,1930.0,1924.3,1901.18,1888.17,0.77,19743,641,591,286,50.4%
69,FPL_Chase,1913.0,1892.25,1915.2,1898.04,-14.19,33758,3829,140,144,42.2%
70,jonwalker88,1804.0,1881.19,1917.14,1914.6,-125.98,359524,7209,104,26,3%
71,TomDavies_17,1938.0,1900.15,1881.41,1871.08,29.01,15377,2546,1991,1019,66.7%
72,FodWeTrust,1818.0,1818.47,1870.43,1855.27,-55.88,288541,59491,3609,2996,21.7%
73,FplPass,1929.0,1844.66,1782.22,1777.58,103.37,20660,27033,134974,83611,94.4%
74,prparsons,1879.0,1877.68,1860.98,1836.44,-4.06,84553,8428,6453,8453,47.8%
75,FplJeb,1779.0,1771.63,1894.14,1871.35,-93.56,517636,177833,897,1019,8.6%
76,JosesBusDrivers,1736.0,1855.47,1900.73,1904.89,-176.9,858660,18641,622,89,0.2%
77,hidethecactus,1916.0,1839.31,1811.01,1799.87,74.65,31381,32287,55856,40456,87.8%
78,tweetsofagooner,1729.0,1715.55,1787.81,1788.04,-61.06,922419,472804,117722,60501,19.4%
79,FplRafiki,1899.0,1790.16,1782.36,1777.92,90.53,50905,116916,134560,82573,91.8%
80,FPL_Audit,1941.0,1847.2,1871.32,1843.8,61.59,13890,24946,3418,5809,83.2%
81,DaveCZfpl,1775.0,1765.87,1831.79,1824.82,-58.6,546736,198655,27478,14528,20.5%
82,PaulGiurculet,1998.0,1863.22,1799.79,1784.78,158.02,1407,14584,81293,67069,99.5%
83,k_rybaczuk,1801.0,1787.44,1830.03,1792.64,-27.88,377633,124995,29328,52128,35.1%
84,CoalportGlen,1977.0,1961.4,1916.99,1890.25,29.87,3412,60,105,276,67.2%
