,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0.0,0.0,232223,0,0,-1,1,0,4,0.0,0.0,0,Folarin,0.0,1,False,Transferred to Monaco,2023-08-31T08:55:15.272751Z,44,232223.jpg,0.0,Balogun,0.2,False,,u,1,3,0,10024,0,62391,63,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,630,62,619,63,602,62,635,64,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,524,92,549,48,643,67,327,52,0.0,0.0
1,,,58822,0,0,-1,1,0,2,0.5,0.5,0,Cédric,0.0,2,False,,,39,58822.jpg,0.0,Alves Soares,0.4,False,,a,1,3,0,35222,59,42291,305,0.0,0.0,Cédric,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,493,175,473,173,444,160,499,174,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,733,231,376,130,507,173,254,99,0.0,0.0
2,0.0,0.0,153256,0,0,-1,1,0,3,0.0,0.0,0,Mohamed,0.0,3,False,International Duty - Unknown return date,2023-12-30T22:30:09.113694Z,44,153256.jpg,4.0,Elneny,0.1,False,,i,1,3,4,12808,5,18947,91,0.0,0.9,M.Elneny,1,0,1,0,0,0,0,0,0,0,0,0,12,1.8,0.5,2.0,0.4,0,0.00,0.00,0.00,0.00,481,220,453,221,427,212,477,217,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,496,290,534,191,53,31,463,155,0.0,0.0
3,50.0,50.0,438098,0,0,-1,1,0,3,0.2,0.2,0,Fábio,0.0,4,False,Lack of match fitness - 50% chance of playing,2023-12-07T12:00:08.489004Z,54,438098.jpg,2.6,Ferreira Vieira,0.1,False,,d,1,3,21,11475,1,18568,33,0.0,3.9,Fábio Vieira,236,1,3,1,2,0,0,0,0,1,0,0,62,79.4,63.6,77.0,21.9,2,1.20,0.35,1.55,1.48,338,146,280,152,214,119,324,146,5.0,,,,4.0,,0.46,0.0,0.13,0.59,0.56,0.76,127,79,745,324,213,95,442,145,0.76,0.38
4,100.0,100.0,226597,0,0,0,0,1,2,3.5,3.5,0,Gabriel,3.0,5,False,,2023-09-30T23:00:07.672676Z,50,226597.jpg,3.2,dos Santos Magalhães,18.1,False,,a,1,3,58,1543740,9141,2620066,6158,0.6,11.6,Gabriel,1464,1,0,5,17,0,0,0,1,0,0,4,296,322.2,74.9,112.0,51.0,16,1.12,0.34,1.46,14.79,94,35,249,73,168,27,167,43,,,,,,,0.07,0.0,0.02,0.09,0.91,1.05,198,23,84,18,126,32,18,6,0.98,0.31
5,100.0,100.0,219847,0,0,-4,4,0,3,1.3,1.3,0,Kai,0.8,6,False,,2023-12-23T20:00:08.458889Z,71,219847.jpg,2.7,Havertz,1.6,False,,a,1,3,52,93640,708,396275,1177,0.1,7.3,Havertz,1168,4,1,4,14,0,0,0,5,0,0,0,152,219.4,222.0,278.0,72.0,13,4.21,1.10,5.31,10.15,185,76,95,71,66,40,95,64,,,,,3.0,,0.32,0.0,0.08,0.4,0.78,1.08,30,17,270,128,194,85,151,48,1.0,0.31
6,75.0,75.0,205651,0,0,0,0,1,4,1.1,1.1,0,Gabriel,1.0,8,False,Knee injury - 75% chance of playing,2024-01-07T23:00:09.962420Z,80,205651.jpg,3.2,Fernando de Jesus,4.3,False,,d,1,3,48,977876,914,868527,15554,0.1,6.0,G.Jesus,934,3,2,5,11,0,0,0,4,0,0,8,153,216.6,233.9,500.0,95.0,11,4.75,1.43,6.18,9.10,191,20,89,8,20,10,52,11,,,,,,,0.46,0.0,0.14,0.6,0.88,1.06,13,4,243,35,137,22,85,14,1.06,0.48
7,100.0,100.0,85955,0,0,-2,2,0,3,0.5,0.5,0,Jorge Luiz,0.0,9,False,,2023-12-18T00:00:09.353001Z,53,85955.jpg,1.4,Frello Filho,0.2,False,,a,1,3,15,9104,36,18871,78,0.0,2.8,Jorginho,383,0,0,1,6,0,0,0,1,0,0,0,66,50.6,64.7,9.0,12.4,4,0.09,0.30,0.39,4.68,380,167,274,149,399,203,376,172,,,,,,,0.02,0.0,0.07,0.09,1.1,1.41,132,82,735,317,377,168,343,105,0.94,0.23
8,,,440854,0,0,-2,2,0,2,0.7,0.7,0,Jakub,0.2,10,False,,,43,440854.jpg,1.6,Kiwior,0.1,False,,a,1,3,13,5333,40,9657,40,0.0,3.0,Kiwior,292,0,0,1,6,0,0,0,0,0,0,0,64,52.0,12.6,18.0,8.4,4,0.37,0.08,0.45,1.92,379,144,399,145,364,128,404,144,,,,,,,0.11,0.0,0.02,0.13,0.59,1.85,605,150,337,120,350,123,435,168,1.23,0.31
9,0.0,0.0,479683,0,0,0,0,0,3,0.0,0.0,0,Marcus,0.0,11,False,Season long loan to FC Nantes,2023-08-14T03:57:12.475590Z,45,479683.jpg,0.0,Oliveira Alencar,0.0,False,,u,1,3,0,819,0,11762,10,0.0,0.0,Marquinhos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,683,272,677,271,669,270,689,275,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,426,246,619,235,690,277,536,188,0.0,0.0
10,100.0,100.0,444145,0,0,-3,3,0,3,2.7,2.7,0,Gabriel,2.2,12,False,,2023-12-12T17:30:08.345180Z,77,444145.jpg,3.2,Martinelli Silva,5.4,False,,a,1,3,57,959562,2643,1833152,4856,0.3,7.4,Martinelli,1285,2,3,5,17,0,0,0,1,0,0,0,210,239.0,457.4,458.0,114.9,17,2.48,2.86,5.34,10.67,166,71,22,16,25,12,31,20,4.0,,3.0,,,,0.17,0.0,0.2,0.37,0.75,1.19,19,12,135,63,136,63,70,25,1.19,0.35
11,100.0,100.0,205533,0,0,-2,2,1,4,1.3,1.3,0,Eddie,0.8,13,False,,2023-11-09T08:30:08.250179Z,53,205533.jpg,3.2,Nketiah,4.2,False,,a,1,3,60,1548954,1192,1556379,5340,0.2,11.3,Nketiah,958,5,3,6,8,0,0,0,3,0,0,5,180,207.6,108.9,348.0,65.4,10,4.16,0.32,4.48,9.18,197,21,191,29,44,19,115,23,,,,,,,0.39,0.0,0.03,0.42,0.86,0.75,144,38,266,37,128,19,86,15,0.94,0.56
12,100.0,100.0,184029,0,0,0,0,1,3,3.5,3.5,0,Martin,3.0,14,False,,2023-11-04T21:00:08.152623Z,85,184029.jpg,4.9,Ødegaard,17.3,False,,a,1,3,83,1834987,19144,2516035,15785,0.4,9.8,Ødegaard,1509,4,4,6,17,0,0,0,1,0,0,12,314,407.2,667.2,384.0,145.8,17,3.99,4.20,8.19,14.90,50,18,7,4,36,21,13,9,3.0,,1.0,,2.0,,0.24,0.0,0.25,0.49,0.89,1.01,9,5,93,46,23,15,20,8,1.01,0.36
13,0.0,0.0,167199,0,0,-2,2,0,3,0.0,0.0,0,Thomas,0.0,15,False,Muscle injury - Unknown return date,2023-10-25T12:00:07.465521Z,48,167199.jpg,1.8,Partey,0.1,False,,i,1,3,7,8583,3,37248,46,0.0,1.5,Thomas,250,0,0,1,2,0,0,0,0,0,0,0,58,55.8,60.0,15.0,13.1,3,0.07,0.21,0.28,2.53,371,161,285,154,379,190,368,167,,,,,,,0.03,0.0,0.08,0.11,0.91,0.72,280,181,682,279,324,137,369,118,1.08,0.36
