,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,143,Mendy,8,1,60,7,4.117,False,1,1,12.6,4.117
1,106,Mee,90,2,49,7,4.165,False,1,1,0.8,4.165
2,127,Rüdiger,8,2,57,7,4.497,False,1,1,16.2,4.497
3,411,Cresswell,21,2,55,7,4.448,False,1,1,15.3,4.448
4,186,Klich,2,3,55,7,4.551,False,1,1,0.6,4.551
5,196,Raphinha,2,3,65,7,4.7860000000000005,False,1,1,15.9,4.7860000000000005
6,272,Pogba,1,3,78,7,5.153,False,1,1,22.5,5.153
7,359,Son,6,3,100,7,5.4270000000000005,False,1,1,11.9,5.4270000000000005
8,413,Antonio,21,4,80,7,5.474,False,1,1,44.0,5.474
9,430,Jiménez,39,4,75,7,5.078,False,1,1,5.0,5.078
10,529,Lukaku,8,4,117,7,6.239,True,2,1,34.9,12.478
11,475,Sá,39,1,50,7,3.944,False,0,0,2.4,0.0
12,128,Zouma,21,2,54,7,4.123,False,0,0,1.2,0.0
13,555,Varane,1,2,55,7,4.066,False,0,0,4.3,0.0
14,193,Roberts,2,3,49,7,4.048,False,0,0,0.1,0.0
