,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,61,24,4.519,False,1,12.2,4.519
1,234,Robertson,14,2,71,24,5.147,False,1,4.6,5.147
2,237,Alexander-Arnold,14,2,85,24,5.8820000000000014,True,2,46.9,11.764000000000003
3,256,Cancelo,43,2,71,24,5.546,False,1,45.9,5.546
4,251,De Bruyne,43,3,122,24,5.784,False,1,14.9,5.784
5,265,Foden,43,3,80,24,5.658,False,1,8.0,5.658
6,359,Son,6,3,106,24,5.314,False,1,12.8,5.314
7,420,Bowen,21,3,69,24,5.645,False,1,29.2,5.645
8,357,Kane,6,4,123,24,5.78,False,1,13.6,5.78
9,413,Antonio,21,4,79,24,5.074,False,1,42.4,5.074
10,579,Ronaldo,1,4,125,24,5.687,False,1,28.4,5.687
