,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,15,Ramsdale,3,1,49,17,4.025,False,1,11.1,4.025
1,16,Gabriel,3,2,52,17,4.695,False,1,13.5,4.695
2,112,Cucurella,8,2,51,17,4.863,False,1,7.5,4.863
3,332,Shaw,1,2,48,17,4.422,False,1,2.2,4.422
4,13,Saka,3,3,80,17,5.558,False,1,17.1,5.558
5,160,Zaha,31,3,75,17,5.4460000000000015,False,1,19.2,5.4460000000000015
6,283,Salah,14,3,128,17,6.1,False,1,32.2,6.1
7,301,De Bruyne,43,3,126,17,5.292999999999998,False,1,37.8,5.292999999999998
8,318,Haaland,43,4,122,17,6.84,True,2,82.7,13.68
9,345,Martial,1,4,67,17,5.251,False,1,1.9,5.251
10,427,Kane,6,4,116,17,5.356,False,1,27.3,5.356
