rank,prev_rank,name,league,off,def,spi
105,101,Trabzonspor,Turkish Turkcell Super Lig,1.57,1.0,59.16
106,108,Montpellier,French Ligue 1,1.62,1.05,59.01
107,105,Dynamo Kiev,UEFA Champions League,1.66,1.09,58.89
108,102,Newcastle,Barclays Premier League,1.67,1.11,58.7
109,121,Arminia Bielefeld,German Bundesliga,1.55,1.02,58.39
110,110,FC Copenhagen,Danish SAS-Ligaen,1.81,1.27,57.8
111,109,Brest,French Ligue 1,1.6,1.09,57.7
112,113,Tigres UANL,Mexican Primera Division Torneo Clausura,1.54,1.04,57.55
113,114,Guimaraes,Portuguese Liga,1.53,1.03,57.45
114,117,Anderlecht,Belgian Jupiler League,1.79,1.28,57.38
115,116,Yokohama F. Marinos,Japanese J League,1.81,1.3,57.06
116,118,Norwich City,Barclays Premier League,1.52,1.04,57.0
117,112,Angers,French Ligue 1,1.48,1.0,56.94
118,119,Grêmio,Brasileiro Série A,1.53,1.06,56.93
119,120,FC Midtjylland,Danish SAS-Ligaen,1.72,1.23,56.89
120,115,KAA Gent,Belgian Jupiler League,1.58,1.1,56.79
121,122,Sparta Prague,UEFA Europa League,1.68,1.2,56.77
122,111,Vitesse,Dutch Eredivisie,1.69,1.21,56.72
123,123,Bodo/Glimt,Norwegian Tippeligaen,1.72,1.26,56.35
124,124,New York City FC,Major League Soccer,1.63,1.18,56.22
125,134,Empoli,Italy Serie A,1.73,1.27,56.16
126,125,Boca Juniors,Argentina Primera Division,1.39,0.96,55.99
127,126,FC Krasnodar,Russian Premier Liga,1.6,1.16,55.75
128,127,Reims,French Ligue 1,1.36,0.95,55.68
129,128,Santos Laguna,Mexican Primera Division Torneo Clausura,1.5,1.08,55.51
130,129,São Paulo,Brasileiro Série A,1.26,0.88,55.11
131,130,Red Star Belgrade,UEFA Europa League,1.63,1.22,55.08
132,131,Dinamo Moscow,Russian Premier Liga,1.5,1.11,55.05
133,132,Palmeiras,Brasileiro Série A,1.48,1.09,54.97
134,133,Corinthians,Brasileiro Série A,1.26,0.88,54.91
135,136,West Bromwich Albion,English League Championship,1.38,1.01,54.58
136,135,Genk,Belgian Jupiler League,1.76,1.37,54.49
137,138,América Mineiro,Brasileiro Série A,1.36,1.0,54.37
138,139,Fluminense,Brasileiro Série A,1.26,0.91,54.2
139,140,Ferencvaros,UEFA Europa League,1.62,1.25,54.15
140,141,CSKA Moscow,Russian Premier Liga,1.32,0.97,54.13
141,142,Union Saint Gilloise,Belgian Jupiler League,1.71,1.35,53.85
142,143,Clermont Foot,French Ligue 1,1.43,1.11,53.4
143,145,Sheffield United,English League Championship,1.45,1.13,53.33
144,137,AFC Bournemouth,English League Championship,1.44,1.13,52.92
145,152,FC Twente,Dutch Eredivisie,1.53,1.22,52.87
146,148,Antwerp,Belgian Jupiler League,1.61,1.31,52.69
147,147,Sochi,Russian Premier Liga,1.49,1.2,52.66
148,156,Troyes,French Ligue 1,1.37,1.09,52.35
149,150,Molde,Norwegian Tippeligaen,1.91,1.62,52.34
150,144,Fenerbahce,Turkish Turkcell Super Lig,1.57,1.29,52.33
151,151,Cadiz,Spanish Primera Division,1.48,1.21,52.08
152,153,Internacional,Brasileiro Série A,1.34,1.07,52.02
153,146,Basel,Swiss Raiffeisen Super League,1.77,1.5,52.02
154,154,Spartak Moscow,Russian Premier Liga,1.52,1.25,52.02
155,149,Gil Vicente,Portuguese Liga,1.38,1.12,51.8
156,158,Bragantino,Brasileiro Série A,1.39,1.15,51.27
157,159,León,Mexican Primera Division Torneo Clausura,1.51,1.27,51.27
158,160,Pachuca,Mexican Primera Division Torneo Clausura,1.46,1.22,51.22
159,161,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.63,1.4,51.2
160,162,Kashima Antlers,Japanese J League,1.42,1.19,51.13
161,163,PAOK Salonika,Greek Super League,1.54,1.31,51.0
162,164,Atlas,Mexican Primera Division Torneo Clausura,1.3,1.08,50.77
163,165,Bordeaux,French Ligue 1,1.58,1.38,50.48
164,167,Toulouse,French Ligue 2,1.59,1.38,50.48
165,188,Blackburn,English League Championship,1.39,1.19,50.48
166,155,Cagliari,Italy Serie A,1.5,1.3,50.41
167,168,LASK Linz,Austrian T-Mobile Bundesliga,1.56,1.36,50.3
168,157,Galatasaray,Turkish Turkcell Super Lig,1.39,1.19,50.3
169,169,FK Partizan Belgrade,UEFA Europa Conference League,1.4,1.22,50.05
170,178,Spezia,Italy Serie A,1.48,1.3,50.02
171,166,SpVgg Greuther Fürth,German Bundesliga,1.52,1.34,49.98
172,170,Fortaleza,Brasileiro Série A,1.23,1.04,49.98
173,171,Famalicao,Portuguese Liga,1.42,1.24,49.97
174,172,Atlético Paranaense,Brasileiro Série A,1.19,1.01,49.93
175,173,Estoril Praia,Portuguese Liga,1.33,1.15,49.79
176,174,Legia Warsaw,UEFA Europa League,1.43,1.26,49.78
177,175,Maccabi Tel-Aviv,UEFA Europa Conference League,1.31,1.14,49.72
178,179,New England Revolution,Major League Soccer,1.69,1.54,49.49
179,180,Luton Town,English League Championship,1.31,1.14,49.46
180,181,Ceará,Brasileiro Série A,1.25,1.09,49.4
181,176,Portimonense,Portuguese Liga,1.17,1.01,49.32
182,177,Genoa,Italy Serie A,1.38,1.23,49.3
183,183,Defensa y Justicia,Argentina Primera Division,1.34,1.19,49.27
184,193,Werder Bremen,German 2. Bundesliga,1.58,1.43,49.14
185,184,Guadalajara,Mexican Primera Division Torneo Clausura,1.38,1.23,49.08
186,185,Lorient,French Ligue 1,1.3,1.16,49.06
187,213,Sporting de Charleroi,Belgian Jupiler League,1.57,1.43,49.06
188,196,Schalke 04,German 2. Bundesliga,1.52,1.39,48.81
189,186,F.B.C Unione Venezia,Italy Serie A,1.42,1.3,48.67
190,189,Sivasspor,Turkish Turkcell Super Lig,1.32,1.2,48.6
191,199,Middlesbrough,English League Championship,1.21,1.08,48.51
192,200,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.35,1.23,48.48
193,187,Stoke City,English League Championship,1.18,1.05,48.43
194,212,Konyaspor,Turkish Turkcell Super Lig,1.34,1.24,48.02
195,190,New York Red Bulls,Major League Soccer,1.28,1.19,47.85
196,191,Brondby,Danish SAS-Ligaen,1.37,1.29,47.63
197,220,Heracles,Dutch Eredivisie,1.43,1.35,47.6
198,192,Los Angeles FC,Major League Soccer,1.63,1.56,47.58
199,182,AEK Athens,Greek Super League,1.33,1.25,47.5
200,195,Queens Park Rangers,English League Championship,1.35,1.29,47.16
201,207,FC Zurich,Swiss Raiffeisen Super League,1.71,1.67,47.11
202,194,St Etienne,French Ligue 1,1.31,1.25,46.85
203,201,Vissel Kobe,Japanese J League,1.41,1.37,46.81
204,203,Metz,French Ligue 1,1.34,1.29,46.67
205,202,Velez Sarsfield,Argentina Primera Division,1.15,1.09,46.64
206,204,Philadelphia Union,Major League Soccer,1.38,1.34,46.62
207,205,Santos,Brasileiro Série A,1.07,1.0,46.62
208,206,Bahía,Brasileiro Série A,1.18,1.13,46.55
209,208,Rapid Vienna,Austrian T-Mobile Bundesliga,1.47,1.45,46.49
210,209,FC Sheriff Tiraspol,UEFA Europa League,1.46,1.44,46.48
211,197,Moreirense,Portuguese Liga,1.25,1.21,46.48
212,219,Besiktas,Turkish Turkcell Super Lig,1.68,1.67,46.43
213,210,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.57,1.56,46.37
214,211,Lokomotiv Moscow,Russian Premier Liga,1.24,1.21,46.36
215,214,Seattle Sounders FC,Major League Soccer,1.28,1.26,46.06
216,216,Almeria,Spanish Segunda Division,1.19,1.17,45.95
217,217,Anorthosis Famagusta,UEFA Europa Conference League,1.27,1.26,45.86
218,218,Santa Clara,Portuguese Liga,1.26,1.25,45.79
219,198,Hamburg SV,German 2. Bundesliga,1.48,1.51,45.28
220,246,NEC,Dutch Eredivisie,1.42,1.45,45.18
221,239,Pacos Ferreira,Portuguese Liga,1.13,1.15,44.92
222,222,Preston North End,English League Championship,1.16,1.18,44.89
223,235,Heerenveen,Dutch Eredivisie,1.42,1.46,44.89
224,215,FC Groningen,Dutch Eredivisie,1.26,1.3,44.86
225,228,Boavista,Portuguese Liga,1.2,1.23,44.82
226,227,SV Darmstadt 98,German 2. Bundesliga,1.47,1.53,44.62
227,224,Lecce,Italy Serie B,1.28,1.33,44.57
228,225,Coventry City,English League Championship,1.21,1.25,44.48
229,245,Sparta,Dutch Eredivisie,1.22,1.27,44.46
230,221,KV Mechelen,Belgian Jupiler League,1.65,1.74,44.38
231,240,Nottingham Forest,English League Championship,1.11,1.15,44.36
232,226,Viking FK,Norwegian Tippeligaen,1.61,1.7,44.35
233,229,FK Qarabag,UEFA Europa Conference League,1.34,1.41,44.22
234,230,Nashville SC,Major League Soccer,1.25,1.3,44.22
235,231,CSKA Sofia,UEFA Europa Conference League,1.12,1.17,44.21
236,232,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.32,1.39,44.19
237,233,Rosenborg,Norwegian Tippeligaen,1.53,1.62,44.15
238,234,Millwall,English League Championship,1.23,1.29,44.13
239,236,Colorado Rapids,Major League Soccer,1.28,1.35,44.1
240,237,Krylia Sovetov,Russian Premier Liga,1.16,1.22,44.06
241,238,Malmo FF,Swedish Allsvenskan,1.36,1.44,44.03
242,269,Real Valladolid,Spanish Segunda Division,1.28,1.36,43.87
243,254,Panathinaikos,Greek Super League,1.09,1.15,43.85
244,241,Rostov,Russian Premier Liga,1.44,1.55,43.62
245,242,Estudiantes,Argentina Primera Division,1.25,1.34,43.62
246,244,Terek Grozny,Russian Premier Liga,1.19,1.27,43.53
247,247,Rubin Kazan,Russian Premier Liga,1.21,1.3,43.4
248,248,CFR 1907 Cluj,UEFA Europa Conference League,1.26,1.37,43.25
249,249,Swansea City,English League Championship,1.15,1.25,43.18
250,250,Sport Recife,Brasileiro Série A,1.07,1.15,43.14
251,252,Monza,Italy Serie B,1.2,1.3,43.03
252,253,Columbus Crew,Major League Soccer,1.42,1.55,43.01
253,255,Argentinos Juniors,Argentina Primera Division,1.07,1.16,42.97
254,258,FC Arouca,Portuguese Liga,1.24,1.35,42.94
255,223,Salernitana,Italy Serie A,1.35,1.49,42.73
256,256,Atlético Goianiense,Brasileiro Série A,1.03,1.13,42.71
257,257,Cuiaba,Brasileiro Série A,1.03,1.13,42.67
258,259,Guangzhou Evergrande,Chinese Super League,1.43,1.59,42.61
259,260,Toluca,Mexican Primera Division Torneo Clausura,1.31,1.45,42.56
260,261,Juventude,Brasileiro Série A,1.05,1.16,42.52
261,262,Omonia Nicosia,UEFA Europa Conference League,1.32,1.47,42.46
262,263,Cardiff City,English League Championship,1.29,1.44,42.42
263,243,Vizela,Portuguese Liga,1.21,1.35,42.37
264,265,Portland Timbers,Major League Soccer,1.48,1.65,42.34
265,266,Minnesota United FC,Major League Soccer,1.38,1.55,42.27
266,267,Puebla,Mexican Primera Division Torneo Clausura,1.15,1.28,42.23
267,268,Pumas Unam,Mexican Primera Division Torneo Clausura,1.11,1.24,42.05
268,270,Sporting Kansas City,Major League Soccer,1.31,1.48,41.84
269,271,Orlando City SC,Major League Soccer,1.34,1.52,41.78
270,272,Ludogorets,UEFA Europa League,1.29,1.46,41.74
271,273,Talleres de Córdoba,Argentina Primera Division,1.15,1.3,41.74
272,274,Union Santa Fe,Argentina Primera Division,1.04,1.19,41.6
273,289,Parma,Italy Serie B,1.16,1.33,41.48
274,277,Lanus,Argentina Primera Division,1.36,1.57,41.35
275,278,AaB,Danish SAS-Ligaen,1.29,1.49,41.3
276,279,Tijuana,Mexican Primera Division Torneo Clausura,1.2,1.39,41.23
277,251,Birmingham,English League Championship,1.13,1.31,41.05
278,280,AGF Aarhus,Danish SAS-Ligaen,1.11,1.3,41.03
279,281,CA Independiente,Argentina Primera Division,1.02,1.19,40.97
280,282,DC United,Major League Soccer,1.39,1.62,40.9
281,283,Girona FC,Spanish Segunda Division,1.16,1.36,40.88
282,290,Hearts,Scottish Premiership,1.15,1.35,40.84
283,284,Randers FC,Danish SAS-Ligaen,1.21,1.43,40.55
284,285,Slovan Bratislava,UEFA Europa Conference League,1.16,1.37,40.52
285,286,Atlanta United FC,Major League Soccer,1.19,1.41,40.36
286,287,Hartberg,Austrian T-Mobile Bundesliga,1.34,1.6,40.26
287,275,Hatayspor,Turkish Turkcell Super Lig,1.21,1.45,40.23
288,292,Banfield,Argentina Primera Division,1.01,1.22,40.1
289,293,Huracán,Argentina Primera Division,1.02,1.24,40.05
290,310,Servette,Swiss Raiffeisen Super League,1.47,1.76,39.97
291,294,Urawa Red Diamonds,Japanese J League,1.06,1.29,39.91
292,295,KV Kortrijk,Belgian Jupiler League,1.18,1.43,39.9
293,298,Nagoya Grampus Eight,Japanese J League,0.94,1.15,39.66
294,299,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.21,1.48,39.61
295,300,Valerenga,Norwegian Tippeligaen,1.2,1.47,39.52
296,301,Los Angeles Galaxy,Major League Soccer,1.33,1.62,39.47
297,302,Benevento,Italy Serie B,1.16,1.43,39.42
298,288,Tondela,Portuguese Liga,1.24,1.52,39.38
299,368,Adana Demirspor,Turkish Turkcell Super Lig,1.16,1.43,39.36
300,264,Cambuur Leeuwarden,Dutch Eredivisie,1.44,1.76,39.36
301,352,Frosinone,Italy Serie B,1.11,1.37,39.29
302,303,Holstein Kiel,German 2. Bundesliga,1.28,1.59,39.2
303,297,Standard Liege,Belgian Jupiler League,1.32,1.63,39.08
304,350,Cremonese,Italy Serie B,1.13,1.4,39.08
305,305,Beijing Guoan,Chinese Super League,1.33,1.64,39.02
306,306,Ural Sverdlovsk Oblast,Russian Premier Liga,0.85,1.07,38.92
307,276,Alanyaspor,Turkish Turkcell Super Lig,1.37,1.7,38.87
308,307,Necaxa,Mexican Primera Division Torneo Clausura,1.15,1.44,38.85
309,291,Maritimo,Portuguese Liga,1.12,1.41,38.81
310,296,Go Ahead Eagles,Dutch Eredivisie,1.24,1.55,38.79
311,319,Cercle Brugge,Belgian Jupiler League,1.17,1.47,38.67
312,309,Shanghai SIPG,Chinese Super League,1.25,1.57,38.6
313,314,FC Zorya Luhansk,UEFA Europa Conference League,1.1,1.41,38.34
314,327,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.21,1.54,38.34
315,344,Leganes,Spanish Segunda Division,0.94,1.21,38.32
316,322,Huddersfield Town,English League Championship,1.04,1.33,38.27
317,317,Central Córdoba Santiago del Estero,Argentina Primera Division,1.05,1.35,38.26
318,318,FC Juárez,Mexican Primera Division Torneo Clausura,1.13,1.45,38.25
319,336,Fatih Karagümrük,Turkish Turkcell Super Lig,1.26,1.6,38.24
320,304,Melbourne City,Australian A-League,1.37,1.75,38.15
321,321,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.2,1.54,38.11
322,312,Brescia,Italy Serie B,1.17,1.51,37.95
323,324,FC St. Pauli,German 2. Bundesliga,1.34,1.72,37.82
324,313,Willem II,Dutch Eredivisie,1.25,1.61,37.79
325,361,Dijon FCO,French Ligue 2,1.17,1.51,37.79
326,325,Derby County,English League Championship,0.94,1.24,37.78
327,316,Belenenses,Portuguese Liga,0.96,1.26,37.77
328,326,Hammarby,Swedish Allsvenskan,1.43,1.84,37.75
329,320,PEC Zwolle,Dutch Eredivisie,1.15,1.5,37.72
330,340,Hibernian,Scottish Premiership,0.99,1.31,37.7
331,353,1. FC Heidenheim 1846,German 2. Bundesliga,1.19,1.55,37.62
332,351,Pisa,Italy Serie B,1.01,1.33,37.61
333,311,Aberdeen,Scottish Premiership,1.04,1.36,37.59
334,328,Chicago Fire,Major League Soccer,1.33,1.72,37.52
335,329,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.41,1.82,37.46
336,330,Reading,English League Championship,1.15,1.51,37.41
337,331,Odense BK,Danish SAS-Ligaen,1.16,1.53,37.32
338,332,Lillestrom,Norwegian Tippeligaen,1.25,1.64,37.32
339,333,Rosario Central,Argentina Primera Division,1.23,1.61,37.25
340,334,Kairat Almaty,UEFA Europa Conference League,1.17,1.55,37.23
341,335,AIK,Swedish Allsvenskan,1.04,1.39,37.19
342,338,Aris Salonika,Greek Super League,1.01,1.35,37.16
343,315,Auxerre,French Ligue 2,1.18,1.56,37.1
344,339,Montreal Impact,Major League Soccer,1.18,1.57,37.07
345,345,Paris FC,French Ligue 2,0.97,1.3,37.06
346,341,Racing Club,Argentina Primera Division,0.95,1.29,36.96
347,343,Silkeborg,Danish SAS-Ligaen,1.1,1.48,36.84
348,337,Hull City,English League Championship,1.02,1.39,36.71
349,346,FC Dallas,Major League Soccer,1.29,1.72,36.66
350,347,Real Salt Lake,Major League Soccer,1.22,1.64,36.63
351,348,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.09,1.47,36.6
352,349,Flora,UEFA Europa Conference League,1.34,1.78,36.57
353,356,OH Leuven,Belgian Jupiler League,1.28,1.71,36.53
354,369,Blackpool,English League Championship,1.01,1.38,36.5
355,372,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.26,1.71,36.09
356,354,Newell's Old Boys,Argentina Primera Division,0.99,1.37,36.06
357,308,Eupen,Belgian Jupiler League,1.26,1.72,35.94
358,357,IF Elfsborg,Swedish Allsvenskan,1.28,1.75,35.86
359,342,RKC,Dutch Eredivisie,1.21,1.66,35.86
360,358,Godoy Cruz,Argentina Primera Division,1.07,1.49,35.85
361,359,Gimnasia La Plata,Argentina Primera Division,0.94,1.33,35.84
362,355,Rotherham United,English League One,1.13,1.57,35.81
363,363,Sanfrecce Hiroshima,Japanese J League,0.97,1.37,35.75
364,362,Eibar,Spanish Segunda Division,1.04,1.46,35.73
365,365,FC Tokyo,Japanese J League,1.04,1.46,35.7
366,366,Fortuna Düsseldorf,German 2. Bundesliga,1.12,1.56,35.69
367,364,Nimes,French Ligue 2,1.08,1.52,35.54
368,387,Motherwell,Scottish Premiership,1.06,1.5,35.47
369,323,FC Lugano,Swiss Raiffeisen Super League,1.06,1.5,35.28
370,370,Fortuna Sittard,Dutch Eredivisie,1.3,1.82,35.08
371,360,Amiens,French Ligue 2,0.91,1.32,35.07
372,373,San Lorenzo,Argentina Primera Division,0.95,1.38,35.02
373,375,Barnsley,English League Championship,0.99,1.43,34.99
374,377,Querétaro,Mexican Primera Division Torneo Clausura,1.03,1.49,34.9
375,400,OFI Crete,Greek Super League,0.97,1.41,34.86
376,371,Bristol City,English League Championship,1.12,1.61,34.85
377,383,Cittadella,Italy Serie B,0.89,1.31,34.75
378,378,Las Palmas,Spanish Segunda Division,0.94,1.39,34.65
379,382,FC Ufa,Russian Premier Liga,0.89,1.33,34.45
380,367,SC Paderborn,German 2. Bundesliga,1.22,1.75,34.38
381,384,Avispa Fukuoka,Japanese J League,0.9,1.35,34.32
382,385,SV Ried,Austrian T-Mobile Bundesliga,1.15,1.67,34.29
383,381,Real Oviedo,Spanish Segunda Division,0.83,1.27,34.04
384,404,FC Sion,Swiss Raiffeisen Super League,1.23,1.8,33.98
385,390,St. Truidense,Belgian Jupiler League,1.08,1.59,33.97
386,386,Colon Santa Fe,Argentina Primera Division,0.92,1.39,33.95
387,379,Karlsruher SC,German 2. Bundesliga,1.22,1.79,33.8
388,388,Vancouver Whitecaps,Major League Soccer,1.12,1.67,33.69
389,389,San Jose Earthquakes,Major League Soccer,1.25,1.83,33.65
390,394,1. FC Nürnberg,German 2. Bundesliga,1.08,1.62,33.61
391,391,Jablonec,UEFA Europa Conference League,1.09,1.64,33.5
392,392,Platense,Argentina Primera Division,1.01,1.54,33.47
393,408,SV Zulte Waregem,Belgian Jupiler League,1.39,2.02,33.47
394,423,KV Oostende,Belgian Jupiler League,1.14,1.7,33.43
395,397,Tenerife,Spanish Segunda Division,0.81,1.27,33.38
396,393,FC Nordsjaelland,Danish SAS-Ligaen,1.23,1.83,33.32
397,409,Asteras Tripolis,Greek Super League,0.86,1.34,33.27
398,401,AC Ajaccio,French Ligue 2,0.68,1.11,33.24
399,396,NS Mura,UEFA Europa Conference League,1.09,1.66,33.24
400,374,Giresunspor,Turkish Turkcell Super Lig,0.9,1.41,33.16
401,398,Cerezo Osaka,Japanese J League,1.01,1.55,33.09
402,376,Antalyaspor,Turkish Turkcell Super Lig,1.01,1.56,33.09
403,399,Inter Miami CF,Major League Soccer,1.1,1.68,32.92
404,395,Kayserispor,Turkish Turkcell Super Lig,1.08,1.66,32.87
405,403,IFK Goteborg,Swedish Allsvenskan,1.09,1.68,32.81
406,405,Viborg,Danish SAS-Ligaen,1.17,1.78,32.72
407,406,Consadole Sapporo,Japanese J League,0.98,1.54,32.65
408,410,FC Khimki,Russian Premier Liga,0.97,1.54,32.39
409,411,FC Arsenal Tula,Russian Premier Liga,1.05,1.65,32.38
410,412,Toronto FC,Major League Soccer,1.19,1.84,32.35
411,413,IFK Norrkoping,Swedish Allsvenskan,1.24,1.89,32.34
412,415,Patronato,Argentina Primera Division,0.91,1.46,32.21
413,416,Mjallby,Swedish Allsvenskan,0.93,1.49,32.21
414,427,Kasimpasa,Turkish Turkcell Super Lig,1.0,1.59,32.13
415,441,Ross County,Scottish Premiership,1.18,1.84,32.11
