,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,200,Schmeichel,13,1,48,33,7.058,False,1,1,13.7,7.058
1,39,Targett,4,2,47,33,6.602,False,1,1,2.6,6.602
2,279,Telles,1,2,50,33,6.49,False,1,1,0.8,6.49
3,305,Schär,4,2,44,33,6.8130000000000015,False,1,1,3.0,6.8130000000000015
4,22,Saka,3,3,68,33,8.305,False,1,1,32.9,8.305
5,212,Maddison,13,3,69,33,8.461,False,1,1,13.4,8.461
6,277,Fernandes,1,3,116,33,8.425,False,1,1,15.5,8.425
7,341,Ward-Prowse,20,3,64,33,7.126,False,1,1,6.0,7.126
8,6,Lacazette,3,4,84,33,7.723,False,1,1,8.3,7.723
9,109,Wood,4,4,67,33,8.269,False,1,1,2.8,8.269
10,579,Ronaldo,1,4,122,33,9.773,True,2,1,18.7,19.546
11,112,Pope,90,1,54,33,6.869,False,0,0,4.1,0.0
12,23,Gabriel,3,2,54,33,6.157,False,0,0,8.5,0.0
13,343,Bednarek,20,2,44,33,5.591,False,0,0,1.4,0.0
14,210,Tielemans,13,3,64,33,6.856,False,0,0,3.6,0.0
