,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,307,Ederson,43,1,54,17,4.0889999999999995,False,1,13.7,4.0889999999999995
1,16,Gabriel,3,2,52,17,4.538,False,1,13.8,4.538
2,112,Cucurella,8,2,51,17,4.746,False,1,7.5,4.746
3,146,James,8,2,58,17,4.64,False,1,12.6,4.64
4,13,Saka,3,3,80,17,5.651,False,1,17.4,5.651
5,160,Zaha,31,3,75,17,5.572,False,1,18.6,5.572
6,283,Salah,14,3,128,17,6.441,False,1,32.5,6.441
7,301,De Bruyne,43,3,126,17,5.638,False,1,37.6,5.638
8,318,Haaland,43,4,122,17,6.937,True,2,82.9,13.874
9,345,Martial,1,4,67,17,5.332999999999998,False,1,2.1,5.332999999999998
10,427,Kane,6,4,116,17,5.44,False,1,27.3,5.44
