,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,455,Fabianski,21,1,50,25,3.886,False,1,1,1.2,3.886
1,276,Matip,14,2,59,25,4.680999999999999,False,1,1,0.9,4.680999999999999
2,459,Dawson,39,2,48,25,4.178,False,1,1,1.0,4.178
3,475,Coady,11,2,49,25,4.458,False,1,1,4.5,4.458
4,3,Xhaka,3,3,49,25,6.2079999999999975,False,1,1,2.8,6.2079999999999975
5,186,Iwobi,11,3,54,25,6.183,False,1,1,2.1,6.183
6,480,Neves,39,3,54,25,5.9860000000000015,False,1,1,3.3,5.9860000000000015
7,680,Gakpo,14,3,78,25,7.348,True,2,1,4.3,14.696
8,704,Sarabia,39,3,55,25,5.485,False,1,1,0.2,5.485
9,110,Maupay,11,4,59,25,5.483,False,1,1,0.9,5.483
10,288,Diogo Jota,14,4,88,25,4.931,False,1,1,0.5,4.931
11,238,Meslier,2,1,45,25,3.7310000000000003,False,0,0,2.0,0.0
12,463,Coufal,21,2,41,25,3.668,False,0,0,0.7,0.0
13,472,Aguerd,21,2,48,25,3.668,False,0,0,0.2,0.0
14,227,Bamford,2,4,72,25,4.573,False,0,0,0.6,0.0
