,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,548,Mendy,8,1,52,30,4.81,False,1,1,8.2,4.81
1,200,Dallas,2,2,51,30,4.6389999999999985,False,1,1,25.3,4.6389999999999985
2,300,Shaw,1,2,52,30,5.01,False,1,1,13.6,5.01
3,313,Wan-Bissaka,1,2,57,30,4.287,False,1,1,16.8,4.287
4,369,Vestergaard,20,2,47,30,3.965,False,1,1,3.2,3.965
5,120,Mount,8,3,70,30,5.522,False,1,1,14.7,5.522
6,275,Mahrez,43,3,81,30,4.633,False,1,1,7.4,4.633
7,302,Fernandes,1,3,115,30,5.349,False,1,1,56.6,5.349
8,570,Raphinha,2,3,57,30,4.674,False,1,1,16.3,4.674
9,164,Calvert-Lewin,11,4,76,30,4.444,False,1,1,35.9,4.444
10,388,Kane,6,4,116,30,6.382999999999999,True,2,1,45.7,12.765999999999998
11,157,Pickford,11,1,48,30,4.2860000000000005,False,0,0,5.0,0.0
12,123,James,8,2,50,30,5.001,False,0,0,6.2,0.0
13,370,Ward-Prowse,20,3,59,30,4.015,False,0,0,10.3,0.0
14,202,Bamford,2,4,67,30,4.628,False,0,0,48.3,0.0
