,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,143,Mendy,8,1,61,38,4.3260000000000005,False,1,11.4,4.3260000000000005
1,122,Alonso,8,2,57,38,5.671,False,1,14.3,5.671
2,142,James,8,2,64,38,6.0420000000000025,False,1,18.0,6.0420000000000025
3,237,Alexander-Arnold,14,2,84,38,6.172999999999999,False,1,38.1,6.172999999999999
4,22,Saka,3,3,67,38,5.636,False,1,29.3,5.636
5,138,Mount,8,3,77,38,5.392,False,1,21.5,5.392
6,230,Mané,14,3,118,38,5.928999999999999,False,1,4.3,5.928999999999999
7,251,De Bruyne,43,3,120,38,6.375,False,1,15.9,6.375
8,359,Son,6,3,111,38,6.989,True,2,31.9,13.978
9,78,Toney,94,4,68,38,5.0,False,1,16.6,5.0
10,357,Kane,6,4,124,38,6.355,False,1,21.3,6.355
