,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,217,Schmeichel,13,1,54,1,0,False,1,9.7,0
1,2,Sokratis,3,2,48,1,0,False,1,0.1,0
2,3,David Luiz,3,2,54,1,0,False,1,0.8,0
3,5,Cédric,3,2,46,1,0,False,1,0.3,0
4,81,Tarkowski,90,2,53,1,0,False,1,2.6,0
5,498,Castagne,13,2,58,1,0,True,2,5.9,0
6,1,Özil,3,3,67,1,0,False,1,0.5,0
7,4,Aubameyang,3,3,113,1,0,False,1,6.8,0
8,6,Lacazette,3,4,84,1,0,False,1,4.3,0
9,343,Sharp,49,4,55,1,0,False,1,0.1,0
10,619,Huggins,2,4,45,1,0,False,1,0.1,0
