,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,54,31,4.228,False,1,1,13.4,4.228
1,16,Gabriel,3,2,53,31,4.1739999999999995,False,1,1,16.0,4.1739999999999995
2,180,Keane,11,2,42,31,3.864,False,1,1,0.4,3.864
3,448,Perišić,6,2,53,31,4.4510000000000005,False,1,1,15.8,4.4510000000000005
4,733,Pedro Porro,6,2,48,31,5.244,False,1,1,0.8,5.244
5,7,Ødegaard,3,3,67,31,4.295,False,1,1,29.6,4.295
6,13,Saka,3,3,86,31,5.314,False,1,1,40.9,5.314
7,283,Salah,14,3,128,31,6.176,False,1,1,26.4,6.176
8,305,Grealish,43,3,70,31,4.9030000000000005,False,1,1,7.4,4.9030000000000005
9,318,Haaland,43,4,122,31,7.462999999999999,True,2,1,77.7,14.925999999999998
10,427,Kane,6,4,117,31,6.9170000000000025,False,1,1,39.8,6.9170000000000025
11,497,Adrián,14,1,38,31,0.0,False,0,0,0.6,0.0
12,343,B.Williams,1,2,38,31,0.248,False,0,0,2.7,0.0
13,378,Arter,17,3,41,31,0.0,False,0,0,0.3,0.0
14,237,Greenwood,2,4,40,31,0.257,False,0,0,9.5,0.0
