,player_id,event,event_id,web_name,points_md,team,opp_team
0,1,14,133,Özil,0.0,1,7
1,1,15,139,Özil,0.0,1,5
2,1,16,149,Özil,0.0,1,3
3,1,17,168,Özil,0.0,1,18
4,1,18,169,Özil,0.0,1,6
5,1,19,179,Özil,0.0,1,14
6,1,20,197,Özil,0.0,1,16
7,1,21,199,Özil,0.0,1,13
8,2,14,133,Sokratis,0.0,1,7
9,2,15,139,Sokratis,0.0,1,5
10,2,16,149,Sokratis,0.0,1,3
11,2,17,168,Sokratis,0.0,1,18
12,2,18,169,Sokratis,0.0,1,6
13,2,19,179,Sokratis,0.0,1,14
14,2,20,197,Sokratis,0.0,1,16
15,2,21,199,Sokratis,0.0,1,13
16,3,14,133,David Luiz,1.643,1,7
17,3,15,139,David Luiz,1.276,1,5
18,3,16,149,David Luiz,1.6980000000000002,1,3
19,3,17,168,David Luiz,2.186,1,18
20,3,18,169,David Luiz,2.099,1,6
21,3,19,179,David Luiz,2.19,1,14
22,3,20,197,David Luiz,1.505,1,16
23,3,21,199,David Luiz,1.364,1,13
24,4,14,133,Aubameyang,4.48,1,7
25,4,15,139,Aubameyang,4.06,1,5
26,4,16,149,Aubameyang,4.481,1,3
27,4,17,168,Aubameyang,5.192,1,18
28,4,18,169,Aubameyang,5.008,1,6
29,4,19,179,Aubameyang,5.146,1,14
30,4,20,197,Aubameyang,4.361000000000001,1,16
31,4,21,199,Aubameyang,3.907,1,13
32,5,14,133,Cédric,0.033,1,7
33,5,15,139,Cédric,0.0,1,5
34,5,16,149,Cédric,0.0,1,3
35,5,17,168,Cédric,0.046,1,18
36,5,18,169,Cédric,0.0,1,6
37,5,19,179,Cédric,0.05,1,14
38,5,20,197,Cédric,0.035,1,16
39,5,21,199,Cédric,0.065,1,13
40,6,14,133,Lacazette,2.6060000000000003,1,7
41,6,15,139,Lacazette,2.3609999999999998,1,5
42,6,16,149,Lacazette,2.403,1,3
43,6,17,168,Lacazette,2.764,1,18
44,6,18,169,Lacazette,2.7289999999999996,1,6
45,6,19,179,Lacazette,2.897,1,14
46,6,20,197,Lacazette,2.3080000000000003,1,16
47,6,21,199,Lacazette,2.498,1,13
48,7,14,133,Mustafi,0.0,1,7
49,7,15,139,Mustafi,0.0,1,5
50,7,16,149,Mustafi,0.0,1,3
51,7,17,168,Mustafi,0.0,1,18
52,7,18,169,Mustafi,0.0,1,6
53,7,19,179,Mustafi,0.046,1,14
54,7,20,197,Mustafi,0.0,1,16
55,7,21,199,Mustafi,0.03,1,13
56,8,14,133,Leno,3.418,1,7
57,8,15,139,Leno,3.2039999999999997,1,5
58,8,16,149,Leno,3.654,1,3
59,8,17,168,Leno,3.866,1,18
60,8,18,169,Leno,3.867,1,6
61,8,19,179,Leno,4.0,1,14
62,8,20,197,Leno,3.475,1,16
63,8,21,199,Leno,3.304,1,13
64,9,14,133,Xhaka,0.0,1,7
65,9,15,139,Xhaka,1.744,1,5
66,9,16,149,Xhaka,1.791,1,3
67,9,17,168,Xhaka,2.025,1,18
68,9,18,169,Xhaka,1.9680000000000002,1,6
69,9,19,179,Xhaka,2.013,1,14
70,9,20,197,Xhaka,1.7409999999999999,1,16
71,9,21,199,Xhaka,1.662,1,13
72,10,14,133,Marí,0.028999999999999998,1,7
73,10,15,139,Marí,0.049,1,5
74,10,16,149,Marí,0.033,1,3
75,10,17,168,Marí,0.078,1,18
76,10,18,169,Marí,0.12,1,6
77,10,19,179,Marí,0.085,1,14
78,10,20,197,Marí,0.11900000000000001,1,16
79,10,21,199,Marí,0.111,1,13
80,11,14,133,Bellerín,2.625,1,7
81,11,15,139,Bellerín,2.178,1,5
82,11,16,149,Bellerín,3.015,1,3
83,11,17,168,Bellerín,3.5660000000000003,1,18
84,11,18,169,Bellerín,3.5580000000000003,1,6
85,11,19,179,Bellerín,3.8139999999999996,1,14
86,11,20,197,Bellerín,2.535,1,16
87,11,21,199,Bellerín,2.3080000000000003,1,13
