,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,15,Ramsdale,3,1,48,3.904,False,1,1,11.0,3.904
1,10,White,3,2,50,4.102,False,1,1,15.5,4.102
2,188,Mina,11,2,43,3.937,False,1,1,0.2,3.937
3,733,Pedro Porro,6,2,48,3.8560000000000003,False,1,1,1.1,3.8560000000000003
4,7,Ødegaard,3,3,69,5.034,False,1,1,32.1,5.034
5,169,Eze,31,3,57,5.733,True,2,1,10.1,11.466
6,283,Salah,14,3,131,5.497000000000001,False,1,1,36.3,5.497000000000001
7,335,Rashford,1,3,72,5.602,False,1,1,36.4,5.602
8,40,Watkins,7,4,73,4.744,False,1,1,12.6,4.744
9,318,Haaland,43,4,124,4.966,False,1,1,82.2,4.966
10,427,Kane,6,4,114,4.989,False,1,1,29.8,4.989
11,548,Iversen,13,1,39,3.444,False,0,0,5.0,0.0
12,199,Tarkowski,11,2,41,3.715,False,0,0,3.9,0.0
13,612,Faes,13,2,42,2.904,False,0,0,0.2,0.0
14,186,Iwobi,11,3,49,3.7430000000000003,False,0,0,1.0,0.0
