,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,gw_points
0,8,Leno,3,1,50,8,3.846,False,1,1,3.846
1,66,Webster,36,2,44,8,3.756,False,1,1,3.756
2,232,Chilwell,8,2,59,8,4.758,False,1,1,4.758
3,457,Doherty,6,2,58,8,4.2780000000000005,False,1,1,4.2780000000000005
4,4,Aubameyang,3,3,117,8,5.783,False,1,1,5.783
5,370,Ward-Prowse,20,3,59,8,4.3260000000000005,False,1,1,4.3260000000000005
6,390,Son,6,3,96,8,5.629,False,1,1,5.629
7,500,Havertz,8,3,84,8,4.372,False,1,1,4.372
8,68,Maupay,36,4,65,8,4.567,False,1,1,4.567
9,117,Werner,8,4,93,8,5.457999999999998,False,1,1,5.457999999999998
10,388,Kane,6,4,110,8,6.5070000000000014,True,2,1,13.014000000000003
11,523,Forster,20,1,40,8,0.0,False,0,0,0.0
12,170,Branthwaite,11,2,39,8,0.245,False,0,0,0.0
13,215,Casey,2,2,39,8,0.069,False,0,0,0.0
14,222,James,13,3,43,8,0.0,False,0,0,0.0
