,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,60,10,4.376,False,1,9.5,4.376
1,234,Robertson,14,2,70,10,4.56,False,1,2.2,4.56
2,237,Alexander-Arnold,14,2,76,10,5.86,False,1,26.6,5.86
3,262,Dias,43,2,62,10,4.453,False,1,28.4,4.453
4,138,Mount,8,3,75,10,5.386,False,1,15.5,5.386
5,230,Mané,14,3,119,10,5.9689999999999985,False,1,3.6,5.9689999999999985
6,233,Salah,14,3,129,10,7.879,True,2,69.3,15.758
7,251,De Bruyne,43,3,120,10,5.7570000000000014,False,1,4.0,5.7570000000000014
8,265,Foden,43,3,82,10,5.192,False,1,11.2,5.192
9,4,Aubameyang,3,4,100,10,4.689,False,1,4.8,4.689
10,357,Kane,6,4,121,10,4.878,False,1,6.6,4.878
