,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,60,2,4.452,False,1,10.4,4.452
1,229,van Dijk,14,2,65,2,4.664,False,1,13.9,4.664
2,237,Alexander-Arnold,14,2,75,2,5.89,False,1,33.0,5.89
3,245,Tsimikas,14,2,41,2,4.498,False,1,26.6,4.498
4,230,Mané,14,3,120,2,5.773,False,1,3.9,5.773
5,233,Salah,14,3,125,2,7.225,True,2,55.9,14.45
6,251,De Bruyne,43,3,120,2,6.254,False,1,2.8,6.254
7,254,Mahrez,43,3,90,2,5.718,False,1,7.7,5.718
8,277,Fernandes,1,3,121,2,5.6560000000000015,False,1,57.1,5.6560000000000015
9,189,Bamford,2,4,80,2,4.749,False,1,16.8,4.749
10,357,Kane,6,4,124,2,4.952,False,1,10.0,4.952
