,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,60,12,4.239,False,1,9.0,4.239
1,237,Alexander-Arnold,14,2,77,12,5.045,False,1,29.6,5.045
2,256,Cancelo,43,2,65,12,4.499,False,1,28.3,4.499
3,275,Shaw,1,2,52,12,4.418,False,1,19.7,4.418
4,230,Mané,14,3,119,12,5.497999999999998,False,1,3.9,5.497999999999998
5,233,Salah,14,3,130,12,6.867000000000001,True,2,71.5,13.734000000000002
6,251,De Bruyne,43,3,119,12,5.6610000000000005,False,1,3.1,5.6610000000000005
7,359,Son,6,3,103,12,5.5379999999999985,False,1,19.5,5.5379999999999985
8,296,Wilson,4,4,73,12,5.047,False,1,2.1,5.047
9,357,Kane,6,4,122,12,5.624,False,1,7.5,5.624
10,579,Ronaldo,1,4,124,12,5.502000000000002,False,1,31.7,5.502000000000002
