,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,327,De Gea,1,1,51,37,7.218,False,1,13.7,7.218
1,329,Varane,1,2,48,37,6.84,False,1,2.6,6.84
2,332,Shaw,1,2,52,37,7.388,False,1,18.6,7.388
3,586,Estupiñán,36,2,49,37,6.6720000000000015,False,1,18.3,6.6720000000000015
4,124,Mitoma,36,3,57,37,7.912000000000001,False,1,28.9,7.912000000000001
5,301,De Bruyne,43,3,122,37,9.332,False,1,26.5,9.332
6,303,Mahrez,43,3,74,37,8.193999999999999,False,1,6.6,8.193999999999999
7,333,Fernandes,1,3,95,37,9.279,False,1,9.5,9.279
8,335,Rashford,1,3,72,37,10.222000000000001,False,1,37.9,10.222000000000001
9,125,Enciso,36,4,46,37,6.266,False,1,1.9,6.266
10,318,Haaland,43,4,124,37,11.222999999999999,True,2,83.4,22.445999999999998
