,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,81,Raya,94,1,48,27,7.322999999999999,False,1,14.3,7.322999999999999
1,106,Dunk,36,2,47,27,7.4540000000000015,False,1,5.1,7.4540000000000015
2,526,Mee,94,2,51,27,6.696999999999999,False,1,17.5,6.696999999999999
3,586,Estupiñán,36,2,48,27,7.103,False,1,9.9,7.103
4,107,March,36,3,51,27,7.747999999999997,False,1,8.5,7.747999999999997
5,116,Mac Allister,36,3,54,27,8.690999999999999,False,1,4.7,8.690999999999999
6,124,Mitoma,36,3,55,27,8.972999999999997,False,1,19.2,8.972999999999997
7,160,Zaha,31,3,72,27,7.765,False,1,7.4,7.765
8,80,Toney,94,4,78,27,9.997,True,2,35.5,19.994
9,95,Mbeumo,94,4,59,27,6.9110000000000005,False,1,4.7,6.9110000000000005
10,427,Kane,6,4,117,27,7.1229999999999976,False,1,37.7,7.1229999999999976
